============ BLACKJACK AI LOG ============
R742 c5 b720 m7162.0 rW
R743 c4 b790 m7882.0 rH
R744 c6 b781 m7092.0 rU
R745 c6 b869 m7873.0 rW
R746 c5 b970 m9611.0 rB
R747 c6 b957 m8641.0 rL
R748 c5 b770 m7684.0 rW
R749 c6 b935 m8454.0 rW
R750 c5 b940 m9389.0 rL
R751 c7 b935 m8449.0 rU
R752 c8 b1144 m10319.0 rL
R753 c9 b1104 m9175.0 rW
R754 c8 b1133 m10279.0 rB
R755 c8 b1012 m9146.0 rW
R756 c9 b1224 m10158.0 rL
R757 c8 b1080 m8934.0 rB
R758 c8 b948 m7854.0 rB
R759 c8 b840 m6906.0 rU
R760 c8 b858 m7746.0 rD
R761 c8 b936 m7746.0 rU
R762 c7 b957 m8682.0 rL
R763 c8 b936 m7725.0 rL
R764 c7 b748 m6789.0 rU
R765 c5 b760 m7537.0 rL
R766 c4 b612 m6777.0 rU
R767 c5 b810 m8001.0 rS
R768 c5 b760 m7596.0 rL
R769 c5 b690 m6836.0 rS
R770 c5 b650 m6491.0 rL
R771 c5 b590 m5841.0 rB
R772 c4 b530 m5251.0 rU
R773 c5 b580 m5781.0 rS
R774 c5 b550 m5491.0 rL
R775 c7 b484 m4391.0 rU
R776 c7 b594 m5359.0 rW
R777 c7 b660 m5953.0 rB
R778 c7 b583 m5293.0 rB
R779 c7 b528 m4710.0 rU
R780 c6 b583 m5238.0 rL
R781 c7 b517 m4655.0 rU
R782 c8 b624 m5172.0 rW
R783 c8 b638 m5796.0 rW
R784 c7 b715 m6434.0 rB
R785 c7 b638 m5719.0 rW
R786 c7 b704 m6357.0 rD
R787 c8 b768 m6357.0 rD
R788 c7 b704 m6357.0 rU
R789 c7 b781 m7061.0 rW
R790 c7 b869 m7842.0 rB
R791 c7 b770 m6973.0 rL
R792 c7 b693 m6203.0 rU
R793 c9 b828 m6896.0 rU
R794 c8 b936 m7724.0 rJ
R795 c9 b1104 m9128.0 rU
R796 c8 b1236 m10232.0 rL
R797 c8 b1080 m8996.0 rH
R798 c7 b880 m7916.0 rU
R799 c8 b1056 m8796.0 rU
R800 c9 b1188 m9852.0 rU
R801 c8 b1332 m11040.0 rH
R802 c8 b1078 m9708.0 rL
R803 c8 b1044 m8630.0 rL
R804 c9 b912 m7586.0 rB
R805 c9 b804 m6674.0 rW
R806 c7 b825 m7478.0 rU
R807 c9 b1008 m8303.0 rJ
R808 c10 b1188 m9815.0 rL
R809 c11 b1044 m8627.0 rS
R810 c11 b984 m8105.0 rU
R811 c11 b1092 m9089.0 rS
R812 c10 b1032 m8543.0 rW
R813 c10 b1152 m9575.0 rW
R814 c8 b1296 m10727.0 rS
R815 c8 b1111 m10079.0 rB
R816 c8 b1080 m8968.0 rL
R817 c10 b948 m7888.0 rU
R818 c9 b1068 m8836.0 rW
R819 c9 b1200 m9904.0 rD
R820 c9 b1200 m9904.0 rD
R821 c8 b1200 m9904.0 rU
R822 c6 b1364 m12304.0 rL
R823 c7 b1210 m10940.0 rU
R824 c7 b1342 m12150.0 rS
R825 c7 b1265 m11479.0 rW
R826 c8 b1536 m12744.0 rL
R827 c7 b1243 m11208.0 rU
R828 c5 b1250 m12451.0 rL
R829 c7 b1243 m11201.0 rB
R830 c6 b1000 m9958.0 rW
R831 c5 b1100 m10958.0 rU
R832 c5 b1210 m12058.0 rU
R833 c8 b1595 m14478.0 rJ
R834 c6 b1859 m16871.0 rH
R835 c5 b1510 m15012.0 rB
R836 c4 b1360 m13502.0 rU
R837 c4 b1490 m14862.0 rH
R838 c6 b1309 m11882.0 rU
R839 c8 b1740 m14500.0 rB
R840 c8 b1408 m12760.0 rU
R841 c8 b1562 m14168.0 rL
R842 c8 b1332 m11044.0 rS
R843 c8 b1248 m10378.0 rL
R844 c8 b1104 m9130.0 rD
R845 c8 b1104 m9130.0 rW
R846 c8 b1236 m10234.0 rU
R847 c7 b1265 m11470.0 rW
R848 c7 b1408 m12735.0 rL
R849 c7 b1254 m11327.0 rU
R850 c7 b1386 m12581.0 rU
R851 c8 b1680 m13967.0 rL
R852 c8 b1476 m12287.0 rW
R853 c8 b1518 m13763.0 rU
R854 c7 b1683 m15281.0 rH
R855 c10 b1440 m11915.0 rU
R856 c10 b1776 m14795.0 rL
R857 c9 b1572 m13019.0 rU
R858 c10 b1752 m14591.0 rH
R859 c10 b1548 m12839.0 rW
R860 c11 b1728 m14387.0 rD
R861 c9 b1728 m14387.0 rU
R862 c7 b1782 m16115.0 rJ
R863 c8 b2256 m18788.0 rU
R864 c8 b2532 m21044.0 rJ
R865 c7 b2739 m24842.0 rD
R866 c8 b2988 m24842.0 rU
R867 c8 b3348 m27830.0 rL
R868 c10 b2544 m21134.0 rU
R869 c10 b2844 m23678.0 rJ
R870 c10 b3360 m27944.0 rJ
R871 c10 b3960 m32984.0 rD
R872 c8 b3960 m32984.0 rB
R873 c7 b3201 m29024.0 rD
R874 c7 b3201 m29024.0 rB
R875 c7 b2849 m25823.0 rU
R876 c7 b3157 m28672.0 rL
R877 c7 b2816 m25515.0 rW
R878 c8 b3408 m28331.0 rS
R879 c8 b2937 m26627.0 rL
R880 c7 b2607 m23690.0 rU
R881 c7 b3190 m28904.0 rL
R882 c8 b3096 m25714.0 rU
R883 c6 b3179 m28810.0 rU
R884 c5 b3200 m31989.0 rL
R885 c6 b3168 m28789.0 rU
R886 c6 b3520 m31957.0 rL
R887 c6 b3135 m28437.0 rD
R888 c6 b2850 m28437.0 rS
R889 c5 b2710 m27012.0 rL
R890 c7 b2684 m24302.0 rL
R891 c8 b2604 m21618.0 rH
R892 c7 b1815 m16410.0 rL
R893 c9 b1752 m14595.0 rB
R894 c8 b1419 m12843.0 rH
R895 c8 b1265 m11424.0 rW
R896 c6 b1397 m12689.0 rB
R897 c5 b1130 m11292.0 rB
R898 c5 b1020 m10162.0 rH
R899 c7 b902 m8122.0 rU
R900 c6 b910 m9024.0 rL
R901 c6 b902 m8114.0 rL
R902 c8 b876 m7212.0 rL
R903 c9 b660 m5460.0 rL
R904 c11 b576 m4800.0 rL
R905 c11 b516 m4224.0 rD
R906 c9 b516 m4224.0 rB
R907 c8 b456 m3708.0 rL
R908 c9 b396 m3252.0 rW
R909 c8 b444 m3648.0 rW
R910 c8 b492 m4092.0 rW
R911 c8 b552 m4584.0 rH
R912 c7 b451 m4032.0 rW
R913 c6 b495 m4483.0 rW
R914 c7 b605 m5473.0 rJ
R915 c7 b704 m6381.0 rH
R916 c6 b627 m5677.0 rL
R917 c7 b561 m5050.0 rW
R918 c6 b627 m5611.0 rW
R919 c5 b630 m6238.0 rU
R920 c6 b825 m7498.0 rW
R921 c8 b1008 m8323.0 rU
R922 c10 b1128 m9331.0 rL
R923 c9 b996 m8203.0 rW
R924 c9 b1104 m9199.0 rL
R925 c9 b840 m6991.0 rH
R926 c9 b744 m6151.0 rU
R927 c8 b828 m6895.0 rU
R928 c8 b936 m7723.0 rL
R929 c8 b816 m6787.0 rU
R930 c7 b847 m7603.0 rJ
R931 c6 b979 m8874.0 rB
R932 c6 b869 m7895.0 rB
R933 c6 b710 m7026.0 rW
R934 c5 b780 m7736.0 rB
R935 c5 b700 m6956.0 rS
R936 c5 b670 m6606.0 rW
R937 c7 b880 m7946.0 rD
R938 c5 b800 m7946.0 rW
R939 c5 b880 m8746.0 rL
R940 c6 b770 m6986.0 rU
R941 c5 b780 m7756.0 rB
R942 c5 b700 m6976.0 rW
R943 c7 b924 m8376.0 rL
R944 c7 b825 m7452.0 rL
R945 c8 b804 m6627.0 rJ
R946 c8 b948 m7833.0 rD
R947 c7 b869 m7833.0 rW
R948 c8 b1056 m8702.0 rU
R949 c7 b1078 m9758.0 rL
R950 c7 b957 m8680.0 rH
R951 c7 b858 m7723.0 rU
R952 c8 b946 m8581.0 rU
R953 c9 b1152 m9527.0 rS
R954 c8 b1080 m8951.0 rJ
R955 c10 b1272 m10571.0 rL
R956 c10 b1116 m9299.0 rL
R957 c11 b984 m8183.0 rL
R958 c11 b864 m7199.0 rJ
R959 c11 b1020 m8495.0 rS
R960 c11 b960 m7985.0 rJ
R961 c11 b1140 m9425.0 rB
R962 c11 b996 m8285.0 rS
R963 c11 b936 m7787.0 rU
R964 c10 b1056 m8723.0 rL
R965 c10 b804 m6611.0 rL
R966 c10 b708 m5807.0 rB
R967 c9 b612 m5099.0 rW
R968 c9 b696 m5711.0 rU
R969 c8 b780 m6407.0 rU
R970 c8 b864 m7187.0 rW
R971 c9 b1080 m8915.0 rU
R972 c8 b1200 m9995.0 rL
R973 c10 b1056 m8795.0 rL
R974 c12 b936 m7739.0 rH
R975 c12 b828 m6803.0 rL
R976 c13 b720 m5975.0 rS
R977 c14 b684 m5615.0 rU
R978 c11 b756 m6299.0 rB
R979 c11 b672 m5543.0 rD
R980 c10 b672 m5543.0 rD
R981 c13 b672 m5543.0 rJ
R982 c12 b792 m6551.0 rU
R983 c12 b888 m7343.0 rU
R984 c11 b1104 m9119.0 rD
R985 c12 b1104 m9119.0 rD
R986 c11 b1104 m9119.0 rW
R987 c11 b1236 m10223.0 rJ
R988 c9 b1452 m12077.0 rD
R989 c10 b1452 m12077.0 rS
R990 c10 b1368 m11351.0 rU
R991 c10 b1536 m12719.0 rL
R992 c10 b1344 m11183.0 rD
R993 c9 b1344 m11183.0 rU
R994 c10 b1512 m12527.0 rH
R995 c12 b1332 m11015.0 rW
R996 c12 b1488 m12347.0 rU
R997 c11 b1848 m15323.0 rU
R998 c11 b2064 m17171.0 rJ
R999 c11 b2436 m20267.0 rL
R1000 c11 b2148 m17831.0 rL
