============ BLACKJACK AI LOG ============
R747 c3 b7884 m87588.0 rD
R748 c0 b6132 m87588.0 rL
R749 c0 b4890 m81456.0 rS
R750 c-1 b3955 m79011.0 rB
R751 c-1 b3755 m75056.0 rB
R752 c-1 b3570 m71301.0 rH
R753 c-2 b3390 m67731.0 rB
R754 c-2 b3220 m64341.0 rU
R755 c-2 b3540 m70781.0 rB
R756 c-2 b3365 m67241.0 rW
R757 c-3 b2828 m70606.0 rW
R758 c-5 b2205 m73434.0 rL
R759 c-6 b1426 m71229.0 rU
R760 c-6 b1482 m74081.0 rJ
R761 c-5 b2292 m76304.0 rB
R762 c-7 b1482 m74012.0 rW
R763 c-5 b2265 m75494.0 rB
R764 c-3 b2932 m73229.0 rS
R765 c-4 b2154 m71763.0 rL
R766 c-3 b2788 m69609.0 rH
R767 c-2 b3345 m66821.0 rS
R768 c-3 b2608 m65148.5 rD
R769 c-3 b2608 m65148.5 rL
R770 c-3 b2504 m62540.5 rU
R771 c-4 b1953 m65044.5 rL
R772 c-4 b1893 m63091.5 rL
R773 c-3 b2448 m61198.5 rW
R774 c-2 b3305 m66094.5 rH
R775 c-2 b3140 m62789.5 rW
R776 c-3 b2640 m65929.5 rW
R777 c-6 b1372 m68569.5 rB
R778 c-7 b1344 m67197.5 rH
R779 c-5 b1977 m65853.5 rJ
R780 c-4 b2067 m68819.5 rB
R781 c-4 b2004 m66752.5 rB
R782 c-5 b1944 m64748.5 rW
R783 c-5 b2001 m66692.5 rD
R784 c-4 b2001 m66692.5 rW
R785 c-6 b1374 m68693.5 rB
R786 c-6 b1348 m67319.5 rU
R787 c-4 b2103 m70015.5 rU
R788 c-6 b1444 m72118.5 rU
R789 c-5 b2208 m73562.5 rJ
R790 c-4 b2307 m76874.5 rU
R791 c-4 b2445 m81488.5 rL
R792 c-4 b2373 m79043.5 rS
R793 c-4 b2337 m77857.0 rJ
R794 c-6 b1628 m81363.0 rL
R795 c-3 b3192 m79735.0 rW
R796 c-2 b4150 m82927.0 rH
R797 c-2 b3940 m78777.0 rL
R798 c-3 b2996 m74837.0 rW
R799 c-3 b3116 m77833.0 rB
R800 c-4 b2244 m74717.0 rU
R801 c-3 b3080 m76961.0 rU
R802 c-4 b2403 m80041.0 rW
R803 c-3 b3300 m82444.0 rW
R804 c-3 b3564 m89044.0 rS
R805 c-3 b3492 m87262.0 rU
R806 c-2 b4540 m90754.0 rD
R807 c0 b6356 m90754.0 rU
R808 c0 b6804 m97110.0 rL
R809 c0 b6328 m90306.0 rB
R810 c-1 b4200 m83978.0 rB
R811 c-2 b3990 m79778.0 rU
R812 c-2 b4190 m83768.0 rL
R813 c-3 b3184 m79578.0 rJ
R814 c-2 b4220 m84354.0 rW
R815 c-2 b4430 m88574.0 rU
R816 c-2 b4875 m97434.0 rB
R817 c-2 b4630 m92559.0 rU
R818 c-3 b3888 m97189.0 rU
R819 c-5 b3033 m101077.0 rU
R820 c-3 b4168 m104110.0 rB
R821 c-2 b5000 m99942.0 rD
R822 c-5 b3000 m99942.0 rW
R823 c-6 b2060 m102942.0 rU
R824 c-6 b2102 m105002.0 rH
R825 c-7 b2058 m102900.0 rU
R826 c-6 b2100 m104958.0 rU
R827 c-6 b2142 m107058.0 rU
R828 c-7 b2184 m109200.0 rL
R829 c-6 b2098 m104832.0 rU
R830 c-7 b2140 m106930.0 rW
R831 c-5 b3273 m109070.0 rU
R832 c-6 b2248 m112343.0 rW
R833 c-4 b3507 m116839.0 rW
R834 c-3 b4816 m120346.0 rS
R835 c-1 b5900 m117938.0 rS
R836 c-2 b5750 m114988.0 rW
R837 c-3 b4832 m120738.0 rL
R838 c-2 b5800 m115906.0 rB
R839 c-3 b4408 m110106.0 rU
R840 c-3 b4584 m114514.0 rS
R841 c-4 b3369 m112222.0 rL
R842 c-5 b3267 m108853.0 rJ
R843 c-5 b3414 m113754.0 rL
R844 c-6 b2208 m110340.0 rU
R845 c-6 b2252 m112548.0 rW
R846 c-7 b2296 m114800.0 rU
R847 c-6 b2388 m119392.0 rJ
R848 c-7 b2460 m122974.0 rB
R849 c-8 b1206 m120514.0 rU
R850 c-8 b1230 m122926.0 rB
R851 c-9 b1217 m121696.0 rU
R852 c-7 b2460 m122913.0 rL
R853 c-5 b3615 m120453.0 rD
R854 c-4 b3615 m120453.0 rW
R855 c-1 b6205 m124068.0 rU
R856 c-3 b5212 m130273.0 rU
R857 c-4 b4065 m135485.0 rB
R858 c-5 b3945 m131420.0 rS
R859 c-4 b3885 m129447.5 rJ
R860 c-5 b4059 m135275.5 rU
R861 c-5 b4182 m139334.5 rL
R862 c-6 b2704 m135152.5 rL
R863 c-7 b2650 m132448.5 rU
R864 c-6 b2702 m135098.5 rU
R865 c-5 b4218 m140502.5 rH
R866 c-5 b3963 m132066.5 rW
R867 c-5 b4083 m136029.5 rW
R868 c-7 b2804 m140112.5 rL
R869 c-6 b2748 m137308.5 rD
R870 c-5 b4122 m137308.5 rL
R871 c-3 b5328 m133186.5 rB
R872 c-5 b3837 m127858.5 rL
R873 c-4 b3723 m124021.5 rL
R874 c-3 b4812 m120298.5 rL
R875 c-2 b5535 m110674.5 rU
R876 c-2 b5815 m116209.5 rW
R877 c-3 b4884 m122024.5 rH
R878 c-6 b2344 m117140.5 rJ
R879 c-6 b2414 m120656.5 rW
R880 c-8 b1231 m123070.5 rL
R881 c-7 b2438 m121839.5 rU
R882 c-5 b3729 m124277.5 rL
R883 c-3 b4824 m120548.5 rU
R884 c-4 b3762 m125372.5 rL
R885 c-3 b4716 m117848.5 rL
R886 c-3 b4528 m113132.5 rS
R887 c-4 b3327 m110868.5 rU
R888 c-2 b5710 m114195.5 rS
R889 c-2 b5570 m111340.5 rH
R890 c-1 b5290 m105770.5 rW
R891 c-3 b4444 m111060.5 rU
R892 c-3 b4624 m115504.5 rU
R893 c-2 b6010 m120128.5 rU
R894 c0 b8834 m126138.5 rH
R895 c-1 b5870 m117304.5 rW
R896 c-2 b6160 m123174.5 rH
R897 c1 b8872 m110854.5 rH
R898 c0 b6120 m101982.5 rL
R899 c1 b7672 m95862.5 rB
R900 c1 b7056 m88190.5 rW
R901 c0 b6671 m95246.5 rH
R902 c0 b5316 m88575.5 rS
R903 c-1 b4300 m85917.5 rB
R904 c0 b4902 m81617.5 rU
R905 c0 b5490 m91421.5 rJ
R906 c-1 b4985 m99656.5 rS
R907 c-1 b4860 m97164.0 rU
R908 c-1 b5105 m102024.0 rB
R909 c-1 b4850 m96919.0 rL
R910 c-1 b4605 m92069.0 rU
R911 c-2 b4835 m96674.0 rU
R912 c-3 b4064 m101509.0 rB
R913 c-3 b3900 m97445.0 rL
R914 c-2 b4680 m93545.0 rW
R915 c-1 b5150 m102905.0 rW
R916 c0 b6486 m108055.0 rW
R917 c-2 b5730 m114541.0 rD
R918 c-2 b5730 m114541.0 rS
R919 c-3 b4468 m111676.0 rS
R920 c-4 b3285 m109442.0 rU
R921 c-4 b3384 m112727.0 rW
R922 c-4 b3486 m116111.0 rS
R923 c-4 b3432 m114368.0 rW
R924 c-3 b4712 m117800.0 rU
R925 c-5 b3678 m122512.0 rW
R926 c-7 b2524 m126190.0 rL
R927 c-8 b1237 m123666.0 rW
R928 c-7 b2500 m124903.0 rB
R929 c-7 b2450 m122403.0 rL
R930 c-7 b2400 m119953.0 rH
R931 c-6 b2352 m117553.0 rL
R932 c-3 b4516 m112849.0 rL
R933 c-2 b5420 m108333.0 rB
R934 c-2 b5150 m102913.0 rL
R935 c-1 b4890 m97763.0 rU
R936 c-2 b5135 m102653.0 rB
R937 c-1 b4880 m97518.0 rU
R938 c-3 b4096 m102398.0 rU
R939 c-1 b5325 m106494.0 rL
R940 c-2 b5060 m101169.0 rU
R941 c-2 b5315 m106229.0 rU
R942 c-1 b5580 m111544.0 rU
R943 c0 b7032 m117124.0 rL
R944 c-1 b5505 m110092.0 rL
R945 c0 b7322 m104587.0 rL
R946 c3 b8757 m97265.0 rL
R947 c4 b7980 m79751.0 rU
R948 c3 b7902 m87731.0 rB
R949 c1 b6392 m79829.0 rW
R950 c0 b6041 m86221.0 rU
R951 c-1 b4615 m92262.0 rU
R952 c-1 b5075 m101492.0 rW
R953 c-3 b4264 m106567.0 rU
R954 c-3 b4436 m110831.0 rB
R955 c-5 b3192 m106395.0 rL
R956 c-2 b5165 m103203.0 rW
R957 c-4 b3252 m108368.0 rL
R958 c-4 b3156 m105116.0 rB
R959 c-6 b2040 m101960.0 rW
R960 c-6 b2080 m104000.0 rJ
R961 c-8 b1072 m107120.0 rU
R962 c-4 b3279 m109264.0 rS
R963 c-5 b3231 m107624.5 rU
R964 c-3 b4436 m110855.5 rL
R965 c-2 b5325 m106419.5 rL
R966 c-3 b4044 m101094.5 rU
R967 c-3 b4208 m105138.5 rB
R968 c-4 b3030 m100930.5 rS
R969 c-4 b2985 m99415.5 rL
R970 c-5 b2895 m96430.5 rJ
R971 c-6 b2016 m100773.5 rL
R972 c-3 b3872 m96741.5 rD
R973 c-3 b3872 m96741.5 rL
R974 c-4 b2787 m92869.5 rL
R975 c-4 b2703 m90082.5 rU
R976 c-4 b2865 m95488.5 rB
R977 c-4 b2781 m92623.5 rL
R978 c-2 b4355 m87061.5 rH
R979 c0 b4968 m82706.5 rW
R980 c-1 b4385 m87674.5 rW
R981 c-1 b4605 m92059.5 rW
R982 c-3 b3868 m96664.5 rD
R983 c-3 b3868 m96664.5 rW
R984 c-5 b3018 m100532.5 rW
R985 c-6 b2072 m103550.5 rL
R986 c-6 b1990 m99406.5 rL
R987 c-5 b2925 m97416.5 rL
R988 c-4 b2835 m94491.5 rL
R989 c-2 b4445 m88821.5 rL
R990 c-3 b3376 m84376.5 rW
R991 c-3 b3512 m87752.5 rW
R992 c-3 b3652 m91264.5 rU
R993 c-4 b2850 m94916.5 rW
R994 c-3 b4028 m100616.5 rW
R995 c-2 b5235 m104644.5 rU
R996 c-3 b4608 m115114.5 rL
R997 c-5 b3318 m110506.5 rW
R998 c-4 b3417 m113824.5 rU
R999 c-6 b2346 m117241.5 rW
R1000 c-8 b1196 m119587.5 rB
