============ BLACKJACK AI LOG ============
R438 c-5 b6252 m208310.0 rL
R439 c-4 b6063 m202058.0 rH
R440 c-3 b7840 m195995.0 rL
R441 c-1 b9020 m180315.0 rW
R442 c-3 b7576 m189335.0 rB
R443 c-3 b7272 m181759.0 rH
R444 c-1 b8725 m174487.0 rW
R445 c-1 b9165 m183212.0 rW
R446 c-3 b7696 m192377.0 rS
R447 c-2 b9430 m188529.0 rW
R448 c-4 b5940 m197959.0 rS
R449 c-4 b5850 m194989.0 rS
R450 c-4 b5763 m192064.0 rL
R451 c-5 b5592 m186301.0 rJ
R452 c-6 b3894 m194689.0 rU
R453 c-5 b5958 m198583.0 rB
R454 c-6 b3854 m192625.0 rL
R455 c-5 b5550 m184917.0 rL
R456 c-6 b3588 m179367.0 rS
R457 c-5 b5328 m177573.0 rL
R458 c-5 b5010 m166917.0 rU
R459 c-6 b3440 m171927.0 rS
R460 c-5 b5109 m170207.0 rU
R461 c-4 b5262 m175316.0 rL
R462 c-4 b5103 m170054.0 rL
R463 c-3 b6600 m164951.0 rH
R464 c-2 b7920 m158351.0 rJ
R465 c-3 b6812 m170231.0 rL
R466 c-4 b4905 m163419.0 rD
R467 c-3 b6540 m163419.0 rL
R468 c-3 b6276 m156879.0 rW
R469 c-4 b4896 m163155.0 rD
R470 c-4 b4896 m163155.0 rU
R471 c-6 b3362 m168051.0 rB
R472 c-8 b1647 m164689.0 rL
R473 c-8 b1631 m163042.0 rW
R474 c-9 b1647 m164673.0 rL
R475 c-8 b1631 m163026.0 rB
R476 c-8 b1614 m161395.0 rW
R477 c-9 b1631 m163009.0 rU
R478 c-9 b1647 m164640.0 rW
R479 c-9 b1680 m167934.0 rU
R480 c-10 b1697 m169614.0 rL
R481 c-9 b1680 m167917.0 rL
R482 c-7 b3292 m164557.0 rD
R483 c-8 b1646 m164557.0 rW
R484 c-8 b1663 m166203.0 rW
R485 c-7 b3358 m167866.0 rS
R486 c-7 b3324 m166187.0 rL
R487 c-5 b4788 m159539.0 rU
R488 c-4 b5076 m169115.0 rU
R489 c-4 b5226 m174191.0 rS
R490 c-5 b5148 m171578.0 rW
R491 c-6 b3536 m176726.0 rU
R492 c-5 b5514 m183798.0 rW
R493 c-4 b5682 m189312.0 rU
R494 c-3 b7800 m194994.0 rB
R495 c-3 b7488 m187194.0 rU
R496 c-3 b7788 m194682.0 rH
R497 c-4 b5607 m186894.0 rU
R498 c-5 b5778 m192501.0 rL
R499 c-5 b5604 m186723.0 rU
R500 c-4 b5772 m192327.0 rU
R501 c-2 b9905 m198099.0 rL
R502 c-1 b9410 m188194.0 rB
R503 c0 b10728 m178784.0 rW
R504 c-1 b9480 m189512.0 rS
R505 c-1 b9240 m184772.0 rL
R506 c-1 b8780 m175532.0 rH
R507 c-3 b6672 m166752.0 rB
R508 c-4 b4803 m160080.0 rS
R509 c-4 b4731 m157678.5 rD
R510 c-5 b4731 m157678.5 rS
R511 c-5 b4662 m155313.0 rW
R512 c-5 b4800 m159975.0 rU
R513 c-3 b6592 m164775.0 rW
R514 c-4 b5142 m171367.0 rL
R515 c-3 b6652 m166225.0 rH
R516 c-3 b6384 m159573.0 rD
R517 c-3 b6384 m159573.0 rU
R518 c-2 b8300 m165957.0 rB
R519 c-2 b7885 m157657.0 rJ
R520 c-3 b6780 m169485.0 rW
R521 c-4 b5289 m176265.0 rB
R522 c-4 b5130 m170976.0 rL
R523 c-6 b3318 m165846.0 rU
R524 c-7 b3384 m169164.0 rW
R525 c-8 b1726 m172548.0 rL
R526 c-8 b1709 m170822.0 rL
R527 c-6 b3350 m167404.0 rL
R528 c-5 b4923 m164054.0 rW
R529 c-7 b3380 m168977.0 rL
R530 c-5 b4968 m165597.0 rW
R531 c-5 b5268 m175533.0 rW
R532 c-5 b5427 m180801.0 rL
R533 c-7 b3508 m175374.0 rW
R534 c-7 b3578 m178882.0 rH
R535 c-8 b1754 m175304.0 rH
R536 c-9 b1736 m173550.0 rL
R537 c-7 b3438 m171814.0 rB
R538 c-7 b3368 m168376.0 rL
R539 c-6 b3302 m165008.0 rW
R540 c-7 b3368 m168310.0 rS
R541 c-8 b1667 m166626.0 rL
R542 c-7 b3300 m164959.0 rW
R543 c-8 b1683 m168259.0 rL
R544 c-8 b1666 m166576.0 rU
R545 c-7 b3366 m168242.0 rU
R546 c-8 b1717 m171608.0 rH
R547 c-7 b3398 m169891.0 rW
R548 c-4 b5301 m176687.0 rU
R549 c-3 b7280 m181988.0 rH
R550 c-4 b5244 m174708.0 rL
R551 c-3 b6780 m169464.0 rB
R552 c-5 b4881 m162684.0 rB
R553 c-5 b4737 m157803.0 rW
R554 c-5 b4878 m162540.0 rU
R555 c-6 b3350 m167418.0 rW
R556 c-6 b3416 m170768.0 rH
R557 c-6 b3348 m167352.0 rH
R558 c-4 b4923 m164004.0 rU
R559 c-3 b6956 m173850.0 rU
R560 c-3 b7236 m180806.0 rL
R561 c-1 b8680 m173570.0 rH
R562 c0 b9378 m156210.0 rL
R563 c-1 b7345 m146832.0 rD
R564 c-1 b7345 m146832.0 rB
R565 c-2 b6975 m139487.0 rB
R566 c-3 b5304 m132512.0 rU
R567 c-4 b4137 m137816.0 rL
R568 c-4 b4011 m133679.0 rU
R569 c-3 b5672 m141701.0 rH
R570 c-4 b4083 m136029.0 rU
R571 c-5 b4206 m140112.0 rU
R572 c-2 b7430 m148524.0 rU
R573 c-2 b7800 m155954.0 rU
R574 c-2 b8190 m163754.0 rW
R575 c0 b10812 m180134.0 rL
R576 c2 b15246 m169322.0 rH
R577 c2 b13869 m154076.0 rB
R578 c1 b11224 m140207.0 rW
R579 c2 b13635 m151431.0 rD
R580 c2 b13635 m151431.0 rL
R581 c3 b12402 m137796.0 rD
R582 c2 b12402 m137796.0 rW
R583 c2 b13518 m150198.0 rS
R584 c2 b12915 m143439.0 rU
R585 c0 b10948 m156354.0 rL
R586 c-1 b7275 m145406.0 rU
R587 c-1 b7635 m152681.0 rU
R588 c-1 b8020 m160316.0 rS
R589 c0 b9384 m156306.0 rJ
R590 c0 b11928 m170382.0 rS
R591 c0 b9870 m164418.0 rW
R592 c-2 b8715 m174288.0 rJ
R593 c-3 b7496 m187361.0 rB
R594 c-2 b8995 m179865.0 rB
R595 c-2 b8545 m170870.0 rW
R596 c-2 b8975 m179415.0 rU
R597 c-2 b9420 m188390.0 rW
R598 c-3 b7916 m197810.0 rB
R599 c-4 b5697 m189894.0 rD
R600 c-2 b9495 m189894.0 rL
R601 c-1 b9020 m180399.0 rH
R602 c-2 b8570 m171379.0 rW
R603 c-2 b9000 m179949.0 rB
R604 c-1 b8550 m170949.0 rW
R605 c-3 b7180 m179499.0 rU
R606 c-1 b9695 m193859.0 rW
R607 c-2 b10665 m213249.0 rL
R608 c0 b12156 m202584.0 rU
R609 c-2 b10740 m214740.0 rW
R610 c0 b14178 m236220.0 rB
R611 c0 b13326 m222042.0 rW
R612 c-1 b11770 m235368.0 rU
R613 c-1 b12360 m247138.0 rL
R614 c-2 b11740 m234778.0 rS
R615 c-2 b11450 m228908.0 rJ
R616 c-4 b7383 m246083.0 rU
R617 c-3 b10436 m260849.0 rU
R618 c-1 b13565 m271285.0 rS
R619 c-1 b13230 m264502.5 rW
R620 c-1 b13890 m277732.5 rU
R621 c-2 b14585 m291622.5 rB
R622 c-2 b13855 m277037.5 rD
R623 c-4 b8313 m277037.5 rU
R624 c-4 b8562 m285350.5 rL
R625 c-2 b13840 m276788.5 rL
R626 c-1 b13150 m262948.5 rB
R627 c-1 b12490 m249798.5 rU
R628 c-1 b13740 m274778.5 rL
R629 c-1 b13055 m261038.5 rB
R630 c0 b14880 m247983.5 rH
R631 c2 b20988 m233103.5 rH
R632 c2 b19098 m212115.5 rU
R633 c2 b20817 m231213.5 rD
R634 c2 b20817 m231213.5 rU
R635 c2 b24561 m272847.5 rW
R636 c1 b23800 m297408.5 rW
R637 c1 b25704 m321208.5 rW
R638 c1 b27760 m346912.5 rW
R639 c0 b26229 m374672.5 rU
R640 c0 b24060 m400901.5 rS
R641 c0 b27223 m388871.5 rL
R642 c2 b32553 m361648.5 rH
R643 c1 b26328 m329095.5 rL
R644 c2 b27252 m302767.5 rB
R645 c3 b24804 m275515.5 rD
R646 c2 b24804 m275515.5 rU
R647 c4 b30040 m300319.5 rD
R648 c1 b24032 m300319.5 rD
R649 c0 b18024 m300319.5 rL
R650 c2 b25407 m282295.5 rD
R651 c0 b19761 m282295.5 rB
R652 c0 b18382 m262534.5 rS
R653 c0 b15204 m253343.5 rD
R654 c0 b15204 m253343.5 rL
R655 c2 b21438 m238139.5 rD
R656 c5 b23820 m238139.5 rD
R657 c3 b21438 m238139.5 rW
R658 c2 b23364 m259577.5 rW
R659 c1 b24512 m306305.5 rS
R660 c1 b23528 m294049.5 rU
R661 c1 b25408 m317577.5 rW
R662 c1 b27440 m342985.5 rU
R663 c1 b31832 m397865.5 rW
R664 c0 b32312 m461529.5 rU
R665 c0 b29634 m493841.5 rL
R666 c2 b39114 m434573.5 rD
R667 c3 b39114 m434573.5 rW
R668 c3 b46161 m512801.5 rU
R669 c1 b44720 m558962.5 rL
R670 c0 b36001 m514242.5 rD
R671 c0 b30858 m514242.5 rW
R672 c-1 b27260 m545100.5 rL
R673 c0 b31074 m517840.5 rB
R674 c-1 b24340 m486766.5 rU
R675 c-3 b20448 m511106.5 rU
R676 c-2 b26580 m531554.5 rL
R677 c-2 b25250 m504974.5 rH
R678 c0 b31815 m454474.5 rU
R679 c2 b46638 m518104.5 rW
R680 c3 b55026 m611380.5 rS
R681 c2 b52551 m583867.5 rW
R682 c5 b63650 m636418.5 rL
R683 c5 b57280 m572768.5 rU
R684 c7 b69311 m630048.5 rW
R685 c5 b69940 m699359.5 rL
R686 c6 b69245 m629419.5 rL
R687 c4 b56020 m560174.5 rW
R688 c3 b55458 m616194.5 rL
R689 c2 b50472 m560736.5 rU
R690 c1 b48904 m611208.5 rH
R691 c4 b51350 m513400.5 rD
R692 c5 b51350 m513400.5 rU
R693 c4 b56480 m564750.5 rB
R694 c3 b45747 m508270.5 rU
R695 c2 b49869 m554017.5 rW
R696 c2 b54351 m603886.5 rU
R697 c2 b59247 m658237.5 rL
R698 c2 b53910 m598990.5 rL
R699 c1 b43608 m545080.5 rW
R700 c0 b35322 m588688.5 rS
R701 c0 b39977 m571027.5 rH
R702 c1 b42488 m531050.5 rW
R703 c1 b45888 m573538.5 rL
R704 c1 b42216 m527650.5 rL
R705 c4 b48550 m485434.5 rW
R706 c3 b48060 m533984.5 rL
R707 c2 b43740 m485924.5 rH
