============ BLACKJACK AI LOG ============
R706 c-3 b4652 m116284.5 rH
R707 c-4 b3351 m111632.5 rS
R708 c-4 b3300 m109957.0 rH
R709 c-2 b5170 m103357.0 rU
R710 c-3 b4344 m108527.0 rU
R711 c-3 b4516 m112871.0 rJ
R712 c-4 b3591 m119645.0 rH
R713 c-5 b3483 m116054.0 rU
R714 c-7 b2392 m119537.0 rW
R715 c-6 b2488 m124321.0 rW
R716 c-6 b2538 m126809.0 rU
R717 c-2 b6470 m129347.0 rJ
R718 c-2 b6955 m139052.0 rD
R719 c0 b8346 m139052.0 rW
R720 c-2 b7370 m147398.0 rU
R721 c-3 b6192 m154768.0 rL
R722 c-3 b5944 m148576.0 rU
R723 c-2 b7730 m154520.0 rU
R724 c-4 b4869 m162250.0 rU
R725 c-4 b5016 m167119.0 rJ
R726 c-3 b6988 m174643.0 rL
R727 c-1 b8035 m160667.0 rH
R728 c-2 b7635 m152632.0 rL
R729 c0 b8700 m144997.0 rD
R730 c1 b11600 m144997.0 rU
R731 c0 b10962 m156597.0 rL
R732 c3 b13113 m145635.0 rL
R733 c2 b11934 m132522.0 rL
R734 c4 b12060 m120588.0 rU
R735 c6 b14597 m132648.0 rL
R736 c6 b12991 m118051.0 rD
R737 c6 b12991 m118051.0 rW
R738 c6 b14421 m131042.0 rS
R739 c6 b13629 m123831.5 rB
R740 c4 b11030 m110202.5 rD
R741 c2 b9927 m110202.5 rL
R742 c0 b6018 m100275.5 rW
R743 c0 b6378 m106293.5 rW
R744 c0 b6762 m112671.5 rH
R745 c-2 b5300 m105909.5 rW
R746 c-2 b5830 m116509.5 rW
R747 c-2 b6120 m122339.5 rL
R748 c1 b9304 m116219.5 rU
R749 c2 b11304 m125523.5 rW
R750 c1 b10952 m136827.5 rW
R751 c0 b10346 m147779.5 rW
R752 c1 b12656 m158125.5 rL
R753 c1 b11640 m145469.5 rS
R754 c1 b11176 m139649.5 rB
R755 c0 b8995 m128473.5 rB
R756 c-1 b5975 m119478.5 rW
R757 c-2 b6275 m125453.5 rW
R758 c-1 b6590 m131728.5 rU
R759 c-1 b6920 m138318.5 rU
R760 c0 b8718 m145238.5 rU
R761 c0 b10780 m153956.5 rL
R762 c0 b8592 m143176.5 rW
R763 c-1 b7590 m151768.5 rB
R764 c-1 b7210 m144178.5 rL
R765 c-1 b6490 m129758.5 rL
R766 c-2 b6165 m123268.5 rD
R767 c-5 b3699 m123268.5 rU
R768 c-5 b3810 m126967.5 rU
R769 c-5 b3924 m130777.5 rL
R770 c-3 b4920 m122929.5 rS
R771 c-4 b3615 m120469.5 rW
R772 c-4 b3723 m124084.5 rL
R773 c-5 b3612 m120361.5 rH
R774 c-6 b2336 m116749.5 rB
R775 c-6 b2290 m114413.5 rD
R776 c-8 b1145 m114413.5 rW
R777 c-7 b2312 m115558.5 rS
R778 c-7 b2290 m114402.5 rL
R779 c-6 b2244 m112112.5 rU
R780 c-6 b2288 m114356.5 rL
R781 c-6 b2242 m112068.5 rW
R782 c-4 b3498 m116552.5 rL
R783 c-3 b4524 m113054.5 rW
R784 c-4 b3666 m122102.5 rU
R785 c-2 b6290 m125768.5 rU
R786 c-2 b6605 m132058.5 rW
R787 c-2 b7265 m145268.5 rU
R788 c0 b10682 m152533.5 rW
R789 c0 b12173 m173897.5 rL
R790 c-1 b8090 m161724.5 rD
R791 c0 b11326 m161724.5 rL
R792 c2 b13536 m150398.5 rW
R793 c0 b11480 m163934.5 rS
R794 c0 b9492 m158194.5 rL
R795 c1 b11904 m148702.5 rW
R796 c3 b14463 m160606.5 rS
R797 c2 b13806 m153375.0 rU
R798 c1 b13376 m167181.0 rU
R799 c2 b16254 m180557.0 rL
R800 c0 b11508 m164303.0 rS
R801 c1 b12688 m158549.0 rB
R802 c0 b10213 m145861.0 rU
R803 c0 b10927 m156074.0 rW
R804 c0 b10026 m167001.0 rS
R805 c0 b9720 m161988.0 rW
R806 c-1 b8590 m171708.0 rU
R807 c1 b14424 m180298.0 rH
R808 c4 b15150 m151450.0 rU
R809 c4 b16660 m166600.0 rD
R810 c4 b16660 m166600.0 rW
R811 c6 b22000 m199920.0 rW
R812 c5 b22200 m221920.0 rU
R813 c6 b26862 m244120.0 rH
R814 c5 b21730 m217258.0 rW
R815 c2 b21510 m238988.0 rB
R816 c0 b15225 m217478.0 rU
R817 c1 b19840 m247928.0 rJ
R818 c0 b19439 m277688.0 rW
R819 c0 b20804 m297127.0 rH
R820 c1 b22112 m276323.0 rL
R821 c1 b20344 m254211.0 rB
R822 c0 b16373 m233867.0 rU
R823 c0 b15018 m250240.0 rB
R824 c-2 b11765 m235222.0 rU
R825 c-2 b12350 m246987.0 rB
R826 c-2 b11735 m234637.0 rU
R827 c-2 b12320 m246372.0 rD
R828 c0 b14784 m246372.0 rW
R829 c-2 b13060 m261156.0 rW
R830 c-1 b14365 m287276.0 rH
R831 c-2 b13650 m272911.0 rS
R832 c-3 b10644 m266086.0 rS
R833 c-3 b10432 m260764.0 rL
R834 c-4 b7512 m250332.0 rU
R835 c-4 b7737 m257844.0 rW
R836 c-4 b7968 m265581.0 rU
R837 c-3 b11264 m281517.0 rU
R838 c-3 b11712 m292781.0 rL
R839 c-3 b11244 m281069.0 rL
R840 c-3 b10796 m269825.0 rL
R841 c-3 b10364 m259029.0 rB
R842 c-5 b7461 m248665.0 rU
R843 c-3 b10248 m256126.0 rL
R844 c-3 b9836 m245878.0 rL
R845 c0 b16527 m236042.0 rU
R846 c0 b17682 m252569.0 rB
R847 c1 b18792 m234887.0 rB
R848 c0 b15127 m216095.0 rU
R849 c0 b13878 m231222.0 rU
R850 c1 b19608 m245100.0 rH
R851 c0 b13530 m225492.0 rU
R852 c1 b20208 m252552.0 rW
R853 c0 b20510 m292968.0 rU
R854 c0 b18810 m313478.0 rJ
R855 c0 b20502 m341693.0 rW
R856 c-1 b18110 m362195.0 rL
R857 c-1 b17205 m344085.0 rL
R858 c0 b19614 m326880.0 rJ
R859 c-1 b17820 m356301.0 rB
R860 c-2 b16925 m338481.0 rL
R861 c-1 b16080 m321556.0 rS
R862 c-2 b15680 m313516.0 rL
R863 c-3 b11916 m297836.0 rL
R864 c-2 b14300 m285920.0 rH
R865 c0 b16302 m271620.0 rU
R866 c0 b17280 m287922.0 rL
R867 c2 b22806 m253362.0 rB
R868 c3 b20754 m230556.0 rD
R869 c3 b20754 m230556.0 rU
R870 c2 b22626 m251310.0 rL
R871 c1 b18296 m228684.0 rU
R872 c0 b14820 m246980.0 rW
R873 c0 b18326 m261800.0 rL
R874 c0 b14610 m243474.0 rS
R875 c0 b16534 m236169.0 rW
R876 c1 b20224 m252703.0 rS
R877 c0 b16982 m242591.0 rW
R878 c0 b18172 m259573.0 rU
R879 c0 b19446 m277745.0 rU
R880 c2 b28503 m316637.0 rS
R881 c1 b24192 m302385.5 rH
R882 c0 b16692 m278193.5 rW
R883 c-2 b14745 m294885.5 rU
R884 c-3 b12388 m309630.5 rH
R885 c-4 b8919 m297242.5 rH
R886 c-3 b11536 m288323.5 rW
R887 c-1 b14995 m299859.5 rL
R888 c-2 b14245 m284864.5 rU
R889 c-2 b15670 m313354.5 rL
R890 c0 b17862 m297684.5 rU
R891 c0 b22092 m315546.5 rH
R892 c0 b20545 m293454.5 rH
R893 c0 b19110 m272909.5 rU
R894 c0 b17526 m292019.5 rH
R895 c0 b16470 m274493.5 rU
R896 c-1 b14550 m290963.5 rL
R897 c-2 b13825 m276413.5 rH
R898 c-3 b10504 m262588.5 rU
R899 c-2 b13655 m273092.5 rU
R900 c-1 b14340 m286747.5 rS
R901 c-2 b13980 m279577.5 rW
R902 c-3 b11744 m293557.5 rL
R903 c-2 b14095 m281813.5 rW
R904 c-4 b8880 m295908.5 rW
R905 c-5 b9144 m304788.5 rW
R906 c-5 b9693 m323076.5 rU
R907 c-6 b6656 m332769.5 rH
R908 c-7 b6524 m326113.5 rD
R909 c-9 b3262 m326113.5 rW
R910 c-8 b3294 m329375.5 rL
R911 c-4 b9783 m326081.5 rJ
R912 c-4 b10224 m340756.5 rD
R913 c-7 b6816 m340756.5 rS
R914 c-8 b3374 m337348.5 rB
R915 c-7 b6680 m333974.5 rH
R916 c-9 b3273 m327294.5 rU
R917 c-8 b3306 m330567.5 rL
R918 c-6 b6546 m327261.5 rL
R919 c-4 b9624 m320715.5 rU
R920 c-3 b13216 m330339.5 rU
R921 c-3 b13744 m343555.5 rL
R922 c-1 b15805 m316067.5 rU
R923 c-2 b16595 m331872.5 rL
R924 c-2 b15765 m315277.5 rU
R925 c-1 b16555 m331042.5 rH
R926 c-1 b15725 m314487.5 rS
R927 c-1 b15335 m306625.0 rU
R928 c-1 b16100 m321960.0 rU
R929 c-1 b16905 m338060.0 rD
R930 c-1 b16905 m338060.0 rL
R931 c-1 b16060 m321155.0 rS
R932 c-1 b15660 m313125.0 rL
R933 c0 b17850 m297465.0 rW
R934 c0 b18924 m315315.0 rL
R935 c0 b17784 m296391.0 rU
R936 c0 b21994 m314175.0 rW
R937 c0 b25074 m358163.0 rS
R938 c0 b20742 m345626.0 rU
R939 c1 b29312 m366368.0 rD
R940 c0 b25648 m366368.0 rW
R941 c0 b27447 m392016.0 rU
R942 c2 b37755 m419463.0 rB
R943 c0 b26726 m381708.0 rL
R944 c2 b31950 m354982.0 rW
R945 c2 b34830 m386932.0 rB
R946 c2 b31698 m352102.0 rL
R947 c2 b28845 m320404.0 rJ
R948 c0 b25459 m363672.0 rH
R949 c1 b27064 m338213.0 rU
R950 c1 b29224 m365277.0 rU
R951 c2 b38142 m423725.0 rS
R952 c4 b40470 m404654.0 rB
R953 c4 b36420 m364184.0 rJ
R954 c3 b37701 m418814.0 rD
R955 c1 b33512 m418814.0 rD
R956 c-1 b20945 m418814.0 rL
R957 c0 b23874 m397869.0 rU
R958 c-1 b21090 m421743.0 rU
R959 c-1 b22145 m442833.0 rL
R960 c0 b25242 m420688.0 rW
R961 c0 b26760 m445930.0 rD
R962 c-1 b22300 m445930.0 rL
R963 c-1 b21185 m423630.0 rU
R964 c0 b32620 m466000.0 rU
R965 c-1 b24935 m498620.0 rH
R966 c0 b33159 m473685.0 rS
R967 c0 b27432 m457105.5 rW
R968 c1 b38768 m484537.5 rB
R969 c0 b31206 m445769.5 rS
R970 c0 b30114 m430166.5 rJ
R971 c0 b33278 m475337.5 rW
R972 c1 b40696 m508615.5 rJ
R973 c1 b45576 m569659.5 rL
R974 c1 b41928 m524083.5 rH
R975 c-1 b24110 m482155.5 rW
R976 c-1 b25315 m506265.5 rH
R977 c0 b28860 m480950.5 rU
R978 c1 b40792 m509810.5 rL
R979 c0 b32837 m469018.5 rS
R980 c0 b27156 m452600.0 rW
R981 c0 b28788 m479756.0 rH
R982 c1 b36080 m450968.0 rU
R983 c3 b43839 m487048.0 rW
R984 c3 b47781 m530887.0 rU
R985 c3 b52083 m578668.0 rW
R986 c1 b50464 m630751.0 rW
R987 c0 b47691 m681215.0 rU
R988 c2 b65610 m728906.0 rL
R989 c3 b59697 m663296.0 rJ
R990 c1 b60232 m752842.0 rL
R991 c2 b62343 m692610.0 rU
R992 c0 b52850 m754953.0 rW
R993 c0 b56553 m807803.0 rJ
R994 c-1 b44635 m892633.0 rH
R995 c-1 b42400 m847998.0 rL
R996 c-2 b40280 m805598.0 rL
R997 c-2 b38270 m765318.0 rL
R998 c-1 b34440 m688778.0 rW
R999 c0 b43398 m723218.0 rS
R1000 c-1 b35080 m701519.0 rH
