============ BLACKJACK AI LOG ============
R456 c0 b1092 m18174.5 rB
R457 c-1 b855 m17082.5 rW
R458 c0 b1128 m18792.5 rW
R459 c0 b1200 m19920.5 rU
R460 c0 b1272 m21120.5 rU
R461 c0 b1344 m22392.5 rB
R462 c-1 b1055 m21048.5 rU
R463 c1 b1856 m23158.5 rL
R464 c0 b1498 m21302.5 rD
R465 c-1 b1070 m21302.5 rJ
R466 c-3 b920 m22907.5 rL
R467 c-2 b1100 m21987.5 rU
R468 c0 b1386 m23087.5 rB
R469 c0 b1308 m21701.5 rL
R470 c-1 b1020 m20393.5 rH
R471 c0 b1358 m19373.5 rU
R472 c1 b1768 m22089.5 rU
R473 c0 b1673 m23857.5 rL
R474 c-1 b1110 m22184.5 rH
R475 c0 b1266 m21074.5 rW
R476 c-2 b1120 m22340.5 rL
R477 c-3 b852 m21220.5 rS
R478 c-3 b832 m20794.5 rL
R479 c-2 b1000 m19962.5 rL
R480 c-1 b900 m17962.5 rB
R481 c-1 b855 m17062.5 rU
R482 c0 b1080 m17917.5 rB
R483 c-1 b845 m16837.5 rW
R484 c0 b1116 m18527.5 rW
R485 c-1 b985 m19643.5 rL
R486 c0 b1122 m18658.5 rW
R487 c0 b1188 m19780.5 rL
R488 c1 b1400 m17404.5 rW
R489 c1 b1624 m20204.5 rS
R490 c0 b1358 m19392.5 rL
R491 c0 b1267 m18034.5 rH
R492 c3 b1404 m15500.5 rU
R493 c1 b1360 m16904.5 rU
R494 c2 b1647 m18264.5 rB
R495 c0 b1169 m16617.5 rL
R496 c3 b1395 m15448.5 rD
R497 c2 b1395 m15448.5 rU
R498 c2 b1521 m16843.5 rL
R499 c2 b1386 m15322.5 rD
R500 c2 b1386 m15322.5 rU
R501 c0 b1176 m16708.5 rB
R502 c1 b1248 m15532.5 rS
R503 c1 b1200 m14908.5 rD
R504 c1 b1200 m14908.5 rU
R505 c2 b1566 m17308.5 rW
R506 c2 b1701 m18874.5 rU
R507 c1 b1648 m20575.5 rD
R508 c0 b1442 m20575.5 rU
R509 c0 b1547 m22017.5 rL
R510 c0 b1230 m20470.5 rB
R511 c1 b1544 m19240.5 rS
R512 c0 b1295 m18468.5 rU
R513 c0 b1188 m19763.5 rU
R514 c0 b1470 m20951.5 rW
R515 c1 b1800 m22421.5 rW
R516 c1 b1944 m24221.5 rU
R517 c0 b1834 m26165.5 rU
R518 c2 b2691 m29833.5 rL
R519 c1 b2176 m27142.5 rW
R520 c1 b2352 m29318.5 rU
R521 c0 b1902 m31670.5 rB
R522 c0 b2086 m29768.5 rD
R523 c1 b2384 m29768.5 rL
R524 c0 b1918 m27384.5 rU
R525 c0 b2058 m29302.5 rL
R526 c-1 b1365 m27244.5 rL
R527 c0 b1813 m25879.5 rU
R528 c0 b1939 m27692.5 rU
R529 c0 b2079 m29631.5 rS
R530 c1 b2288 m28592.0 rB
R531 c0 b1848 m26304.0 rW
R532 c0 b1692 m28152.0 rS
R533 c0 b1644 m27306.0 rH
R534 c1 b2056 m25662.0 rW
R535 c-1 b1390 m27718.0 rB
R536 c-1 b1320 m26328.0 rS
R537 c-2 b1285 m25668.0 rH
R538 c-1 b1220 m24383.0 rU
R539 c-1 b1285 m25603.0 rU
R540 c0 b1614 m26888.0 rJ
R541 c-1 b1470 m29309.0 rU
R542 c-1 b1540 m30779.0 rU
R543 c0 b1944 m32319.0 rB
R544 c-1 b1520 m30375.0 rB
R545 c-1 b1445 m28855.0 rU
R546 c0 b1908 m31745.0 rB
R547 c-1 b1495 m29837.0 rW
R548 c-1 b1570 m31332.0 rU
R549 c0 b1980 m32902.0 rB
R550 c-1 b1550 m30922.0 rL
R551 c-1 b1470 m29372.0 rL
R552 c0 b1680 m27902.0 rU
R553 c-2 b1480 m29582.0 rL
R554 c-1 b1335 m26622.0 rW
R555 c-1 b1465 m29292.0 rL
R556 c0 b1674 m27827.0 rW
R557 c-2 b1480 m29501.0 rB
R558 c-4 b843 m28021.0 rU
R559 c-3 b1156 m28864.0 rL
R560 c-2 b1390 m27708.0 rW
R561 c0 b1830 m30488.0 rL
R562 c1 b2296 m28658.0 rU
R563 c2 b2790 m30954.0 rL
R564 c3 b2538 m28164.0 rL
R565 c3 b2313 m25626.0 rS
R566 c2 b2205 m24469.5 rU
R567 c4 b2670 m26674.5 rU
R568 c4 b2940 m29344.5 rL
R569 c3 b2385 m26404.5 rU
R570 c4 b2880 m28789.5 rL
R571 c5 b2600 m25909.5 rU
R572 c6 b3146 m28509.5 rH
R573 c7 b2794 m25363.5 rH
R574 c6 b2486 m22569.5 rU
R575 c7 b3036 m27541.5 rL
R576 c7 b2706 m24505.5 rB
R577 c6 b2398 m21799.5 rB
R578 c5 b1950 m19401.5 rW
R579 c3 b1926 m21351.5 rW
R580 c1 b1864 m23277.5 rW
R581 c0 b1764 m25141.5 rW
R582 c0 b1890 m26905.5 rL
R583 c2 b2259 m25015.5 rL
R584 c2 b1845 m20497.5 rW
R585 c3 b2016 m22342.5 rD
R586 c2 b2016 m22342.5 rH
R587 c2 b1836 m20326.5 rU
R588 c2 b1998 m22162.5 rS
R589 c1 b1696 m21163.5 rB
R590 c0 b1365 m19467.5 rL
R591 c3 b1638 m18102.5 rD
R592 c0 b1274 m18102.5 rB
R593 c0 b1183 m16828.5 rL
R594 c0 b1099 m15645.5 rD
R595 c1 b1256 m15645.5 rW
R596 c2 b1530 m16901.5 rL
R597 c0 b1078 m15371.5 rU
R598 c1 b1320 m16449.5 rU
R599 c0 b1246 m17769.5 rS
R600 c0 b1032 m17146.5 rD
R601 c0 b1204 m17146.5 rB
R602 c0 b960 m15942.5 rU
R603 c-1 b850 m16902.5 rS
R604 c-2 b825 m16477.5 rU
R605 c-1 b910 m18127.5 rL
R606 c-2 b820 m16307.5 rJ
R607 c-3 b704 m17537.5 rS
R608 c-4 b516 m17185.5 rU
R609 c-4 b534 m17701.5 rH
R610 c-3 b688 m17167.5 rU
R611 c-5 b537 m17855.5 rL
R612 c-3 b696 m17318.5 rL
R613 c-1 b800 m15926.5 rJ
R614 c-1 b860 m17126.5 rD
R615 c-2 b860 m17126.5 rL
R616 c0 b1141 m16266.5 rU
R617 c2 b1575 m17407.5 rB
R618 c1 b1272 m15832.5 rL
R619 c0 b1022 m14560.5 rH
R620 c0 b816 m13538.5 rJ
R621 c-1 b740 m14762.5 rL
R622 c0 b846 m14022.5 rW
R623 c3 b1422 m15714.5 rD
R624 c2 b1422 m15714.5 rL
R625 c2 b1287 m14292.5 rW
R626 c1 b1248 m15579.5 rW
R627 c1 b1352 m16827.5 rS
R628 c0 b1134 m16151.5 rL
R629 c0 b906 m15017.5 rW
R630 c-2 b800 m15923.5 rU
R631 c-1 b840 m16723.5 rW
R632 c0 b1295 m18403.5 rU
R633 c0 b1379 m19698.5 rU
R634 c0 b1477 m21077.5 rS
R635 c0 b1428 m20339.0 rJ
R636 c0 b1350 m22481.0 rU
R637 c-2 b1195 m23831.0 rD
R638 c-2 b1195 m23831.0 rW
R639 c-2 b1255 m25026.0 rU
R640 c-3 b1052 m26281.0 rL
R641 c-2 b1210 m24177.0 rD
R642 c1 b1936 m24177.0 rW
R643 c0 b1572 m26113.0 rL
R644 c-2 b1230 m24541.0 rW
R645 c-3 b1032 m25771.0 rL
R646 c-3 b992 m24739.0 rJ
R647 c-3 b1052 m26227.0 rW
R648 c-1 b1365 m27279.0 rL
R649 c0 b1476 m24549.0 rL
R650 c0 b1296 m21597.0 rW
R651 c-1 b1145 m22893.0 rD
R652 c-1 b1145 m22893.0 rU
R653 c0 b1446 m24038.0 rB
R654 c-2 b1130 m22592.0 rW
R655 c-3 b952 m23722.0 rD
R656 c-2 b1190 m23722.0 rH
R657 c-3 b904 m22532.0 rW
R658 c-2 b1175 m23436.0 rW
R659 c-1 b1290 m25786.0 rU
R660 c0 b1704 m28366.0 rS
R661 c-1 b1380 m27514.0 rU
R662 c-1 b1445 m28894.0 rU
R663 c0 b2128 m30339.0 rB
R664 c0 b1698 m28211.0 rW
R665 c0 b2100 m29909.0 rL
R666 c-1 b1395 m27809.0 rL
R667 c0 b1855 m26414.0 rL
R668 c0 b1722 m24559.0 rD
R669 c0 b1476 m24559.0 rW
R670 c0 b1656 m27511.0 rL
R671 c-2 b1295 m25855.0 rU
R672 c-3 b1088 m27150.0 rL
R673 c-2 b1305 m26062.0 rU
R674 c-3 b1096 m27367.0 rL
R675 c-4 b789 m26271.0 rH
R676 c-6 b510 m25482.0 rU
R677 c-4 b798 m26502.0 rU
R678 c0 b1638 m27300.0 rL
R679 c0 b1799 m25662.0 rU
R680 c0 b1650 m27461.0 rL
R681 c-1 b1295 m25811.0 rL
R682 c-2 b1230 m24516.0 rH
R683 c-3 b884 m22056.0 rD
R684 c-3 b884 m22056.0 rJ
R685 c-2 b1170 m23382.0 rU
R686 c-2 b1230 m24552.0 rL
R687 c-1 b1170 m23322.0 rB
R688 c-2 b1110 m22152.0 rW
R689 c-1 b1165 m23262.0 rL
R690 c0 b1326 m22097.0 rH
R691 c0 b1248 m20771.0 rB
R692 c0 b1176 m19523.0 rL
R693 c0 b1204 m17171.0 rW
R694 c0 b1288 m18375.0 rJ
R695 c-1 b1020 m20307.0 rW
R696 c0 b1284 m21327.0 rL
R697 c-1 b1005 m20043.0 rH
R698 c-1 b905 m18033.0 rU
R699 c-3 b760 m18938.0 rU
R700 c-1 b985 m19698.0 rB
R701 c0 b1128 m18713.0 rL
R702 c0 b1232 m17585.0 rJ
R703 c0 b1170 m19433.0 rL
R704 c-1 b915 m18263.0 rU
R705 c-3 b768 m19178.0 rU
R706 c-1 b1000 m19946.0 rH
R707 c-2 b950 m18946.0 rL
R708 c-1 b900 m17996.0 rL
R709 c-2 b855 m17096.0 rU
R710 c-3 b720 m17951.0 rW
R711 c-2 b935 m18671.0 rJ
R712 c-4 b603 m20074.0 rW
R713 c-2 b1035 m20677.0 rL
R714 c0 b1182 m19642.0 rL
R715 c0 b1295 m18460.0 rU
R716 c0 b1386 m19755.0 rW
R717 c0 b1484 m21141.0 rU
R718 c0 b1362 m22625.0 rW
R719 c-2 b1200 m23987.0 rL
R720 c-1 b1140 m22787.0 rU
R721 c0 b1440 m23927.0 rB
R722 c0 b1350 m22487.0 rL
R723 c0 b1484 m21137.0 rL
R724 c-1 b985 m19653.0 rU
R725 c0 b1242 m20638.0 rW
R726 c-1 b1095 m21880.0 rH
R727 c-3 b832 m20785.0 rL
R728 c-1 b960 m19121.0 rL
R729 c0 b1092 m18161.0 rW
R730 c-2 b965 m19253.0 rW
R731 c-2 b1015 m20218.0 rL
