============ BLACKJACK AI LOG ============
R447 c3 b2313 m25613.5 rB
R448 c3 b2106 m23300.5 rH
R449 c2 b1908 m21194.5 rW
R450 c1 b1856 m23102.5 rL
R451 c4 b2130 m21246.5 rW
R452 c1 b1872 m23376.5 rL
R453 c1 b1728 m21504.5 rU
R454 c2 b2097 m23232.5 rL
R455 c4 b1910 m19038.5 rW
R456 c5 b2100 m20948.5 rU
R457 c2 b2079 m23048.5 rB
R458 c3 b1890 m20969.5 rU
R459 c3 b2232 m24749.5 rW
R460 c2 b2430 m26981.5 rU
R461 c3 b2655 m29411.5 rU
R462 c2 b2889 m32066.5 rH
R463 c4 b2630 m26288.5 rS
R464 c5 b2500 m24973.5 rS
R465 c4 b2380 m23723.5 rL
R466 c5 b1900 m18963.5 rD
R467 c3 b1710 m18963.5 rS
R468 c2 b1638 m18108.5 rL
R469 c2 b1485 m16470.5 rS
R470 c2 b1422 m15728.0 rB
R471 c1 b1152 m14306.0 rU
R472 c1 b1240 m15458.0 rU
R473 c0 b1169 m16698.0 rU
R474 c1 b1432 m17867.0 rW
R475 c0 b1158 m19299.0 rB
R476 c-1 b910 m18141.0 rU
R477 c-2 b955 m19051.0 rU
R478 c-1 b1005 m20006.0 rL
R479 c-1 b955 m19001.0 rS
R480 c0 b1116 m18523.5 rJ
R481 c0 b1212 m20197.5 rW
R482 c-1 b1075 m21409.5 rB
R483 c-2 b1020 m20334.5 rL
R484 c-1 b970 m19314.5 rB
R485 c-2 b920 m18344.5 rU
R486 c-2 b965 m19264.5 rW
R487 c-3 b812 m20229.5 rB
R488 c-4 b585 m19417.5 rL
R489 c-2 b945 m18832.5 rS
R490 c-1 b920 m18360.0 rW
R491 c0 b1158 m19280.0 rL
R492 c0 b1274 m18122.0 rW
R493 c1 b1552 m19396.0 rL
R494 c2 b1611 m17844.0 rW
R495 c3 b1899 m21066.0 rL
R496 c3 b1728 m19167.0 rW
R497 c1 b1672 m20895.0 rH
R498 c2 b1584 m17551.0 rH
R499 c3 b1296 m14383.0 rJ
R500 c3 b1476 m16327.0 rL
R501 c4 b1490 m14851.0 rB
R502 c3 b1206 m13361.0 rL
R503 c3 b1098 m12155.0 rU
R504 c1 b1064 m13253.0 rW
R505 c0 b1008 m14317.0 rW
R506 c1 b1232 m15325.0 rL
R507 c2 b1161 m12861.0 rB
R508 c2 b1053 m11700.0 rU
R509 c0 b896 m12753.0 rL
R510 c0 b770 m10961.0 rL
R511 c0 b612 m10191.0 rD
R512 c-1 b510 m10191.0 rL
R513 c0 b679 m9681.0 rW
R514 c3 b936 m10360.0 rB
R515 c2 b855 m9424.0 rD
R516 c4 b950 m9424.0 rU
R517 c2 b936 m10374.0 rU
R518 c2 b1026 m11310.0 rW
R519 c0 b868 m12336.0 rB
R520 c0 b805 m11468.0 rB
R521 c0 b642 m10663.0 rU
R522 c-1 b570 m11305.0 rS
R523 c-2 b555 m11020.0 rD
R524 c-3 b444 m11020.0 rW
R525 c-3 b460 m11464.0 rD
R526 c-2 b575 m11464.0 rL
R527 c0 b624 m10314.0 rU
R528 c0 b696 m11562.0 rU
R529 c-1 b615 m12258.0 rW
R530 c-1 b675 m13488.0 rU
R531 c0 b994 m14163.0 rW
R532 c1 b1216 m15157.0 rU
R533 c0 b984 m16373.0 rB
R534 c-1 b770 m15389.0 rU
R535 c-1 b810 m16159.0 rL
R536 c0 b924 m15349.0 rD
R537 c0 b924 m15349.0 rH
R538 c1 b1160 m14425.0 rU
R539 c0 b936 m15585.0 rL
R540 c0 b882 m14649.0 rS
R541 c0 b1001 m14208.0 rW
R542 c0 b918 m15209.0 rB
R543 c-1 b715 m14291.0 rL
R544 c1 b1088 m13576.0 rW
R545 c2 b1422 m15752.0 rL
R546 c2 b1170 m12908.0 rW
R547 c1 b1128 m14078.0 rW
R548 c0 b1071 m15206.0 rD
R549 c0 b918 m15206.0 rH
R550 c0 b1001 m14288.0 rS
R551 c0 b966 m13787.5 rU
R552 c0 b1036 m14753.5 rW
R553 c0 b1106 m15789.5 rS
R554 c1 b1224 m15236.5 rH
R555 c1 b1128 m14012.5 rL
R556 c2 b1161 m12884.5 rB
R557 c1 b944 m11723.5 rU
R558 c1 b1016 m12667.5 rW
R559 c-1 b685 m13683.5 rS
R560 c-1 b670 m13341.0 rB
R561 c-2 b635 m12671.0 rL
R562 c-2 b605 m12036.0 rH
R563 c-2 b575 m11431.0 rU
R564 c-2 b630 m12581.0 rW
R565 c-2 b665 m13211.0 rL
R566 c0 b714 m11881.0 rU
R567 c-1 b630 m12595.0 rS
R568 c-1 b615 m12280.0 rL
R569 c0 b666 m11050.0 rL
R570 c1 b832 m10384.0 rL
R571 c1 b768 m9552.0 rW
R572 c0 b728 m10320.0 rD
R573 c0 b728 m10320.0 rH
R574 c-1 b480 m9592.0 rW
R575 c-2 b505 m10072.0 rW
R576 c-1 b530 m10577.0 rL
R577 c-2 b505 m10047.0 rS
R578 c-2 b490 m9794.5 rU
R579 c-2 b515 m10284.5 rB
R580 c-3 b392 m9769.5 rW
R581 c-2 b510 m10161.5 rL
R582 c-2 b485 m9651.5 rU
R583 c-1 b510 m10136.5 rU
R584 c-1 b535 m10646.5 rW
R585 c1 b896 m11181.5 rW
R586 c-1 b605 m12077.5 rW
R587 c-2 b635 m12682.5 rL
R588 c-1 b605 m12047.5 rL
R589 c0 b805 m11442.5 rW
R590 c2 b1107 m12247.5 rJ
R591 c1 b1120 m13908.5 rB
R592 c1 b1024 m12788.5 rS
R593 c0 b861 m12276.5 rU
R594 c1 b1120 m13998.5 rU
R595 c3 b1368 m15118.5 rW
R596 c4 b1650 m16486.5 rD
R597 c3 b1485 m16486.5 rU
R598 c3 b1755 m19456.5 rL
R599 c2 b1602 m17701.5 rD
R600 c1 b1424 m17701.5 rL
R601 c3 b1467 m16277.5 rH
R602 c5 b1340 m13343.5 rL
R603 c6 b1331 m12003.5 rW
R604 c5 b1340 m13334.5 rU
R605 c4 b1470 m14674.5 rS
R606 c6 b1540 m13939.5 rU
R607 c5 b1550 m15479.5 rD
R608 c4 b1550 m15479.5 rW
R609 c3 b1539 m17029.5 rJ
R610 c2 b1746 m19338.5 rB
R611 c2 b1584 m17592.5 rL
R612 c3 b1305 m14424.5 rW
R613 c6 b1881 m17034.5 rH
R614 c5 b1520 m15153.5 rL
R615 c7 b1507 m13633.5 rD
R616 c6 b1507 m13633.5 rU
R617 c7 b1672 m15140.5 rL
R618 c6 b1485 m13468.5 rB
R619 c5 b1200 m11983.5 rW
R620 c5 b1320 m13183.5 rU
R621 c3 b1314 m14503.5 rU
R622 c5 b1590 m15817.5 rU
R623 c4 b1750 m17407.5 rU
R624 c5 b2100 m20907.5 rL
R625 c6 b2079 m18807.5 rW
R626 c6 b2299 m20886.5 rU
R627 c4 b2320 m23185.5 rW
R628 c3 b2304 m25505.5 rU
R629 c2 b2511 m27809.5 rU
R630 c3 b2736 m30320.5 rB
R631 c3 b2484 m27584.5 rW
R632 c2 b2709 m30068.5 rU
R633 c0 b2296 m32777.5 rJ
R634 c1 b2904 m36221.5 rW
R635 c1 b3368 m42029.5 rJ
R636 c1 b3768 m47081.5 rW
R637 c0 b3054 m50849.5 rW
R638 c0 b3240 m53903.5 rH
R639 c0 b3549 m50663.5 rU
R640 c0 b3801 m54212.5 rS
R641 c0 b3668 m52312.0 rW
R642 c1 b4480 m55980.0 rD
R643 c1 b4480 m55980.0 rS
R644 c1 b4304 m53740.0 rD
R645 c0 b3766 m53740.0 rL
R646 c1 b4000 m49974.0 rL
R647 c1 b3680 m45974.0 rW
R648 c3 b4473 m49654.0 rL
R649 c4 b4520 m45181.0 rD
R650 c5 b4520 m45181.0 rU
R651 c5 b5430 m54221.0 rS
R652 c5 b5160 m51506.0 rW
R653 c4 b5670 m56666.0 rW
R654 c3 b5616 m62336.0 rB
R655 c3 b5112 m56720.0 rS
R656 c3 b4878 m54164.0 rJ
R657 c2 b5535 m61481.0 rU
R658 c3 b6039 m67016.0 rU
R659 c4 b7910 m79094.0 rU
R660 c2 b7839 m87004.0 rJ
R661 c2 b8892 m98763.0 rL
R662 c3 b8091 m89871.0 rL
R663 c5 b7370 m73689.0 rL
R664 c7 b7304 m66319.0 rB
R665 c6 b6501 m59015.0 rW
R666 c4 b6560 m65516.0 rU
R667 c3 b6489 m72076.0 rU
R668 c2 b7074 m78565.0 rU
R669 c2 b7713 m85639.0 rL
R670 c4 b7800 m77926.0 rJ
R671 c3 b8073 m89626.0 rU
R672 c2 b8793 m97699.0 rS
R673 c2 b8406 m93302.5 rS
R674 c2 b8019 m89099.5 rJ
R675 c2 b9108 m101128.5 rL
R676 c3 b8289 m92020.5 rS
R677 c2 b7911 m87876.0 rU
R678 c0 b6706 m95787.0 rS
R679 c2 b8325 m92434.0 rU
R680 c1 b8064 m100759.0 rW
R681 c3 b9801 m108823.0 rL
R682 c6 b10901 m99022.0 rW
R683 c5 b12090 m120824.0 rW
R684 c6 b15961 m145004.0 rU
R685 c6 b17710 m160965.0 rL
R686 c6 b15763 m143255.0 rB
R687 c7 b14025 m127492.0 rL
R688 c5 b11350 m113467.0 rJ
R689 c4 b13050 m130492.0 rU
R690 c4 b15660 m156592.0 rU
R691 c3 b15507 m172252.0 rB
R692 c3 b14112 m156745.0 rU
R693 c3 b16650 m184969.0 rH
R694 c4 b16840 m168319.0 rW
R695 c3 b16668 m185159.0 rD
R696 c5 b18520 m185159.0 rH
R697 c5 b14820 m148119.0 rW
R698 c4 b16300 m162939.0 rW
R699 c2 b16137 m179239.0 rS
R700 c1 b13696 m171170.5 rL
R701 c1 b12600 m157474.5 rW
R702 c0 b11907 m170074.5 rL
R703 c2 b14238 m158167.5 rS
R704 c1 b12088 m151048.5 rU
R705 c1 b13056 m163136.5 rU
R706 c3 b15858 m176192.5 rB
R707 c3 b14436 m160334.5 rB
R708 c2 b13131 m145898.5 rW
R709 c4 b17220 m172160.5 rD
R710 c5 b17220 m172160.5 rD
R711 c4 b17220 m172160.5 rU
R712 c4 b20670 m206600.5 rB
R713 c4 b18600 m185930.5 rL
R714 c4 b16740 m167330.5 rB
R715 c4 b15060 m150590.5 rH
R716 c4 b13560 m135530.5 rL
R717 c5 b12200 m121970.5 rL
R718 c4 b10980 m109770.5 rL
R719 c4 b8790 m87810.5 rW
R720 c4 b9670 m96600.5 rU
R721 c3 b10440 m115940.5 rL
R722 c3 b9504 m105500.5 rL
R723 c6 b9515 m86492.5 rW
R724 c7 b10571 m96007.5 rL
R725 c5 b8550 m85436.5 rU
R726 c6 b10340 m93986.5 rL
R727 c5 b7340 m73306.5 rU
