============ BLACKJACK AI LOG ============
R471 c4 b1660 m16525.0 rL
R472 c6 b1639 m14865.0 rL
R473 c4 b1330 m13226.0 rL
R474 c4 b1190 m11896.0 rD
R475 c5 b1190 m11896.0 rL
R476 c7 b1056 m9516.0 rB
R477 c5 b850 m8460.0 rU
R478 c4 b940 m9310.0 rB
R479 c4 b840 m8370.0 rW
R480 c5 b930 m9210.0 rL
R481 c5 b830 m8280.0 rL
R482 c4 b750 m7450.0 rL
R483 c2 b603 m6700.0 rW
R484 c4 b800 m7906.0 rL
R485 c3 b648 m7106.0 rL
R486 c5 b650 m6458.0 rD
R487 c2 b585 m6458.0 rL
R488 c3 b531 m5873.0 rL
R489 c4 b540 m5342.0 rW
R490 c4 b590 m5882.0 rW
R491 c4 b650 m6472.0 rW
R492 c5 b720 m7122.0 rW
R493 c6 b946 m8562.0 rU
R494 c7 b1056 m9508.0 rU
R495 c7 b1166 m10564.0 rW
R496 c7 b1298 m11730.0 rU
R497 c8 b1572 m13028.0 rU
R498 c8 b1944 m16172.0 rH
R499 c8 b1716 m14228.0 rL
R500 c10 b1512 m12512.0 rW
R501 c7 b1551 m14024.0 rD
R502 c8 b1692 m14024.0 rS
R503 c8 b1584 m13178.0 rL
R504 c10 b1212 m10010.0 rU
R505 c10 b1500 m12434.0 rS
R506 c10 b1404 m11684.0 rU
R507 c9 b1572 m13088.0 rD
R508 c7 b1441 m13088.0 rW
R509 c6 b1606 m14529.0 rL
R510 c6 b1254 m11317.0 rU
R511 c7 b1386 m12571.0 rB
R512 c6 b1232 m11185.0 rB
R513 c5 b1000 m9953.0 rU
R514 c3 b990 m10953.0 rW
R515 c2 b1080 m11943.0 rU
R516 c1 b1048 m13023.0 rW
R517 c3 b1269 m14071.0 rW
R518 c4 b1670 m16609.0 rU
R519 c4 b2000 m19949.0 rB
R520 c2 b1620 m17949.0 rU
R521 c2 b1764 m19569.0 rW
R522 c2 b1926 m21333.0 rB
R523 c1 b1560 m19407.0 rH
R524 c3 b1611 m17847.0 rB
R525 c2 b1467 m16236.0 rU
R526 c6 b1958 m17703.0 rU
R527 c5 b1970 m19661.0 rU
R528 c3 b1953 m21631.0 rU
R529 c2 b2124 m23584.0 rW
R530 c2 b2322 m25708.0 rU
R531 c4 b2810 m28030.0 rU
R532 c2 b2781 m30840.0 rW
R533 c4 b3650 m36402.0 rL
R534 c5 b3280 m32752.0 rW
R535 c5 b3610 m36032.0 rL
R536 c8 b3468 m28812.0 rU
R537 c6 b3553 m32280.0 rU
R538 c8 b4308 m35833.0 rU
R539 c9 b4824 m40141.0 rS
R540 c8 b4536 m37729.0 rD
R541 c9 b4536 m37729.0 rL
R542 c9 b3984 m33193.0 rD
R543 c9 b3984 m33193.0 rW
R544 c8 b4464 m37177.0 rD
R545 c6 b4092 m37177.0 rU
R546 c6 b4543 m41269.0 rJ
R547 c5 b4810 m48084.0 rU
R548 c5 b5290 m52894.0 rD
R549 c4 b5290 m52894.0 rB
R550 c4 b4770 m47604.0 rD
R551 c4 b4770 m47604.0 rB
R552 c3 b3861 m42834.0 rU
R553 c4 b4670 m46695.0 rJ
R554 c4 b5370 m53700.0 rS
R555 c5 b5110 m51015.0 rU
R556 c5 b5620 m56125.0 rU
R557 c6 b6798 m61745.0 rH
R558 c7 b5302 m48149.0 rU
R559 c9 b6420 m53451.0 rW
R560 c7 b6589 m59871.0 rD
R561 c7 b6589 m59871.0 rB
R562 c8 b6396 m53282.0 rU
R563 c7 b6567 m59678.0 rW
R564 c5 b6630 m66245.0 rU
R565 c6 b8756 m79505.0 rW
R566 c5 b8830 m88261.0 rW
R567 c5 b9710 m97091.0 rL
R568 c6 b9614 m87381.0 rB
R569 c4 b7780 m77767.0 rL
R570 c3 b6300 m69987.0 rU
R571 c2 b6867 m76287.0 rL
R572 c4 b6260 m62553.0 rW
R573 c3 b6201 m68813.0 rW
R574 c6 b8943 m81215.0 rU
R575 c7 b9922 m90158.0 rL
R576 c8 b9636 m80236.0 rU
R577 c8 b10788 m89872.0 rU
R578 c5 b10070 m100660.0 rU
R579 c7 b12188 m110730.0 rL
R580 c5 b9860 m98542.0 rU
R581 c5 b11830 m118262.0 rS
R582 c5 b11240 m112347.0 rL
R583 c6 b11132 m101107.0 rU
R584 c6 b12353 m112239.0 rW
R585 c6 b13706 m124592.0 rU
R586 c7 b15213 m138298.0 rJ
R587 c6 b17732 m161118.0 rD
R588 c6 b17732 m161118.0 rL
R589 c4 b14340 m143386.0 rH
R590 c6 b12628 m114706.0 rW
R591 c5 b12740 m127334.0 rW
R592 c4 b14010 m140074.0 rL
R593 c3 b11349 m126064.0 rL
R594 c4 b11480 m114715.0 rL
R595 c8 b12396 m103235.0 rU
R596 c8 b13884 m115631.0 rL
R597 c9 b12216 m101747.0 rW
R598 c8 b13680 m113963.0 rB
R599 c7 b11033 m100283.0 rB
R600 c8 b10716 m89250.0 rB
R601 c7 b8646 m78534.0 rW
R602 c7 b9592 m87180.0 rU
R603 c5 b9680 m96772.0 rL
R604 c4 b8710 m87092.0 rS
R605 c6 b9108 m82737.0 rB
R606 c7 b8107 m73629.0 rS
R607 c6 b7656 m69575.5 rB
R608 c6 b6820 m61919.5 rB
R609 c5 b5510 m55099.5 rW
R610 c6 b6677 m60609.5 rW
R611 c5 b6730 m67286.5 rB
R612 c4 b6060 m60556.5 rL
R613 c7 b5995 m54496.5 rL
R614 c7 b5346 m48501.5 rW
R615 c6 b5929 m53847.5 rU
R616 c6 b6578 m59776.5 rW
R617 c7 b7304 m66354.5 rH
R618 c10 b7092 m59050.5 rS
R619 c9 b6672 m55504.5 rU
R620 c8 b7464 m62176.5 rS
R621 c8 b7020 m58444.5 rW
R622 c6 b7205 m65464.5 rW
R623 c4 b7270 m72669.5 rH
R624 c2 b5886 m65399.5 rH
R625 c1 b4768 m59513.5 rW
R626 c2 b6219 m69049.5 rL
R627 c3 b5661 m62830.5 rB
R628 c2 b5148 m57169.5 rU
R629 c3 b5616 m62317.5 rL
R630 c4 b5680 m56701.5 rL
R631 c5 b5110 m51021.5 rL
R632 c7 b4499 m40801.5 rW
R633 c6 b4994 m45300.5 rS
R634 c6 b4719 m42803.5 rS
R635 c7 b4455 m40444.0 rL
R636 c7 b3476 m31534.0 rS
R637 c6 b3278 m29796.0 rW
R638 c6 b3641 m33074.0 rW
R639 c5 b3680 m36715.0 rU
R640 c5 b4040 m40395.0 rL
R641 c6 b4004 m36355.0 rU
R642 c5 b4040 m40359.0 rB
R643 c5 b3640 m36319.0 rL
R644 c6 b3597 m32679.0 rD
R645 c4 b3270 m32679.0 rL
R646 c5 b2950 m29409.0 rL
R647 c5 b2650 m26459.0 rH
R648 c3 b2151 m23809.0 rW
R649 c2 b2538 m28111.0 rS
R650 c4 b2690 m26842.0 rB
R651 c3 b2178 m24152.0 rW
R652 c3 b2574 m28508.0 rW
R653 c4 b3110 m31082.0 rL
R654 c6 b3080 m27972.0 rW
R655 c7 b3421 m31052.0 rU
R656 c9 b4548 m37894.0 rL
R657 c9 b4008 m33346.0 rW
R658 c10 b4968 m41362.0 rW
R659 c9 b5568 m46330.0 rU
R660 c9 b6228 m51898.0 rB
R661 c9 b5484 m45670.0 rW
R662 c7 b5632 m51154.0 rD
R663 c6 b5632 m51154.0 rB
R664 c5 b4560 m45522.0 rU
R665 c3 b4509 m50082.0 rL
R666 c5 b4560 m45573.0 rB
R667 c5 b4110 m41013.0 rD
R668 c5 b4110 m41013.0 rS
R669 c5 b3900 m38958.0 rW
R670 c3 b3861 m42858.0 rL
R671 c5 b3900 m38997.0 rW
R672 c5 b4290 m42897.0 rU
R673 c7 b5192 m47187.0 rB
R674 c6 b4620 m41995.0 rU
R675 c4 b4670 m46615.0 rW
R676 c4 b5600 m55955.0 rL
R677 c4 b5040 m50355.0 rW
R678 c5 b5540 m55395.0 rB
R679 c4 b4990 m49855.0 rW
R680 c2 b4941 m54845.0 rS
R681 c1 b4192 m52374.5 rW
R682 c4 b6080 m60758.5 rW
R683 c6 b8030 m72918.5 rW
R684 c5 b8100 m80948.5 rW
R685 c5 b8910 m89048.5 rL
R686 c3 b7218 m80138.5 rL
R687 c4 b7300 m72920.5 rD
R688 c3 b6570 m72920.5 rU
R689 c3 b7155 m79490.5 rD
R690 c6 b8745 m79490.5 rD
R691 c5 b7950 m79490.5 rU
R692 c4 b8750 m87440.5 rH
R693 c4 b7000 m69940.5 rS
R694 c4 b6650 m66440.5 rS
R695 c3 b5688 m63115.5 rU
R696 c1 b5512 m68803.5 rS
R697 c2 b5949 m66047.5 rJ
R698 c0 b5250 m74971.5 rU
R699 c0 b5621 m80221.5 rB
R700 c1 b5976 m74600.5 rU
R701 c1 b6448 m80576.5 rW
R702 c1 b6968 m87024.5 rD
R703 c1 b6968 m87024.5 rB
R704 c1 b6408 m80056.5 rH
R705 c0 b5159 m73648.5 rJ
R706 c0 b5698 m81387.5 rH
R707 c0 b4542 m75689.5 rB
R708 c-1 b3560 m71147.5 rL
R709 c0 b4732 m67587.5 rW
R710 c2 b6516 m72319.5 rW
R711 c3 b7101 m78835.5 rJ
R712 c2 b8055 m89487.5 rL
R713 c5 b8150 m81432.5 rL
R714 c6 b8063 m73282.5 rD
R715 c7 b8063 m73282.5 rL
R716 c6 b7183 m65219.5 rB
R717 c5 b5810 m58036.5 rS
R718 c5 b5520 m55131.5 rL
R719 c3 b4473 m49611.5 rB
R720 c3 b4068 m45138.5 rL
R721 c6 b4521 m41070.5 rD
R722 c6 b4521 m41070.5 rW
R723 c5 b4560 m45591.5 rU
R724 c7 b5522 m50151.5 rW
R725 c5 b5570 m55673.5 rD
R726 c4 b5570 m55673.5 rW
R727 c3 b5517 m61243.5 rB
R728 c5 b5580 m55726.5 rS
R729 c6 b5830 m52936.5 rL
R730 c6 b5192 m47106.5 rU
R731 c6 b5753 m52298.5 rU
R732 c5 b5810 m58051.5 rU
R733 c4 b6970 m69671.5 rL
R734 c5 b6280 m62701.5 rW
R735 c4 b6900 m68981.5 rW
R736 c4 b7590 m75881.5 rS
R737 c4 b7210 m72086.5 rW
R738 c3 b7137 m79296.5 rW
R739 c3 b7785 m86433.5 rS
R740 c3 b7434 m82541.0 rL
R741 c0 b5264 m75107.0 rU
R742 c1 b6432 m80371.0 rJ
R743 c0 b5406 m90019.0 rW
R744 c0 b6685 m95425.0 rU
R745 c0 b7154 m102110.0 rW
R746 c1 b9320 m116418.0 rU
R747 c2 b11322 m125738.0 rW
R748 c3 b12339 m137060.0 rJ
R749 c3 b14004 m155569.0 rH
R750 c0 b9912 m141565.0 rH
R751 c1 b10536 m131653.0 rH
