============ BLACKJACK AI LOG ============
R456 c3 b1377 m15282.0 rU
R457 c3 b1503 m16659.0 rW
R458 c2 b1638 m18162.0 rL
R459 c2 b1494 m16524.0 rL
R460 c2 b1359 m15030.0 rL
R461 c1 b1096 m13671.0 rW
R462 c0 b1036 m14767.0 rU
R463 c1 b1272 m15803.0 rU
R464 c1 b1368 m17075.0 rD
R465 c2 b1539 m17075.0 rW
R466 c0 b1309 m18614.0 rB
R467 c0 b1218 m17305.0 rB
R468 c1 b1288 m16087.0 rU
R469 c0 b1044 m17375.0 rL
R470 c1 b1312 m16331.0 rU
R471 c0 b1239 m17643.0 rJ
R472 c1 b1568 m19502.0 rW
R473 c1 b1688 m21070.0 rL
R474 c1 b1552 m19382.0 rL
R475 c4 b1790 m17830.0 rS
R476 c3 b1530 m16935.0 rD
R477 c1 b1360 m16935.0 rS
R478 c1 b1304 m16255.0 rW
R479 c4 b1760 m17559.0 rW
R480 c5 b1940 m19319.0 rW
R481 c4 b2130 m21259.0 rW
R482 c2 b2106 m23389.0 rW
R483 c2 b2295 m25495.0 rU
R484 c3 b2709 m30085.0 rD
R485 c4 b3010 m30085.0 rU
R486 c6 b3641 m33095.0 rJ
R487 c6 b4246 m38557.0 rH
R488 c4 b3440 m34311.0 rL
R489 c5 b3090 m30871.0 rW
R490 c3 b3060 m33961.0 rW
R491 c3 b3339 m37021.0 rL
R492 c4 b3370 m33682.0 rL
R493 c6 b3344 m30312.0 rD
R494 c3 b2736 m30312.0 rB
R495 c3 b2484 m27576.0 rS
R496 c2 b2376 m26334.0 rH
R497 c2 b2160 m23958.0 rS
R498 c1 b1832 m22878.0 rW
R499 c1 b2128 m26542.0 rL
R500 c3 b2007 m22286.0 rL
R501 c1 b1624 m20279.0 rS
R502 c0 b1365 m19467.0 rU
R503 c2 b1881 m20832.0 rS
R504 c2 b1791 m19891.5 rH
R505 c4 b1820 m18100.5 rW
R506 c3 b1800 m19920.5 rU
R507 c4 b2180 m21720.5 rS
R508 c3 b1863 m20630.5 rU
R509 c2 b2025 m22493.5 rS
R510 c1 b1720 m21481.0 rL
R511 c1 b1584 m19761.0 rW
R512 c2 b1926 m21345.0 rL
R513 c1 b1560 m19419.0 rS
R514 c1 b1496 m18639.0 rU
R515 c2 b1818 m20135.0 rU
R516 c3 b2142 m23771.0 rW
R517 c6 b3091 m28055.0 rB
R518 c6 b2750 m24964.0 rU
R519 c8 b3660 m30464.0 rS
R520 c7 b3157 m28634.0 rL
R521 c8 b3060 m25477.0 rB
R522 c8 b2700 m22417.0 rB
R523 c7 b2178 m19717.0 rU
R524 c7 b2409 m21895.0 rW
R525 c7 b2684 m24304.0 rL
R526 c6 b2387 m21620.0 rW
R527 c8 b2892 m24007.0 rW
R528 c7 b3278 m29791.0 rU
R529 c8 b4368 m36347.0 rU
R530 c7 b4488 m40715.0 rU
R531 c6 b4983 m45203.0 rB
R532 c5 b4030 m40220.0 rU
R533 c6 b5313 m48280.0 rL
R534 c5 b4300 m42967.0 rU
R535 c6 b5203 m47267.0 rS
R536 c7 b4917 m44665.5 rL
R537 c6 b4378 m39748.5 rL
R538 c8 b3720 m30992.5 rD
R539 c8 b3720 m30992.5 rS
R540 c8 b3504 m29132.5 rU
R541 c6 b3597 m32636.5 rD
R542 c7 b3597 m32636.5 rD
R543 c8 b3924 m32636.5 rS
R544 c9 b3684 m30674.5 rU
R545 c7 b3784 m34358.5 rL
R546 c5 b3060 m30574.5 rH
R547 c6 b2695 m24454.5 rW
R548 c7 b2992 m27149.5 rW
R549 c8 b3624 m30141.5 rW
R550 c7 b3718 m33765.5 rD
R551 c8 b4056 m33765.5 rJ
R552 c7 b4389 m39849.5 rW
R553 c6 b4873 m44238.5 rU
R554 c7 b5412 m49111.5 rL
R555 c6 b4807 m43699.5 rU
R556 c6 b5346 m48506.5 rB
R557 c5 b4320 m43160.5 rW
R558 c4 b4750 m47480.5 rS
R559 c6 b4972 m45105.5 rB
R560 c4 b4020 m40133.5 rW
R561 c2 b3978 m44153.5 rH
R562 c2 b3618 m40175.5 rW
R563 c1 b3504 m43793.5 rH
R564 c4 b3680 m36785.5 rW
R565 c5 b4050 m40465.5 rU
R566 c3 b4014 m44515.5 rW
R567 c1 b3888 m48529.5 rL
R568 c2 b4023 m44641.5 rH
R569 c5 b4070 m40618.5 rL
R570 c6 b4026 m36548.5 rS
R571 c5 b3460 m34535.5 rU
R572 c6 b4180 m37995.5 rB
R573 c6 b3729 m33815.5 rB
R574 c7 b3311 m30086.5 rU
R575 c5 b3340 m33397.5 rL
R576 c8 b3216 m26717.5 rH
R577 c6 b2596 m23501.5 rW
R578 c4 b2610 m26097.5 rD
R579 c3 b2349 m26097.5 rL
R580 c5 b2380 m23748.5 rD
R581 c7 b2618 m23748.5 rB
R582 c6 b2332 m21130.5 rW
R583 c6 b2585 m23462.5 rJ
R584 c5 b2740 m27340.5 rD
R585 c6 b3014 m27340.5 rL
R586 c6 b2684 m24326.5 rH
R587 c10 b2604 m21642.5 rS
R588 c9 b2448 m20340.5 rS
R589 c10 b2304 m19116.5 rD
R590 c8 b2304 m19116.5 rH
R591 c6 b1859 m16812.5 rU
R592 c6 b2057 m18671.5 rU
R593 c7 b2288 m20728.5 rB
R594 c7 b2035 m18440.5 rD
R595 c5 b1850 m18440.5 rB
R596 c4 b1660 m16590.5 rD
R597 c6 b1826 m16590.5 rU
R598 c6 b2035 m18416.5 rL
R599 c6 b1804 m16381.5 rU
R600 c4 b1820 m18185.5 rH
R601 c3 b1314 m14545.5 rL
R602 c4 b1330 m13231.5 rW
R603 c5 b1460 m14561.5 rD
R604 c7 b1606 m14561.5 rB
R605 c6 b1430 m12955.5 rW
R606 c4 b1440 m14385.5 rL
R607 c5 b1300 m12945.5 rL
R608 c5 b1170 m11645.5 rS
R609 c5 b1110 m11060.5 rU
R610 c8 b1596 m13280.5 rB
R611 c6 b1287 m11684.5 rS
R612 c6 b1221 m11041.0 rL
R613 c5 b990 m9820.0 rL
R614 c5 b890 m8830.0 rL
R615 c5 b710 m7050.0 rD
R616 c4 b710 m7050.0 rB
R617 c4 b640 m6340.0 rH
R618 c6 b627 m5700.0 rL
R619 c7 b495 m4446.0 rS
R620 c6 b462 m4198.5 rS
R621 c6 b440 m3967.5 rU
R622 c4 b450 m4407.5 rB
R623 c5 b400 m3957.5 rW
R624 c5 b440 m4357.5 rU
R625 c4 b480 m4797.5 rD
R626 c4 b480 m4797.5 rL
R627 c4 b440 m4317.5 rW
R628 c3 b432 m4757.5 rL
R629 c2 b396 m4325.5 rB
R630 c1 b320 m3929.5 rU
R631 c1 b344 m4249.5 rL
R632 c1 b320 m3905.5 rD
R633 c0 b280 m3905.5 rW
R634 c2 b378 m4185.5 rU
R635 c2 b414 m4563.5 rW
R636 c4 b500 m4977.5 rU
R637 c4 b550 m5477.5 rW
R638 c2 b549 m6027.5 rU
R639 c2 b594 m6576.5 rU
R640 c1 b576 m7170.5 rU
R641 c1 b624 m7746.5 rW
R642 c1 b672 m8370.5 rW
R643 c2 b819 m9042.5 rL
R644 c2 b747 m8223.5 rW
R645 c0 b630 m8970.5 rW
R646 c0 b679 m9600.5 rB
R647 c0 b630 m8921.5 rL
R648 c0 b498 m8291.5 rW
R649 c0 b616 m8789.5 rU
R650 c2 b909 m10021.5 rB
R651 c1 b736 m9112.5 rW
R652 c3 b954 m10584.5 rS
R653 c3 b918 m10107.5 rL
R654 c5 b920 m9189.5 rW
R655 c2 b918 m10109.5 rL
R656 c3 b747 m8273.5 rL
R657 c1 b608 m7526.5 rU
R658 c1 b656 m8134.5 rU
R659 c0 b528 m8790.5 rL
R660 c0 b581 m8262.5 rU
R661 c0 b534 m8843.5 rU
R662 c0 b600 m9911.5 rB
R663 c0 b564 m9311.5 rW
R664 c1 b840 m10439.5 rU
R665 c2 b1017 m11279.5 rH
R666 c2 b927 m10262.5 rU
R667 c3 b1008 m11189.5 rL
R668 c3 b918 m10181.5 rW
R669 c7 b1331 m12017.5 rL
R670 c6 b1177 m10686.5 rW
R671 c5 b1190 m11863.5 rH
R672 c3 b963 m10673.5 rH
R673 c3 b882 m9710.5 rL
R674 c3 b720 m7946.5 rU
R675 c3 b846 m9386.5 rS
R676 c2 b810 m8963.5 rD
R677 c6 b990 m8963.5 rL
R678 c5 b800 m7973.5 rW
R679 c7 b1056 m9573.5 rU
R680 c6 b1177 m10629.5 rB
R681 c6 b1045 m9452.5 rW
R682 c5 b1050 m10497.5 rL
R683 c5 b950 m9447.5 rW
R684 c6 b1254 m11347.5 rL
R685 c5 b1010 m10093.5 rW
R686 c6 b1232 m11103.5 rW
R687 c4 b1240 m12335.5 rB
R688 c4 b1110 m11095.5 rS
R689 c4 b1060 m10540.5 rW
R690 c3 b1053 m11600.5 rU
R691 c2 b1143 m12653.5 rH
R692 c3 b1044 m11510.5 rL
R693 c3 b945 m10466.5 rB
R694 c3 b864 m9521.5 rJ
R695 c1 b872 m10817.5 rJ
R696 c1 b976 m12125.5 rW
R697 c0 b792 m13101.5 rL
R698 c-2 b620 m12309.5 rS
R699 c-2 b600 m11999.5 rL
R700 c-1 b570 m11399.5 rU
R701 c0 b840 m11969.5 rL
R702 c2 b1008 m11129.5 rB
R703 c2 b918 m10121.5 rW
R704 c5 b1200 m11957.5 rU
R705 c6 b1452 m13157.5 rB
R706 c4 b1180 m11705.5 rW
R707 c2 b1161 m12885.5 rD
R708 c4 b1290 m12885.5 rB
R709 c3 b1044 m11595.5 rW
R710 c3 b1143 m12639.5 rJ
R711 c2 b1296 m14354.5 rL
R712 c2 b1179 m13058.5 rS
R713 c2 b1125 m12469.0 rU
R714 c2 b1224 m13594.0 rD
R715 c2 b1224 m13594.0 rU
R716 c5 b1490 m14818.0 rD
R717 c4 b1490 m14818.0 rW
R718 c2 b1476 m16308.0 rL
R719 c2 b1206 m13356.0 rL
R720 c3 b1098 m12150.0 rJ
R721 c3 b1242 m13797.0 rW
R722 c2 b1359 m15039.0 rL
R723 c1 b1096 m13680.0 rL
R724 c3 b1134 m12584.0 rW
R725 c1 b1104 m13718.0 rH
R726 c1 b1016 m12614.0 rU
R727 c0 b822 m13630.0 rJ
R728 c0 b894 m14863.0 rL
R729 c2 b1260 m13969.0 rU
R730 c3 b1377 m15229.0 rL
R731 c2 b1251 m13852.0 rU
R732 c2 b1368 m15103.0 rD
R733 c0 b1064 m15103.0 rL
R734 c1 b1128 m14039.0 rU
R735 c0 b1064 m15167.0 rD
R736 c1 b1216 m15167.0 rW
R737 c1 b1408 m17599.0 rU
R738 c1 b1528 m19007.0 rW
R739 c0 b1442 m20535.0 rU
