============ BLACKJACK AI LOG ============
R448 c3 b26532 m294709.5 rH
R449 c2 b24138 m268177.5 rL
R450 c3 b19800 m219901.5 rD
R451 c3 b19800 m219901.5 rJ
R452 c2 b22473 m249601.5 rU
R453 c2 b24489 m272074.5 rL
R454 c2 b22284 m247585.5 rH
R455 c1 b18032 m225301.5 rU
R456 c1 b20912 m261365.5 rS
R457 c1 b20080 m250909.5 rH
R458 c2 b20781 m230829.5 rU
R459 c2 b22653 m251610.5 rW
R460 c2 b24687 m274263.5 rU
R461 c2 b26910 m298950.5 rS
R462 c1 b22840 m285495.5 rU
R463 c1 b26496 m331175.5 rW
R464 c1 b28616 m357671.5 rB
R465 c0 b23037 m329055.5 rL
R466 c0 b18366 m306018.5 rL
R467 c0 b17262 m287652.5 rU
R468 c0 b21350 m304914.5 rW
R469 c4 b34770 m347614.5 rW
R470 c6 b42064 m382384.5 rH
R471 c4 b34040 m340320.5 rB
R472 c4 b30630 m306280.5 rB
R473 c3 b24813 m275650.5 rD
R474 c3 b24813 m275650.5 rW
R475 c3 b27045 m300463.5 rL
R476 c4 b24640 m246373.5 rS
R477 c4 b23410 m234053.5 rL
R478 c4 b18730 m187233.5 rB
R479 c4 b16860 m168503.5 rL
R480 c3 b13653 m151643.5 rU
R481 c4 b17900 m178949.5 rJ
R482 c4 b20580 m205799.5 rS
R483 c5 b19560 m195509.5 rU
R484 c4 b21510 m215069.5 rU
R485 c3 b21294 m236579.5 rU
R486 c1 b20632 m257873.5 rU
R487 c3 b25074 m278505.5 rH
R488 c3 b22815 m253431.5 rU
R489 c2 b24867 m276246.5 rL
R490 c3 b20394 m226512.5 rH
R491 c4 b20620 m206118.5 rL
R492 c5 b18550 m185498.5 rW
R493 c4 b20410 m204048.5 rL
R494 c5 b18370 m183638.5 rU
R495 c6 b22231 m202008.5 rW
R496 c6 b24673 m224239.5 rH
R497 c8 b23952 m199566.5 rB
R498 c8 b21084 m175614.5 rL
R499 c7 b14685 m133446.5 rU
R500 c6 b16302 m148131.5 rL
R501 c5 b13190 m131829.5 rL
R502 c7 b13057 m118639.5 rJ
R503 c7 b15213 m138225.5 rW
R504 c7 b16885 m153438.5 rL
R505 c9 b16392 m136553.5 rL
R506 c8 b14424 m120161.5 rU
R507 c9 b16152 m134585.5 rU
R508 c8 b18096 m150737.5 rW
R509 c6 b18579 m168833.5 rB
R510 c5 b15030 m150254.5 rU
R511 c4 b16530 m165284.5 rB
R512 c4 b14880 m148754.5 rD
R513 c3 b13392 m148754.5 rS
R514 c3 b12789 m142058.5 rW
R515 c2 b13941 m154847.5 rU
R516 c0 b11816 m168788.5 rL
R517 c2 b13068 m145156.5 rB
R518 c0 b9247 m132088.5 rL
R519 c1 b9088 m113594.5 rW
R520 c0 b7362 m122682.5 rL
R521 c1 b8640 m107958.5 rB
R522 c1 b7952 m99318.5 rL
R523 c1 b7312 m91366.5 rW
R524 c0 b6909 m98678.5 rS
R525 c0 b6671 m95224.0 rL
R526 c1 b7088 m88553.0 rJ
R527 c0 b6944 m99185.0 rW
R528 c2 b9558 m106129.0 rL
R529 c2 b8694 m96571.0 rS
R530 c1 b7384 m92224.0 rB
R531 c2 b7641 m84840.0 rD
R532 c1 b6792 m84840.0 rL
R533 c3 b7029 m78048.0 rH
R534 c2 b6399 m71019.0 rL
R535 c5 b5830 m58221.0 rH
R536 c2 b4716 m52391.0 rU
R537 c5 b5720 m57107.0 rB
R538 c6 b5654 m51387.0 rW
R539 c3 b5139 m57041.0 rL
R540 c2 b4680 m51902.0 rU
R541 c4 b5660 m56582.0 rL
R542 c4 b5100 m50922.0 rW
R543 c3 b5049 m56022.0 rU
R544 c2 b5499 m61071.0 rH
R545 c1 b4448 m55572.0 rB
R546 c2 b4608 m51124.0 rL
R547 c2 b3780 m41908.0 rL
R548 c1 b3056 m38128.0 rL
R549 c0 b2457 m35072.0 rU
R550 c-1 b1880 m37529.0 rU
R551 c0 b2765 m39409.0 rW
R552 c1 b3376 m42174.0 rL
R553 c0 b2716 m38798.0 rU
R554 c0 b2912 m41514.0 rW
R555 c0 b2670 m44426.0 rW
R556 c-3 b1884 m47096.0 rB
R557 c-4 b1359 m45212.0 rL
R558 c-3 b1756 m43853.0 rU
R559 c-4 b1371 m45609.0 rU
R560 c-2 b2350 m46980.0 rS
R561 c-3 b1836 m45805.0 rB
R562 c-4 b1320 m43969.0 rL
R563 c-2 b2070 m41329.0 rL
R564 c-1 b1965 m39259.0 rW
R565 c0 b2478 m41224.0 rU
R566 c0 b3066 m43702.0 rW
R567 c-1 b2340 m46768.0 rL
R568 c0 b2670 m44428.0 rW
R569 c-1 b2355 m47098.0 rH
R570 c0 b2688 m44743.0 rW
R571 c-1 b2375 m47431.0 rB
R572 c0 b2706 m45056.0 rU
R573 c0 b2868 m47762.0 rU
R574 c-1 b2535 m50630.0 rU
R575 c-1 b2660 m53165.0 rU
R576 c-1 b2795 m55825.0 rD
R577 c0 b3354 m55825.0 rU
R578 c0 b4144 m59179.0 rD
R579 c-1 b2960 m59179.0 rB
R580 c-2 b2815 m56219.0 rD
R581 c-4 b1689 m56219.0 rS
R582 c-4 b1662 m55374.5 rL
R583 c-3 b2084 m52050.5 rU
R584 c-2 b2710 m54134.5 rB
R585 c-2 b2575 m51424.5 rH
R586 c-3 b1956 m48849.5 rU
R587 c-3 b2036 m50805.5 rU
R588 c-2 b2645 m52841.5 rW
R589 c-2 b2775 m55486.5 rU
R590 c0 b4081 m58261.5 rW
R591 c0 b3744 m62342.5 rU
R592 c0 b4194 m69830.5 rL
R593 c1 b5256 m65636.5 rW
R594 c0 b4963 m70892.5 rS
R595 c0 b4795 m68411.0 rL
R596 c0 b4459 m63616.0 rJ
R597 c0 b4224 m70305.0 rU
R598 c-1 b3730 m74529.0 rW
R599 c-2 b3915 m78259.0 rW
R600 c-2 b4110 m82174.0 rL
R601 c-3 b3124 m78064.0 rW
R602 c-3 b3248 m81188.0 rL
R603 c-3 b3120 m77940.0 rL
R604 c-4 b2247 m74820.0 rU
R605 c-4 b2313 m77067.0 rH
R606 c-4 b2244 m74754.0 rD
R607 c-2 b3740 m74754.0 rH
R608 c-2 b3555 m71014.0 rH
R609 c0 b4050 m67459.0 rW
R610 c0 b5012 m71509.0 rB
R611 c0 b4655 m66497.0 rW
R612 c-1 b3560 m71152.0 rU
R613 c0 b4698 m78272.0 rU
R614 c-1 b4150 m82970.0 rB
R615 c-1 b3945 m78820.0 rL
R616 c-1 b3745 m74875.0 rH
R617 c-1 b3560 m71130.0 rU
R618 c0 b4482 m74690.0 rS
R619 c0 b4350 m72449.0 rS
R620 c-1 b3515 m70274.0 rU
R621 c-1 b3690 m73789.0 rH
R622 c-2 b3505 m70099.0 rU
R623 c-2 b3685 m73604.0 rL
R624 c-3 b2800 m69919.0 rU
R625 c-2 b3640 m72719.0 rJ
R626 c-3 b3128 m78179.0 rL
R627 c-3 b3004 m75051.0 rW
R628 c-3 b3124 m78055.0 rW
R629 c0 b5908 m84303.0 rB
R630 c1 b6272 m78395.0 rW
R631 c2 b7623 m84667.0 rJ
R632 c0 b6734 m96102.0 rU
R633 c0 b6174 m102836.0 rB
R634 c-1 b4835 m96662.0 rL
R635 c0 b5514 m91827.0 rU
R636 c1 b8232 m102855.0 rL
R637 c2 b8523 m94623.0 rU
R638 c1 b8256 m103146.0 rW
R639 c0 b7805 m111402.0 rU
R640 c1 b9544 m119207.0 rW
R641 c1 b10304 m128751.0 rL
R642 c0 b7110 m118447.0 rU
R643 c0 b8792 m125557.0 rL
R644 c0 b7560 m107973.0 rU
R645 c1 b9248 m115533.0 rU
R646 c1 b9984 m124781.0 rH
R647 c1 b9184 m114797.0 rW
R648 c0 b7440 m123981.0 rL
R649 c0 b8162 m116541.0 rH
R650 c2 b9027 m100217.0 rD
R651 c0 b7021 m100217.0 rU
R652 c0 b6438 m107238.0 rU
R653 c0 b8414 m120114.0 rW
R654 c2 b11574 m128528.0 rS
R655 c2 b11052 m122741.0 rU
R656 c2 b12042 m133793.0 rL
R657 c4 b12180 m121751.0 rB
R658 c4 b10960 m109571.0 rH
R659 c5 b9870 m98611.0 rW
R660 c6 b11935 m108481.0 rW
R661 c5 b12050 m120416.0 rU
R662 c5 b13250 m132466.0 rJ
R663 c3 b13716 m152341.0 rL
R664 c3 b12483 m138625.0 rH
R665 c2 b11358 m126142.0 rW
R666 c2 b12375 m137500.0 rB
R667 c1 b10016 m125125.0 rD
R668 c1 b10016 m125125.0 rW
R669 c1 b10816 m135141.0 rH
R670 c1 b9952 m124325.0 rD
R671 c2 b11196 m124325.0 rU
R672 c0 b9492 m135521.0 rB
R673 c0 b8827 m126029.0 rW
R674 c0 b8622 m143683.0 rU
R675 c1 b12880 m160927.0 rL
R676 c2 b13329 m148047.0 rW
R677 c1 b12912 m161376.0 rL
R678 c3 b13365 m148464.0 rU
R679 c2 b14571 m161829.0 rW
R680 c2 b17190 m190971.0 rU
R681 c0 b14574 m208161.0 rW
R682 c0 b15596 m222735.0 rJ
R683 c1 b19696 m246129.0 rB
R684 c1 b18120 m226433.0 rS
R685 c1 b17392 m217373.0 rW
R686 c0 b16436 m234765.0 rB
R687 c1 b17472 m218329.0 rL
R688 c3 b16506 m183385.0 rD
R689 c1 b14672 m183385.0 rD
R690 c2 b16506 m183385.0 rB
R691 c1 b13352 m166879.0 rH
R692 c1 b11216 m140175.0 rL
R693 c0 b9030 m128959.0 rW
R694 c1 b11040 m137989.0 rB
R695 c2 b11430 m126949.0 rB
R696 c1 b9248 m115519.0 rU
R697 c0 b8736 m124767.0 rB
R698 c0 b6966 m116031.0 rW
R699 c0 b7380 m122997.0 rH
R700 c0 b6498 m108237.0 rW
R701 c-2 b5740 m114735.0 rW
R702 c-3 b4820 m120475.0 rW
R703 c-2 b6265 m125295.0 rL
R704 c-1 b5640 m112765.0 rL
R705 c0 b6432 m107125.0 rW
R706 c-1 b5680 m113557.0 rW
R707 c-1 b5965 m119237.0 rU
R708 c0 b8771 m125202.0 rU
R709 c0 b8040 m133973.0 rS
R710 c-1 b6500 m129953.0 rU
R711 c-2 b6825 m136453.0 rU
R712 c0 b8598 m143278.0 rW
R713 c0 b9114 m151876.0 rU
R714 c1 b12880 m160990.0 rD
R715 c0 b11270 m160990.0 rW
R716 c-2 b8615 m172260.0 rS
R717 c-2 b8400 m167952.5 rB
R718 c-2 b7980 m159552.5 rW
R719 c-3 b6704 m167532.5 rL
R720 c0 b9654 m160828.5 rH
R721 c0 b9072 m151174.5 rD
R722 c3 b13608 m151174.5 rS
R723 c2 b12996 m144370.5 rS
R724 c2 b12411 m137872.5 rL
