============ BLACKJACK AI LOG ============
R802 c0 b24 m340.0 rS
R803 c0 b24 m328.0 rL
R804 c0 b24 m304.0 rW
R805 c0 b24 m328.0 rD
R806 c0 b24 m328.0 rU
R807 c0 b24 m352.0 rU
R808 c0 b24 m376.0 rL
R809 c0 b24 m328.0 rH
R810 c0 b24 m304.0 rW
R811 c0 b24 m328.0 rL
R812 c0 b24 m304.0 rL
R813 c0 b18 m280.0 rD
R814 c0 b18 m280.0 rU
R815 c0 b18 m298.0 rS
R816 c0 b18 m289.0 rU
R817 c0 b24 m307.0 rB
R818 c0 b18 m283.0 rU
R819 c0 b24 m301.0 rU
R820 c0 b24 m349.0 rS
R821 c0 b24 m337.0 rW
R822 c0 b24 m361.0 rL
R823 c0 b24 m337.0 rW
R824 c0 b24 m385.0 rL
R825 c0 b24 m337.0 rU
R826 c0 b24 m361.0 rB
R827 c0 b24 m337.0 rU
R828 c0 b24 m361.0 rU
R829 c0 b24 m385.0 rS
R830 c0 b24 m373.0 rU
R831 c0 b30 m421.0 rL
R832 c0 b24 m361.0 rU
R833 c0 b24 m385.0 rD
R834 c0 b24 m385.0 rS
R835 c0 b24 m373.0 rH
R836 c0 b24 m349.0 rH
R837 c0 b24 m325.0 rH
R838 c0 b24 m301.0 rH
R839 c0 b18 m277.0 rL
R840 c0 b18 m259.0 rW
R841 c0 b18 m277.0 rL
R842 c0 b18 m259.0 rW
R843 c0 b18 m277.0 rW
R844 c0 b18 m295.0 rJ
R845 c0 b24 m322.0 rS
R846 c0 b24 m310.0 rL
R847 c0 b18 m286.0 rJ
R848 c0 b24 m313.0 rW
R849 c0 b24 m337.0 rU
R850 c0 b24 m361.0 rU
R851 c0 b24 m385.0 rH
R852 c0 b24 m337.0 rB
R853 c0 b24 m313.0 rU
R854 c0 b24 m337.0 rL
R855 c0 b24 m313.0 rW
R856 c0 b24 m337.0 rJ
R857 c0 b24 m373.0 rH
R858 c0 b24 m349.0 rW
R859 c0 b24 m373.0 rW
R860 c0 b24 m397.0 rB
R861 c0 b24 m373.0 rL
R862 c0 b24 m349.0 rW
R863 c0 b24 m397.0 rD
R864 c0 b24 m397.0 rW
R865 c0 b30 m421.0 rU
R866 c0 b30 m451.0 rL
R867 c0 b24 m391.0 rW
R868 c0 b30 m415.0 rS
R869 c0 b24 m400.0 rW
R870 c0 b30 m424.0 rL
R871 c0 b24 m394.0 rD
R872 c0 b24 m394.0 rW
R873 c0 b30 m418.0 rL
R874 c0 b24 m388.0 rL
R875 c0 b24 m364.0 rL
R876 c0 b24 m340.0 rH
R877 c0 b24 m316.0 rL
R878 c0 b18 m292.0 rL
R879 c0 b18 m256.0 rH
R880 c0 b18 m238.0 rH
R881 c0 b18 m220.0 rL
R882 c0 b18 m202.0 rW
R883 c0 b18 m220.0 rH
R884 c0 b18 m202.0 rW
R885 c0 b18 m220.0 rL
R886 c0 b18 m202.0 rU
R887 c0 b18 m220.0 rJ
R888 c0 b18 m247.0 rL
R889 c0 b18 m211.0 rU
R890 c0 b18 m247.0 rB
R891 c0 b18 m229.0 rL
R892 c0 b18 m211.0 rL
R893 c0 b12 m193.0 rU
R894 c0 b18 m205.0 rU
R895 c0 b18 m241.0 rW
R896 c0 b18 m277.0 rU
R897 c0 b18 m295.0 rH
R898 c0 b18 m259.0 rW
R899 c0 b18 m277.0 rB
R900 c0 b18 m259.0 rL
R901 c0 b18 m241.0 rJ
R902 c0 b18 m268.0 rB
R903 c0 b18 m250.0 rL
R904 c0 b18 m232.0 rU
R905 c0 b18 m250.0 rW
R906 c0 b18 m286.0 rL
R907 c0 b18 m268.0 rL
R908 c0 b18 m250.0 rB
R909 c0 b18 m232.0 rU
R910 c0 b18 m250.0 rL
R911 c0 b18 m232.0 rL
R912 c0 b12 m196.0 rL
R913 c0 b12 m184.0 rH
R914 c0 b12 m172.0 rL
R915 c0 b12 m160.0 rL
R916 c0 b12 m136.0 rD
R917 c0 b12 m136.0 rW
R918 c0 b12 m148.0 rU
R919 c0 b12 m160.0 rW
R920 c0 b12 m184.0 rW
R921 c0 b12 m196.0 rW
R922 c0 b18 m208.0 rU
R923 c0 b18 m244.0 rS
R924 c0 b18 m235.0 rU
R925 c0 b18 m271.0 rH
R926 c0 b18 m253.0 rU
R927 c0 b18 m271.0 rB
R928 c0 b18 m253.0 rL
R929 c0 b18 m235.0 rU
R930 c0 b18 m271.0 rL
R931 c0 b18 m253.0 rB
R932 c0 b18 m235.0 rL
R933 c0 b18 m217.0 rW
R934 c0 b18 m253.0 rH
R935 c0 b18 m235.0 rL
R936 c0 b18 m217.0 rL
R937 c0 b12 m199.0 rL
R938 c0 b12 m187.0 rS
R939 c0 b12 m181.0 rL
R940 c0 b12 m169.0 rL
R941 c0 b12 m157.0 rL
R942 c0 b12 m145.0 rU
R943 c0 b12 m157.0 rL
R944 c0 b12 m145.0 rL
R945 c0 b12 m133.0 rD
R946 c0 b12 m133.0 rH
R947 c0 b12 m121.0 rH
R948 c0 b12 m109.0 rJ
R949 c0 b12 m127.0 rW
R950 c0 b12 m139.0 rW
R951 c0 b12 m151.0 rJ
R952 c0 b12 m169.0 rH
R953 c0 b12 m157.0 rJ
R954 c0 b12 m175.0 rD
R955 c0 b12 m175.0 rL
R956 c0 b12 m163.0 rD
R957 c0 b12 m163.0 rL
R958 c0 b12 m151.0 rU
R959 c0 b12 m163.0 rH
R960 c0 b12 m151.0 rW
R961 c0 b12 m163.0 rW
R962 c0 b12 m187.0 rU
R963 c0 b12 m199.0 rD
R964 c0 b12 m199.0 rL
R965 c0 b12 m187.0 rW
R966 c0 b18 m211.0 rU
R967 c0 b18 m229.0 rU
R968 c0 b18 m247.0 rW
R969 c0 b18 m265.0 rS
R970 c0 b18 m256.0 rD
R971 c0 b18 m256.0 rW
R972 c0 b18 m274.0 rU
R973 c0 b24 m310.0 rL
R974 c0 b18 m286.0 rW
R975 c0 b24 m304.0 rU
R976 c0 b24 m328.0 rS
R977 c0 b24 m316.0 rU
R978 c0 b24 m340.0 rL
R979 c0 b18 m292.0 rW
R980 c0 b24 m310.0 rB
R981 c0 b18 m286.0 rW
R982 c0 b24 m304.0 rD
R983 c0 b24 m304.0 rS
R984 c0 b18 m292.0 rU
R985 c0 b24 m328.0 rU
R986 c0 b24 m352.0 rW
R987 c0 b24 m376.0 rD
R988 c0 b24 m376.0 rL
R989 c0 b24 m352.0 rH
R990 c0 b24 m328.0 rH
R991 c0 b24 m304.0 rL
R992 c0 b18 m280.0 rW
R993 c0 b18 m298.0 rD
R994 c0 b18 m298.0 rU
R995 c0 b24 m316.0 rU
R996 c0 b24 m364.0 rL
R997 c0 b24 m340.0 rU
R998 c0 b24 m364.0 rW
R999 c0 b24 m388.0 rU
R1000 c0 b30 m412.0 rL
