============ BLACKJACK AI LOG ============
R739 c-9 b121 m12063.0 rB
R740 c-10 b120 m11942.0 rW
R741 c-10 b121 m12062.0 rW
R742 c-9 b122 m12183.0 rL
R743 c-8 b121 m12061.0 rS
R744 c-8 b121 m12000.5 rS
R745 c-6 b240 m11940.0 rB
R746 c-8 b117 m11700.0 rH
R747 c-10 b116 m11583.0 rU
R748 c-10 b117 m11699.0 rW
R749 c-10 b119 m11816.0 rJ
R750 c-9 b120 m11995.0 rS
R751 c-9 b120 m11935.0 rB
R752 c-10 b119 m11815.0 rL
R753 c-10 b117 m11696.0 rU
R754 c-9 b120 m11930.0 rD
R755 c-9 b120 m11930.0 rU
R756 c-10 b121 m12050.0 rU
R757 c-7 b244 m12171.0 rW
R758 c-10 b125 m12415.0 rU
R759 c-7 b252 m12540.0 rU
R760 c-5 b393 m13044.0 rH
R761 c-5 b369 m12258.0 rW
R762 c-6 b254 m12627.0 rL
R763 c-7 b248 m12373.0 rL
R764 c-9 b122 m12125.0 rU
R765 c-10 b123 m12247.0 rW
R766 c-10 b125 m12493.0 rB
R767 c-10 b124 m12368.0 rW
R768 c-9 b127 m12616.0 rH
R769 c-8 b125 m12489.0 rL
R770 c-8 b124 m12364.0 rW
R771 c-9 b125 m12488.0 rH
R772 c-10 b124 m12363.0 rW
R773 c-10 b125 m12487.0 rL
R774 c-8 b124 m12362.0 rW
R775 c-10 b125 m12486.0 rU
R776 c-10 b127 m12611.0 rL
R777 c-8 b125 m12484.0 rU
R778 c-9 b127 m12609.0 rL
R779 c-10 b125 m12482.0 rW
R780 c-10 b127 m12607.0 rD
R781 c-8 b127 m12607.0 rH
R782 c-7 b250 m12480.0 rU
R783 c-6 b256 m12730.0 rU
R784 c-5 b390 m12986.0 rL
R785 c-6 b252 m12596.0 rB
R786 c-6 b248 m12344.0 rU
R787 c-4 b378 m12592.0 rB
R788 c-4 b369 m12214.0 rU
R789 c-3 b520 m12952.0 rS
R790 c-3 b508 m12692.0 rL
R791 c-4 b366 m12184.0 rW
R792 c-2 b630 m12550.0 rU
R793 c0 b834 m13810.0 rS
R794 c0 b938 m13393.0 rB
R795 c0 b875 m12455.0 rU
R796 c0 b804 m13330.0 rD
R797 c-1 b670 m13330.0 rB
R798 c-1 b635 m12660.0 rL
R799 c-2 b605 m12025.0 rL
R800 c-3 b460 m11420.0 rL
R801 c-1 b550 m10960.0 rH
R802 c-3 b420 m10410.0 rW
R803 c-3 b436 m10830.0 rU
R804 c-1 b590 m11702.0 rW
R805 c-3 b492 m12292.0 rL
R806 c-3 b472 m11800.0 rW
R807 c-3 b512 m12744.0 rB
R808 c-4 b369 m12232.0 rU
R809 c-7 b254 m12601.0 rS
R810 c-9 b125 m12474.0 rL
R811 c-8 b124 m12349.0 rU
R812 c-9 b126 m12597.0 rL
R813 c-10 b125 m12471.0 rU
R814 c-10 b126 m12596.0 rU
R815 c-8 b128 m12722.0 rL
R816 c-6 b252 m12594.0 rU
R817 c-5 b387 m12846.0 rJ
R818 c-3 b540 m13427.0 rU
R819 c-6 b280 m13967.0 rS
R820 c-6 b278 m13827.0 rW
R821 c-7 b284 m14105.0 rW
R822 c-7 b288 m14389.0 rU
R823 c-5 b441 m14677.0 rL
R824 c-4 b429 m14236.0 rS
R825 c-4 b423 m14021.5 rL
R826 c-2 b660 m13175.5 rW
R827 c-3 b556 m13835.5 rS
R828 c-3 b544 m13557.5 rU
R829 c-7 b284 m14101.5 rH
R830 c-7 b272 m13533.5 rU
R831 c-5 b417 m13805.5 rB
R832 c-7 b268 m13388.5 rD
R833 c-9 b134 m13388.5 rW
R834 c-7 b272 m13522.5 rU
R835 c-9 b138 m13794.5 rD
R836 c-9 b138 m13794.5 rD
R837 c-10 b138 m13794.5 rW
R838 c-10 b140 m13932.5 rL
R839 c-9 b138 m13792.5 rL
R840 c-8 b137 m13654.5 rL
R841 c-8 b136 m13517.5 rU
R842 c-10 b138 m13789.5 rB
R843 c-10 b137 m13651.5 rW
R844 c-8 b138 m13788.5 rL
R845 c-9 b136 m13512.5 rB
R846 c-9 b134 m13376.5 rU
R847 c-10 b136 m13510.5 rB
R848 c-9 b134 m13374.5 rU
R849 c-7 b272 m13508.5 rW
R850 c-6 b276 m13780.5 rS
R851 c-5 b411 m13642.5 rB
R852 c-4 b399 m13231.5 rJ
R853 c-6 b278 m13830.5 rW
R854 c-4 b426 m14108.5 rU
R855 c-5 b438 m14534.5 rB
R856 c-4 b423 m14096.5 rL
R857 c-5 b411 m13673.5 rD
R858 c-5 b411 m13673.5 rB
R859 c-6 b266 m13262.5 rL
R860 c-5 b384 m12730.5 rL
R861 c-7 b248 m12346.5 rW
R862 c-10 b126 m12594.5 rU
R863 c-10 b128 m12720.5 rD
R864 c-10 b128 m12720.5 rS
R865 c-9 b127 m12656.5 rB
R866 c-8 b126 m12529.5 rU
R867 c-10 b127 m12655.5 rU
R868 c-10 b130 m12909.5 rU
R869 c-10 b131 m13039.5 rW
R870 c-10 b132 m13170.5 rS
R871 c-10 b132 m13104.5 rU
R872 c-10 b133 m13236.5 rS
R873 c-9 b132 m13170.0 rL
R874 c-8 b131 m13038.0 rU
R875 c-10 b132 m13169.0 rU
R876 c-10 b135 m13433.0 rS
R877 c-10 b134 m13365.5 rU
R878 c-10 b135 m13499.5 rS
R879 c-8 b135 m13432.0 rH
R880 c-8 b133 m13297.0 rW
R881 c-10 b135 m13430.0 rS
R882 c-9 b134 m13362.5 rD
R883 c-8 b134 m13362.5 rW
R884 c-10 b137 m13630.5 rW
R885 c-10 b138 m13767.5 rD
R886 c-10 b138 m13767.5 rB
R887 c-10 b137 m13629.5 rL
R888 c-10 b135 m13492.5 rW
R889 c-10 b137 m13627.5 rL
R890 c-8 b135 m13490.5 rL
R891 c-6 b268 m13355.5 rU
R892 c-8 b137 m13623.5 rL
R893 c-7 b270 m13486.5 rD
R894 c-10 b135 m13486.5 rU
R895 c-10 b137 m13621.5 rB
R896 c-10 b135 m13484.5 rW
R897 c-10 b137 m13619.5 rD
R898 c-10 b137 m13619.5 rW
R899 c-10 b138 m13756.5 rU
R900 c-10 b141 m14032.5 rU
R901 c-9 b142 m14173.5 rW
R902 c-9 b144 m14315.5 rU
R903 c-10 b145 m14459.5 rU
R904 c-10 b148 m14749.5 rU
R905 c-10 b151 m15045.5 rD
R906 c-8 b151 m15045.5 rL
R907 c-6 b298 m14894.5 rL
R908 c-7 b286 m14298.5 rW
R909 c-5 b438 m14584.5 rU
R910 c-5 b453 m15022.5 rL
R911 c-5 b438 m14569.5 rU
R912 c-5 b453 m15007.5 rU
R913 c-6 b320 m15913.5 rD
R914 c-8 b160 m15913.5 rL
R915 c-6 b316 m15753.5 rL
R916 c-3 b620 m15437.5 rW
R917 c-3 b644 m16057.5 rB
R918 c-3 b620 m15413.5 rU
R919 c-6 b322 m16033.5 rU
R920 c-7 b328 m16355.5 rL
R921 c-9 b161 m16027.5 rW
R922 c-10 b162 m16188.5 rB
R923 c-10 b161 m16026.5 rU
R924 c-8 b162 m16187.5 rU
R925 c-9 b164 m16349.5 rB
R926 c-9 b162 m16185.5 rL
R927 c-8 b161 m16023.5 rH
R928 c-10 b159 m15862.5 rW
R929 c-10 b161 m16021.5 rU
R930 c-10 b162 m16182.5 rH
R931 c-10 b159 m15858.5 rW
R932 c-7 b324 m16176.5 rD
R933 c-8 b162 m16176.5 rJ
R934 c-9 b165 m16419.5 rH
R935 c-9 b163 m16254.5 rJ
R936 c-9 b165 m16499.5 rL
R937 c-6 b328 m16334.5 rS
R938 c-7 b324 m16170.5 rW
R939 c-7 b330 m16494.5 rS
R940 c-7 b328 m16329.5 rW
R941 c-10 b167 m16657.5 rB
R942 c-7 b330 m16490.5 rU
R943 c-7 b338 m16820.5 rU
R944 c-8 b175 m17496.5 rB
R945 c-7 b348 m17321.5 rU
R946 c-4 b531 m17669.5 rU
R947 c-4 b549 m18200.5 rW
R948 c-3 b752 m18749.5 rW
R949 c-4 b588 m19501.5 rW
R950 c-2 b1005 m20089.5 rL
R951 c-2 b955 m19084.5 rU
R952 c-3 b804 m20039.5 rW
R953 c-3 b836 m20843.5 rH
R954 c-3 b804 m20007.5 rS
R955 c-4 b591 m19605.5 rL
R956 c-5 b573 m19014.5 rU
R957 c-6 b392 m19587.5 rH
R958 c-2 b960 m19195.5 rB
R959 c-3 b732 m18235.5 rL
R960 c-5 b528 m17503.5 rS
R961 c-5 b519 m17239.5 rW
R962 c-7 b356 m17758.5 rU
R963 c-9 b182 m18114.5 rU
R964 c-10 b183 m18296.5 rS
R965 c-10 b183 m18205.0 rL
R966 c-10 b181 m18022.0 rU
R967 c-10 b183 m18203.0 rU
R968 c-8 b184 m18386.0 rU
R969 c-10 b186 m18570.0 rD
R970 c-8 b186 m18570.0 rH
R971 c-9 b182 m18198.0 rH
R972 c-10 b181 m18016.0 rW
R973 c-10 b182 m18197.0 rH
R974 c-10 b181 m18015.0 rU
R975 c-9 b182 m18196.0 rL
R976 c-10 b179 m17832.0 rJ
R977 c-9 b182 m18101.0 rJ
R978 c-10 b184 m18374.0 rW
R979 c-10 b186 m18558.0 rS
R980 c-10 b185 m18465.0 rD
R981 c-10 b185 m18465.0 rL
R982 c-9 b183 m18280.0 rB
R983 c-9 b181 m18097.0 rH
R984 c-10 b180 m17916.0 rL
R985 c-10 b178 m17736.0 rL
R986 c-10 b174 m17380.0 rW
R987 c-10 b176 m17554.0 rU
R988 c-7 b356 m17730.0 rH
R989 c-7 b348 m17374.0 rW
R990 c-7 b362 m18070.0 rB
R991 c-8 b178 m17708.0 rW
R992 c-9 b179 m17886.0 rB
R993 c-9 b178 m17707.0 rU
R994 c-10 b179 m17885.0 rS
R995 c-10 b178 m17795.5 rU
R996 c-9 b180 m17973.5 rJ
R997 c-10 b183 m18243.5 rS
R998 c-9 b182 m18152.0 rD
R999 c-7 b364 m18152.0 rU
R1000 c-7 b378 m18880.0 rL
