============ BLACKJACK AI LOG ============
R720 c1 b12088 m151002.0 rS
R721 c1 b11600 m144958.0 rL
R722 c1 b10672 m133358.0 rW
R723 c2 b13932 m154702.0 rL
R724 c1 b11264 m140770.0 rL
R725 c2 b10647 m118242.0 rB
R726 c2 b9684 m107595.0 rS
R727 c1 b8224 m102753.0 rL
R728 c1 b6912 m86305.0 rS
R729 c0 b4974 m82849.0 rS
R730 c0 b5628 m80362.0 rS
R731 c0 b4656 m77548.0 rL
R732 c0 b4781 m68236.0 rW
R733 c0 b4386 m73017.0 rW
R734 c2 b6975 m77403.0 rL
R735 c3 b6345 m70428.0 rD
R736 c5 b7050 m70428.0 rD
R737 c0 b4935 m70428.0 rD
R738 c1 b5640 m70428.0 rW
R739 c-1 b3805 m76068.0 rW
R740 c0 b4794 m79873.0 rU
R741 c-1 b4235 m84667.0 rB
R742 c-3 b3220 m80432.0 rU
R743 c-2 b4345 m86872.0 rU
R744 c-2 b4780 m95562.0 rU
R745 c-4 b3012 m100342.0 rU
R746 c-5 b3102 m103354.0 rD
R747 c-7 b2068 m103354.0 rS
R748 c-7 b2048 m102320.0 rU
R749 c-9 b1044 m104368.0 rL
R750 c-10 b1034 m103324.0 rL
R751 c-10 b1023 m102290.0 rS
R752 c-10 b1018 m101778.5 rD
R753 c-10 b1018 m101778.5 rJ
R754 c-10 b1034 m103305.5 rS
R755 c-10 b1028 m102788.5 rL
R756 c-10 b1018 m101760.5 rW
R757 c-10 b1028 m102778.5 rU
R758 c-10 b1039 m103806.5 rH
R759 c-10 b1018 m101728.5 rU
R760 c-10 b1028 m102746.5 rD
R761 c-10 b1028 m102746.5 rU
R762 c-8 b1038 m103774.5 rL
R763 c-6 b2034 m101698.5 rD
R764 c-6 b2034 m101698.5 rW
R765 c-7 b2076 m103732.5 rU
R766 c-4 b3237 m107884.5 rU
R767 c-4 b3336 m111121.5 rB
R768 c-5 b3234 m107785.5 rU
R769 c-4 b3333 m111019.5 rB
R770 c-6 b2154 m107686.5 rW
R771 c-7 b2198 m109840.5 rW
R772 c-10 b1121 m112038.5 rU
R773 c-10 b1132 m113159.5 rU
R774 c-7 b2286 m114291.5 rU
R775 c-6 b2332 m116577.5 rS
R776 c-7 b2310 m115411.5 rW
R777 c-7 b2356 m117721.5 rU
R778 c-6 b2402 m120077.5 rL
R779 c-8 b1177 m117675.5 rD
R780 c-7 b2354 m117675.5 rS
R781 c-8 b1165 m116498.5 rJ
R782 c-9 b1183 m118246.5 rW
R783 c-8 b1195 m119429.5 rU
R784 c-10 b1207 m120624.5 rH
R785 c-10 b1195 m119417.5 rJ
R786 c-10 b1213 m121210.5 rW
R787 c-9 b1225 m122423.5 rW
R788 c-10 b1237 m123648.5 rL
R789 c-10 b1225 m122411.5 rJ
R790 c-10 b1243 m124249.5 rJ
R791 c-8 b1262 m126114.5 rL
R792 c-8 b1249 m124852.5 rB
R793 c-7 b2474 m123603.5 rS
R794 c-7 b2448 m122366.5 rH
R795 c-9 b1200 m119918.5 rU
R796 c-10 b1212 m121118.5 rH
R797 c-9 b1200 m119906.5 rB
R798 c-9 b1188 m118706.5 rL
R799 c-10 b1176 m117518.5 rU
R800 c-10 b1187 m118694.5 rU
R801 c-9 b1199 m119881.5 rU
R802 c-9 b1223 m122279.5 rU
R803 c-5 b3708 m123502.5 rL
R804 c-5 b3483 m116086.5 rD
R805 c-6 b2322 m116086.5 rL
R806 c-6 b2276 m113764.5 rL
R807 c-6 b2230 m111488.5 rB
R808 c-8 b1093 m109258.5 rS
R809 c-10 b1088 m108712.0 rL
R810 c-10 b1077 m107624.0 rW
R811 c-10 b1088 m108701.0 rD
R812 c-10 b1088 m108701.0 rH
R813 c-10 b1077 m107613.0 rL
R814 c-10 b1066 m106536.0 rU
R815 c-10 b1077 m107602.0 rL
R816 c-10 b1055 m105448.0 rL
R817 c-10 b1044 m104393.0 rU
R818 c-10 b1055 m105437.0 rH
R819 c-10 b1044 m104382.0 rS
R820 c-10 b1039 m103860.0 rL
R821 c-10 b1029 m102821.0 rL
R822 c-10 b1008 m100763.0 rS
R823 c-10 b1003 m100259.0 rS
R824 c-10 b998 m99757.5 rW
R825 c-10 b1008 m100755.5 rU
R826 c-10 b1018 m101763.5 rU
R827 c-10 b1028 m102781.5 rL
R828 c-8 b1018 m101753.5 rB
R829 c-7 b2016 m100735.5 rW
R830 c-9 b1048 m104767.5 rW
R831 c-10 b1059 m105815.5 rB
R832 c-10 b1048 m104756.5 rJ
R833 c-10 b1064 m106328.5 rS
R834 c-8 b1058 m105796.5 rU
R835 c-7 b2138 m106854.5 rS
R836 c-8 b1058 m105785.5 rD
R837 c-9 b1058 m105785.5 rB
R838 c-10 b1048 m104727.5 rU
R839 c-10 b1058 m105775.5 rW
R840 c-10 b1069 m106833.5 rL
R841 c-10 b1058 m105764.5 rB
R842 c-9 b1048 m104706.5 rW
R843 c-9 b1058 m105754.5 rL
R844 c-10 b1047 m104696.5 rD
R845 c-8 b1047 m104696.5 rU
R846 c-10 b1058 m105743.5 rS
R847 c-9 b1053 m105214.5 rU
R848 c-8 b1063 m106267.5 rU
R849 c-9 b1074 m107330.5 rD
R850 c-8 b1074 m107330.5 rW
R851 c-6 b2170 m108404.5 rL
R852 c-8 b1041 m104064.5 rW
R853 c-9 b1052 m105105.5 rL
R854 c-7 b2062 m103001.5 rL
R855 c-4 b3030 m100939.5 rB
R856 c-3 b3920 m97909.5 rU
R857 c-5 b3057 m101829.5 rW
R858 c-3 b4196 m104886.5 rW
R859 c-1 b5455 m109082.5 rS
R860 c-1 b5320 m106355.0 rB
R861 c-2 b5055 m101035.0 rS
R862 c-2 b4930 m98507.5 rB
R863 c-5 b2808 m93577.5 rL
R864 c-6 b1816 m90769.5 rU
R865 c-6 b1852 m92585.5 rL
R866 c-7 b1816 m90733.5 rJ
R867 c-5 b2805 m93457.5 rU
R868 c-5 b2889 m96262.5 rD
R869 c-6 b1926 m96262.5 rU
R870 c-7 b1964 m98188.5 rS
R871 c-7 b1946 m97206.5 rU
R872 c-5 b2976 m99152.5 rB
R873 c-4 b2886 m96176.5 rW
R874 c-4 b2973 m99062.5 rS
R875 c-4 b2928 m97576.0 rD
R876 c-4 b2928 m97576.0 rW
R877 c-3 b4024 m100504.0 rJ
R878 c-3 b4264 m106540.0 rH
R879 c-2 b4905 m98012.0 rH
R880 c0 b6524 m93107.0 rJ
R881 c0 b6174 m102893.0 rS
R882 c0 b5994 m99806.0 rU
R883 c-2 b5290 m105800.0 rW
R884 c-1 b5555 m111090.0 rH
R885 c-1 b5280 m105535.0 rS
R886 c0 b6174 m102895.0 rS
R887 c-1 b4995 m99808.0 rU
R888 c0 b6294 m104803.0 rW
R889 c0 b6666 m111097.0 rL
R890 c0 b7315 m104431.0 rL
R891 c-1 b4860 m97116.0 rU
R892 c-3 b4080 m101976.0 rW
R893 c-2 b5305 m106056.0 rW
R894 c-2 b5570 m111361.0 rW
R895 c-2 b5850 m116931.0 rW
R896 c-4 b3684 m122781.0 rL
R897 c-3 b4764 m119097.0 rW
R898 c-6 b2478 m123861.0 rU
R899 c-7 b2528 m126339.0 rU
R900 c-8 b1289 m128867.0 rB
R901 c-10 b1276 m127578.0 rL
R902 c-10 b1251 m125026.0 rH
R903 c-10 b1238 m123775.0 rL
R904 c-10 b1213 m121299.0 rW
R905 c-10 b1226 m122512.0 rH
R906 c-10 b1213 m121286.0 rS
R907 c-10 b1207 m120679.5 rH
R908 c-10 b1195 m119472.5 rS
R909 c-10 b1189 m118875.0 rL
R910 c-8 b1177 m117686.0 rS
R911 c-9 b1171 m117097.5 rL
R912 c-10 b1160 m115926.5 rH
R913 c-10 b1148 m114766.5 rL
R914 c-10 b1137 m113618.5 rB
R915 c-10 b1125 m112481.5 rJ
R916 c-10 b1142 m114169.5 rU
R917 c-9 b1154 m115311.5 rB
R918 c-10 b1142 m114157.5 rU
R919 c-10 b1153 m115299.5 rU
R920 c-10 b1165 m116452.5 rL
R921 c-10 b1153 m115287.5 rL
R922 c-10 b1130 m112981.5 rJ
R923 c-10 b1147 m114676.5 rJ
R924 c-9 b1164 m116397.5 rL
R925 c-10 b1153 m115233.5 rL
R926 c-10 b1141 m114080.5 rH
R927 c-10 b1130 m112939.5 rB
R928 c-10 b1119 m111809.5 rL
R929 c-9 b1107 m110690.5 rB
R930 c-9 b1096 m109583.5 rW
R931 c-10 b1118 m111775.5 rL
R932 c-10 b1107 m110657.5 rU
R933 c-9 b1118 m111764.5 rD
R934 c-10 b1118 m111764.5 rU
R935 c-7 b2258 m112882.5 rL
R936 c-7 b2214 m110624.5 rL
R937 c-7 b2170 m108410.5 rB
R938 c-9 b1063 m106240.5 rU
R939 c-10 b1074 m107303.5 rU
R940 c-10 b1095 m109451.5 rL
R941 c-10 b1084 m108356.5 rD
R942 c-10 b1084 m108356.5 rJ
R943 c-10 b1100 m109982.5 rU
R944 c-10 b1111 m111082.5 rU
R945 c-8 b1122 m112193.5 rS
R946 c-10 b1117 m111632.5 rH
R947 c-10 b1094 m109398.5 rW
R948 c-10 b1105 m110492.5 rU
R949 c-7 b2232 m111597.5 rL
R950 c-4 b3282 m109365.5 rB
R951 c-6 b2122 m106083.5 rL
R952 c-9 b1040 m103961.5 rL
R953 c-10 b1030 m102921.5 rD
R954 c-10 b1030 m102921.5 rS
R955 c-10 b1025 m102406.5 rH
R956 c-9 b1014 m101381.5 rJ
R957 c-9 b1030 m102902.5 rB
R958 c-10 b1019 m101872.5 rW
R959 c-9 b1029 m102891.5 rL
R960 c-6 b2038 m101862.5 rJ
R961 c-6 b2100 m104919.5 rU
R962 c-6 b2142 m107019.5 rL
R963 c-8 b1049 m104877.5 rW
R964 c-8 b1070 m106975.5 rU
R965 c-8 b1081 m108045.5 rU
R966 c-10 b1103 m110207.5 rB
R967 c-8 b1092 m109104.5 rW
R968 c-8 b1102 m110196.5 rH
R969 c-5 b3240 m107992.5 rJ
R970 c-6 b2258 m112852.5 rL
R971 c-6 b2212 m110594.5 rU
R972 c-6 b2258 m112806.5 rL
R973 c-4 b3318 m110548.5 rH
R974 c-6 b2080 m103912.5 rL
R975 c-8 b1019 m101832.5 rH
R976 c-10 b1009 m100813.5 rU
R977 c-10 b1019 m101822.5 rJ
R978 c-9 b1034 m103351.5 rL
R979 c-8 b1024 m102317.5 rW
R980 c-7 b2068 m103341.5 rL
R981 c-8 b993 m99205.5 rH
R982 c-9 b983 m98212.5 rL
R983 c-10 b973 m97229.5 rH
R984 c-10 b963 m96256.5 rJ
R985 c-10 b978 m97701.5 rW
R986 c-10 b987 m98679.5 rU
R987 c-10 b997 m99666.5 rB
R988 c-10 b987 m98669.5 rB
R989 c-10 b977 m97682.5 rD
R990 c-8 b977 m97682.5 rD
R991 c-7 b1954 m97682.5 rW
R992 c-7 b1994 m99636.5 rB
R993 c-7 b1954 m97642.5 rU
R994 c-5 b2988 m99596.5 rL
R995 c-6 b1874 m93620.5 rJ
R996 c-8 b965 m96431.5 rL
R997 c-8 b955 m95466.5 rU
R998 c-6 b1930 m96421.5 rS
R999 c-7 b1910 m95456.5 rW
R1000 c-8 b993 m99276.5 rU
