============ BLACKJACK AI LOG ============
R779 c10 b1188 m9832.0 rB
R780 c8 b1044 m8644.0 rL
R781 c6 b836 m7600.0 rB
R782 c7 b748 m6764.0 rU
R783 c10 b996 m8260.0 rS
R784 c10 b936 m7762.0 rW
R785 c8 b1044 m8698.0 rD
R786 c5 b870 m8698.0 rH
R787 c10 b948 m7828.0 rS
R788 c10 b888 m7354.0 rU
R789 c10 b996 m8242.0 rD
R790 c10 b996 m8242.0 rU
R791 c9 b1236 m10234.0 rL
R792 c10 b1080 m8998.0 rL
R793 c10 b960 m7918.0 rL
R794 c8 b840 m6958.0 rL
R795 c10 b744 m6118.0 rU
R796 c9 b828 m6862.0 rW
R797 c8 b1032 m8518.0 rL
R798 c8 b900 m7486.0 rH
R799 c10 b792 m6586.0 rB
R800 c9 b696 m5794.0 rJ
R801 c10 b828 m6838.0 rL
R802 c10 b732 m6010.0 rW
R803 c10 b816 m6742.0 rL
R804 c10 b720 m5926.0 rL
R805 c10 b636 m5206.0 rD
R806 c9 b636 m5206.0 rD
R807 c5 b530 m5206.0 rL
R808 c10 b564 m4676.0 rU
R809 c9 b636 m5240.0 rJ
R810 c7 b682 m6194.0 rW
R811 c10 b912 m7558.0 rW
R812 c8 b1020 m8470.0 rW
R813 c7 b1045 m9490.0 rU
R814 c7 b1166 m10535.0 rB
R815 c7 b1034 m9369.0 rL
R816 c9 b888 m7301.0 rW
R817 c9 b984 m8189.0 rL
R818 c10 b876 m7205.0 rB
R819 c8 b768 m6329.0 rL
R820 c5 b560 m5561.0 rW
R821 c10 b744 m6121.0 rU
R822 c10 b828 m6865.0 rL
R823 c10 b732 m6037.0 rU
R824 c10 b816 m6769.0 rW
R825 c10 b1020 m8401.0 rU
R826 c10 b1260 m10441.0 rL
R827 c9 b960 m7921.0 rW
R828 c10 b1068 m8881.0 rW
R829 c7 b1100 m9949.0 rL
R830 c8 b1068 m8849.0 rU
R831 c10 b1200 m9917.0 rB
R832 c9 b1056 m8717.0 rW
R833 c7 b1078 m9773.0 rU
R834 c10 b1308 m10851.0 rJ
R835 c7 b1419 m12813.0 rS
R836 c6 b1342 m12103.5 rL
R837 c4 b1080 m10761.5 rL
R838 c9 b1164 m9681.5 rL
R839 c10 b1032 m8517.5 rU
R840 c10 b1152 m9549.5 rW
R841 c10 b1296 m10701.5 rU
R842 c8 b1440 m11997.5 rU
R843 c9 b1788 m14877.5 rU
R844 c8 b2004 m16665.5 rH
R845 c4 b1470 m14661.5 rH
R846 c4 b1320 m13191.5 rL
R847 c10 b1428 m11871.5 rB
R848 c10 b1260 m10443.5 rH
R849 c10 b1104 m9183.5 rW
R850 c9 b1236 m10287.5 rW
R851 c9 b1392 m11523.5 rL
R852 c8 b1224 m10131.5 rB
R853 c6 b990 m8907.5 rU
R854 c10 b1188 m9897.5 rB
R855 c10 b1056 m8709.5 rU
R856 c8 b1176 m9765.5 rW
R857 c7 b1210 m10941.5 rL
R858 c8 b1032 m8521.5 rW
R859 c10 b1152 m9553.5 rL
R860 c10 b876 m7249.5 rU
R861 c8 b984 m8125.5 rD
R862 c9 b984 m8125.5 rH
R863 c8 b864 m7141.5 rW
R864 c6 b891 m8005.5 rJ
R865 c10 b1128 m9342.5 rU
R866 c10 b1260 m10470.5 rW
R867 c7 b1298 m11730.5 rW
R868 c10 b1572 m13028.5 rH
R869 c10 b1380 m11456.5 rL
R870 c10 b1212 m10076.5 rW
R871 c7 b1243 m11288.5 rB
R872 c7 b1111 m10045.5 rW
R873 c8 b1476 m12267.5 rU
R874 c6 b1518 m13743.5 rW
R875 c5 b1530 m15261.5 rB
R876 c3 b1242 m13731.5 rU
R877 c1 b1200 m14973.5 rW
R878 c1 b1392 m17373.5 rL
R879 c10 b1920 m15981.5 rL
R880 c10 b1692 m14061.5 rS
R881 c9 b1596 m13215.5 rD
R882 c8 b1596 m13215.5 rB
R883 c8 b1404 m11619.5 rW
R884 c10 b1572 m13023.5 rU
R885 c10 b1752 m14595.5 rL
R886 c10 b1332 m11091.5 rL
R887 c9 b1176 m9759.5 rD
R888 c10 b1176 m9759.5 rL
R889 c7 b946 m8583.5 rD
R890 c5 b860 m8583.5 rB
R891 c6 b858 m7723.5 rL
R892 c4 b690 m6865.5 rW
R893 c10 b996 m8245.5 rU
R894 c10 b1116 m9241.5 rU
R895 c10 b1380 m11473.5 rD
R896 c10 b1380 m11473.5 rW
R897 c10 b1716 m14233.5 rS
R898 c8 b1608 m13375.5 rB
R899 c7 b1298 m11767.5 rS
R900 c10 b1344 m11118.5 rW
R901 c10 b1500 m12462.5 rB
R902 c9 b1320 m10962.5 rJ
R903 c10 b1560 m12942.5 rU
R904 c10 b1752 m14502.5 rW
R905 c7 b1793 m16254.5 rH
R906 c10 b1740 m14461.5 rH
R907 c10 b1536 m12721.5 rB
R908 c8 b1344 m11185.5 rJ
R909 c8 b1596 m13201.5 rU
R910 c10 b1776 m14797.5 rU
R911 c9 b1992 m16573.5 rU
R912 c8 b2232 m18565.5 rL
R913 c9 b1968 m16333.5 rD
R914 c9 b1968 m16333.5 rS
R915 c9 b1848 m15349.5 rW
R916 c10 b2292 m19045.5 rS
R917 c9 b2148 m17899.5 rH
R918 c10 b1896 m15751.5 rU
R919 c9 b2124 m17647.5 rB
R920 c9 b1872 m15523.5 rU
R921 c10 b2088 m17395.5 rH
R922 c7 b1694 m15307.5 rB
R923 c10 b1644 m13613.5 rL
R924 c10 b1248 m10325.5 rU
R925 c10 b1392 m11573.5 rB
R926 c10 b1224 m10181.5 rW
R927 c10 b1380 m11405.5 rH
R928 c6 b1111 m10025.5 rW
R929 c4 b1120 m11136.5 rW
R930 c4 b1230 m12256.5 rU
R931 c0 b945 m13486.5 rW
R932 c-1 b725 m14431.5 rU
R933 c-1 b760 m15156.5 rH
R934 c1 b1152 m14396.5 rU
R935 c9 b2016 m16700.5 rD
R936 c6 b1848 m16700.5 rL
R937 c7 b1441 m13004.5 rD
R938 c5 b1310 m13004.5 rW
R939 c5 b1440 m14314.5 rW
R940 c10 b1896 m15754.5 rU
R941 c10 b2352 m19546.5 rB
R942 c10 b2064 m17194.5 rU
R943 c10 b2316 m19258.5 rL
R944 c10 b2040 m16942.5 rW
R945 c9 b2532 m21022.5 rU
R946 c9 b2832 m23554.5 rU
R947 c8 b3516 m29218.5 rB
R948 c8 b3096 m25702.5 rL
R949 c10 b2724 m22606.5 rL
R950 c10 b2388 m19882.5 rU
R951 c9 b2676 m22270.5 rW
R952 c9 b3000 m24946.5 rJ
R953 c8 b3540 m29446.5 rD
R954 c10 b3540 m29446.5 rH
R955 c10 b3120 m25906.5 rB
R956 c10 b2736 m22786.5 rS
R957 c10 b2580 m21418.5 rB
R958 c10 b2268 m18838.5 rU
R959 c10 b2544 m21106.5 rW
R960 c10 b2844 m23650.5 rL
R961 c10 b2508 m20806.5 rW
R962 c10 b2808 m23314.5 rS
R963 c9 b2640 m21910.5 rL
R964 c10 b2316 m19270.5 rH
R965 c10 b2040 m16954.5 rB
R966 c10 b1800 m14914.5 rL
R967 c10 b1368 m11314.5 rL
R968 c10 b1032 m8578.5 rH
R969 c7 b836 m7546.5 rU
R970 c10 b1008 m8382.5 rL
R971 c10 b768 m6366.5 rU
R972 c10 b864 m7134.5 rW
R973 c10 b960 m7998.5 rL
R974 c10 b852 m7038.5 rL
R975 c10 b744 m6186.5 rW
R976 c10 b840 m6930.5 rL
R977 c7 b671 m6090.5 rH
R978 c7 b605 m5419.5 rH
R979 c6 b539 m4814.5 rL
R980 c6 b473 m4275.5 rB
R981 c10 b468 m3802.5 rW
R982 c10 b516 m4270.5 rL
R983 c10 b456 m3754.5 rH
R984 c10 b396 m3298.5 rS
R985 c9 b384 m3100.5 rL
R986 c8 b336 m2716.5 rL
R987 c6 b264 m2380.5 rL
R988 c10 b264 m2116.5 rS
R989 c10 b240 m1984.5 rH
R990 c10 b192 m1504.5 rS
R991 c10 b180 m1408.5 rW
R992 c10 b192 m1588.5 rB
R993 c8 b168 m1396.5 rL
R994 c6 b143 m1228.5 rU
R995 c7 b154 m1371.5 rU
R996 c8 b192 m1525.5 rB
R997 c10 b168 m1333.5 rU
R998 c10 b192 m1501.5 rW
R999 c7 b187 m1693.5 rS
R1000 c6 b176 m1600.0 rU
