============ BLACKJACK AI LOG ============
R737 c8 b61644 m513685.0 rB
R738 c10 b54252 m452041.0 rB
R739 c10 b47736 m397789.0 rU
R740 c10 b53472 m445525.0 rL
R741 c10 b47052 m392053.0 rL
R742 c10 b41412 m345001.0 rU
R743 c10 b46380 m386413.0 rL
R744 c7 b37411 m340033.0 rH
R745 c9 b31836 m265211.0 rU
R746 c10 b35652 m297047.0 rU
R747 c10 b39924 m332699.0 rB
R748 c9 b35136 m292775.0 rW
R749 c6 b36080 m327911.0 rU
R750 c5 b36400 m363991.0 rU
R751 c4 b40040 m400391.0 rB
R752 c4 b36040 m360351.0 rU
R753 c3 b35676 m396391.0 rH
R754 c10 b43296 m360715.0 rL
R755 c10 b38100 m317419.0 rD
R756 c6 b34925 m317419.0 rL
R757 c10 b33900 m282494.0 rW
R758 c8 b37968 m316394.0 rW
R759 c6 b38984 m354362.0 rL
R760 c10 b37848 m315378.0 rW
R761 c10 b46932 m391074.0 rW
R762 c10 b58200 m484938.0 rD
R763 c10 b58200 m484938.0 rL
R764 c10 b51216 m426738.0 rB
R765 c10 b45072 m375522.0 rH
R766 c7 b36355 m330450.0 rU
R767 c6 b40359 m366805.0 rH
R768 c6 b35915 m326446.0 rU
R769 c6 b39864 m362361.0 rB
R770 c7 b35475 m322497.0 rL
R771 c5 b28710 m287022.0 rL
R772 c5 b25840 m258312.0 rL
R773 c10 b27900 m232472.0 rW
R774 c10 b31248 m260372.0 rW
R775 c8 b35004 m291620.0 rW
R776 c5 b32670 m326624.0 rU
R777 c10 b43116 m359294.0 rU
R778 c10 b48300 m402410.0 rU
R779 c10 b59892 m499010.0 rL
R780 c10 b45516 m379226.0 rU
R781 c8 b50976 m424742.0 rL
R782 c10 b44856 m373766.0 rB
R783 c9 b39480 m328910.0 rB
R784 c8 b34740 m289430.0 rU
R785 c6 b35662 m324170.0 rB
R786 c10 b34632 m288508.0 rU
R787 c9 b38784 m323140.0 rW
R788 c8 b43440 m361924.0 rB
R789 c10 b38220 m318484.0 rW
R790 c10 b42816 m356704.0 rB
R791 c9 b37668 m313888.0 rS
R792 c8 b35412 m295054.0 rD
R793 c10 b35412 m295054.0 rL
R794 c10 b31164 m259642.0 rL
R795 c10 b27420 m228478.0 rB
R796 c9 b24132 m201058.0 rW
R797 c10 b29928 m249322.0 rW
R798 c10 b33516 m279250.0 rW
R799 c10 b37536 m312766.0 rU
R800 c10 b46548 m387838.0 rD
R801 c10 b46548 m387838.0 rU
R802 c10 b57720 m480934.0 rU
R803 c10 b64644 m538654.0 rD
R804 c9 b64644 m538654.0 rW
R805 c8 b72396 m603298.0 rD
R806 c8 b72396 m603298.0 rH
R807 c8 b63720 m530902.0 rU
R808 c10 b71364 m594622.0 rH
R809 c7 b57563 m523258.0 rL
R810 c10 b55884 m465695.0 rD
R811 c10 b55884 m465695.0 rJ
R812 c7 b60456 m549521.0 rH
R813 c8 b58692 m489065.0 rU
R814 c8 b65736 m547757.0 rH
R815 c10 b57852 m482021.0 rW
R816 c8 b64788 m539873.0 rW
R817 c8 b72564 m604661.0 rW
R818 c6 b74503 m677225.0 rL
R819 c5 b60280 m602722.0 rL
R820 c10 b65100 m542442.0 rU
R821 c10 b72912 m607542.0 rU
R822 c8 b81660 m680454.0 rL
R823 c10 b62064 m517134.0 rB
R824 c10 b54612 m455070.0 rL
R825 c10 b48060 m400458.0 rH
R826 c6 b38764 m352398.0 rL
R827 c8 b37644 m313634.0 rW
R828 c10 b42156 m351278.0 rW
R829 c8 b47220 m393434.0 rU
R830 c10 b52884 m440654.0 rU
R831 c9 b59232 m493538.0 rD
R832 c10 b59232 m493538.0 rD
R833 c9 b59232 m493538.0 rD
R834 c9 b59232 m493538.0 rL
R835 c9 b45012 m375074.0 rU
R836 c10 b50412 m420086.0 rU
R837 c10 b56460 m470498.0 rD
R838 c8 b56460 m470498.0 rU
R839 c10 b63240 m526958.0 rU
R840 c10 b70824 m590198.0 rL
R841 c10 b62328 m519374.0 rL
R842 c9 b47376 m394718.0 rL
R843 c9 b41688 m347342.0 rW
R844 c10 b46692 m389030.0 rS
R845 c9 b43884 m365684.0 rU
R846 c7 b45056 m409568.0 rL
R847 c10 b43752 m364512.0 rW
R848 c9 b48996 m408264.0 rS
R849 c10 b46056 m383766.0 rL
R850 c8 b40536 m337710.0 rW
R851 c7 b41613 m378246.0 rB
R852 c6 b37037 m336633.0 rU
R853 c10 b44844 m373670.0 rJ
R854 c10 b52920 m440936.0 rU
R855 c10 b59268 m493856.0 rL
R856 c8 b52152 m434588.0 rU
R857 c10 b58416 m486740.0 rL
R858 c10 b44400 m369908.0 rW
R859 c10 b49728 m414308.0 rS
R860 c10 b46740 m389444.0 rL
R861 c10 b35520 m295964.0 rU
R862 c10 b44052 m367004.0 rU
R863 c10 b49332 m411056.0 rL
R864 c10 b43416 m361724.0 rU
R865 c7 b44572 m405140.0 rL
R866 c6 b39666 m360568.0 rS
R867 c5 b34080 m340735.0 rD
R868 c10 b40896 m340735.0 rW
R869 c7 b41987 m381631.0 rW
R870 c9 b50844 m423618.0 rU
R871 c10 b56940 m474462.0 rU
R872 c10 b70608 m588342.0 rW
R873 c10 b79080 m658950.0 rL
R874 c9 b69588 m579870.0 rW
R875 c9 b77940 m649458.0 rU
R876 c10 b96648 m805338.0 rS
R877 c10 b90852 m757014.0 rW
R878 c10 b112656 m938718.0 rU
R879 c10 b139692 m1164030.0 rU
R880 c10 b156456 m1303722.0 rJ
R881 c9 b184620 m1538406.0 rW
R882 c6 b189541 m1723026.0 rL
R883 c4 b153350 m1533485.0 rW
R884 c4 b168690 m1686835.0 rH
R885 c1 b121456 m1518145.0 rH
R886 c0 b97769 m1396689.0 rB
R887 c1 b103920 m1298920.0 rW
R888 c7 b165748 m1506760.0 rW
R889 c8 b200712 m1672508.0 rU
R890 c6 b206063 m1873220.0 rW
R891 c4 b207930 m2079283.0 rW
R892 c9 b299424 m2495143.0 rD
R893 c10 b299424 m2495143.0 rD
R894 c8 b299424 m2495143.0 rW
R895 c10 b335352 m2794567.0 rH
R896 c10 b295116 m2459215.0 rU
R897 c8 b330528 m2754331.0 rB
R898 c8 b290868 m2423803.0 rB
R899 c7 b234630 m2132935.0 rL
R900 c10 b227808 m1898305.0 rL
R901 c10 b173124 m1442689.0 rW
R902 c7 b177749 m1615813.0 rU
R903 c10 b215232 m1793562.0 rL
R904 c10 b163572 m1363098.0 rL
R905 c10 b143952 m1199526.0 rB
R906 c8 b126672 m1055574.0 rB
R907 c8 b111480 m928902.0 rL
R908 c10 b98100 m817422.0 rU
R909 c10 b109872 m915522.0 rH
R910 c8 b96684 m805650.0 rW
R911 c10 b108288 m902334.0 rW
R912 c8 b121284 m1010622.0 rD
R913 c6 b111177 m1010622.0 rW
R914 c10 b134616 m1121799.0 rL
R915 c10 b118464 m987183.0 rL
R916 c10 b104256 m868719.0 rW
R917 c8 b116760 m972975.0 rH
R918 c8 b102756 m856215.0 rW
R919 c7 b105490 m958971.0 rW
R920 c6 b117095 m1064461.0 rW
R921 c10 b141792 m1181556.0 rS
R922 c9 b133284 m1110660.0 rU
R923 c10 b149280 m1243944.0 rL
R924 c10 b131364 m1094664.0 rU
R925 c8 b147132 m1226028.0 rU
R926 c10 b182436 m1520292.0 rB
R927 c10 b160548 m1337856.0 rH
R928 c10 b122016 m1016760.0 rH
R929 c10 b107376 m894744.0 rL
R930 c9 b94488 m787368.0 rB
R931 c8 b83148 m692880.0 rH
R932 c5 b60980 m609732.0 rU
R933 c5 b67080 m670712.0 rS
R934 c10 b76464 m637172.0 rL
R935 c9 b67296 m560708.0 rW
R936 c9 b83436 m695300.0 rW
R937 c10 b93456 m778736.0 rU
R938 c8 b104664 m872192.0 rW
R939 c7 b107459 m976856.0 rL
R940 c10 b104328 m869397.0 rU
R941 c10 b116856 m973725.0 rL
R942 c10 b88812 m740013.0 rL
R943 c10 b78156 m651201.0 rL
R944 c10 b68772 m573045.0 rL
R945 c10 b60516 m504273.0 rH
R946 c10 b53256 m443757.0 rU
R947 c9 b59652 m497013.0 rU
R948 c8 b66804 m556665.0 rW
R949 c10 b74820 m623469.0 rU
R950 c10 b83796 m698289.0 rS
R951 c10 b78768 m656391.0 rU
R952 c10 b88224 m735159.0 rU
R953 c8 b98808 m823383.0 rB
R954 c7 b79706 m724575.0 rW
R955 c6 b88473 m804281.0 rJ
R956 c6 b103070 m936991.0 rB
R957 c4 b83400 m833921.0 rL
R958 c5 b75060 m750521.0 rB
R959 c5 b67550 m675461.0 rL
R960 c10 b72960 m607911.0 rW
R961 c8 b81708 m680871.0 rW
R962 c10 b91512 m762579.0 rW
R963 c8 b102492 m854091.0 rS
R964 c8 b96348 m802845.0 rW
R965 c8 b107904 m899193.0 rH
R966 c10 b94956 m791289.0 rW
R967 c8 b117756 m981201.0 rH
R968 c9 b103620 m863445.0 rH
R969 c10 b91188 m759825.0 rL
R970 c10 b69300 m577449.0 rU
R971 c9 b77616 m646749.0 rW
R972 c8 b86928 m724365.0 rH
R973 c10 b76500 m637437.0 rW
R974 c9 b85680 m713937.0 rW
R975 c7 b87967 m799617.0 rW
R976 c5 b88760 m887584.0 rU
R977 c10 b117168 m976344.0 rU
R978 c10 b131232 m1093512.0 rS
R979 c10 b123348 m1027896.0 rU
R980 c7 b126643 m1151244.0 rU
R981 c7 b140569 m1277887.0 rL
R982 c9 b136488 m1137318.0 rS
R983 c9 b128292 m1069074.0 rU
R984 c8 b143688 m1197366.0 rB
R985 c7 b115907 m1053678.0 rU
R986 c4 b116960 m1169585.0 rW
R987 c4 b128660 m1286545.0 rU
R988 c4 b141530 m1415205.0 rS
R989 c8 b161340 m1344440.0 rL
R990 c9 b141972 m1183100.0 rD
R991 c10 b141972 m1183100.0 rB
R992 c8 b124944 m1041128.0 rW
R993 c10 b139932 m1166072.0 rW
R994 c10 b156732 m1306004.0 rJ
R995 c8 b184944 m1541102.0 rU
R996 c10 b207132 m1726046.0 rB
R997 c9 b182280 m1518914.0 rS
R998 c9 b171336 m1427774.0 rU
R999 c10 b191904 m1599110.0 rS
R1000 c10 b180384 m1503158.0 rL
