============ BLACKJACK AI LOG ============
R736 c4 b1280 m12728.0 rS
R737 c5 b1210 m12088.0 rS
R738 c9 b1380 m11483.0 rU
R739 c10 b1716 m14243.0 rJ
R740 c7 b1859 m16817.0 rL
R741 c10 b1800 m14958.0 rU
R742 c10 b2016 m16758.0 rW
R743 c10 b2256 m18774.0 rW
R744 c8 b2532 m21030.0 rU
R745 c6 b2596 m23562.0 rW
R746 c6 b3168 m28754.0 rJ
R747 c5 b3360 m33506.0 rU
R748 c10 b4428 m36866.0 rW
R749 c8 b4956 m41294.0 rU
R750 c10 b5556 m46250.0 rH
R751 c9 b4884 m40694.0 rH
R752 c10 b4308 m35810.0 rW
R753 c10 b4824 m40118.0 rU
R754 c9 b5400 m44942.0 rU
R755 c10 b6048 m50342.0 rH
R756 c10 b5316 m44294.0 rL
R757 c10 b4680 m38978.0 rB
R758 c10 b4116 m34298.0 rW
R759 c10 b5112 m42530.0 rD
R760 c6 b4686 m42530.0 rL
R761 c10 b4548 m37844.0 rJ
R762 c9 b5364 m44666.0 rL
R763 c10 b4728 m39302.0 rH
R764 c6 b3806 m34574.0 rL
R765 c4 b3080 m30768.0 rW
R766 c3 b3051 m33848.0 rD
R767 c3 b3051 m33848.0 rH
R768 c3 b2772 m30797.0 rL
R769 c9 b3372 m28025.0 rJ
R770 c9 b3972 m33083.0 rH
R771 c10 b3504 m29111.0 rL
R772 c10 b2664 m22103.0 rW
R773 c10 b2976 m24767.0 rU
R774 c10 b3336 m27743.0 rU
R775 c10 b3732 m31079.0 rU
R776 c10 b4188 m34811.0 rU
R777 c10 b5184 m43187.0 rW
R778 c8 b5808 m48371.0 rW
R779 c7 b5962 m54179.0 rH
R780 c9 b5796 m48217.0 rU
R781 c9 b6492 m54013.0 rL
R782 c10 b5712 m47521.0 rB
R783 c10 b5028 m41809.0 rW
R784 c10 b6228 m51865.0 rU
R785 c10 b7728 m64321.0 rL
R786 c8 b6792 m56593.0 rL
R787 c9 b5988 m49801.0 rL
R788 c10 b5268 m43813.0 rW
R789 c8 b5892 m49081.0 rW
R790 c10 b6600 m54973.0 rL
R791 c7 b5324 m48373.0 rW
R792 c7 b5907 m53697.0 rU
R793 c5 b5970 m59604.0 rL
R794 c5 b5370 m53634.0 rB
R795 c5 b4830 m48264.0 rW
R796 c9 b6372 m53094.0 rH
R797 c10 b4848 m40350.0 rW
R798 c7 b4972 m45198.0 rH
R799 c10 b4836 m40226.0 rW
R800 c10 b5412 m45062.0 rL
R801 c7 b4367 m39650.0 rW
R802 c10 b5292 m44017.0 rS
R803 c9 b4968 m41371.0 rU
R804 c10 b5568 m46339.0 rW
R805 c7 b5720 m51907.0 rH
R806 c7 b5082 m46187.0 rU
R807 c10 b6156 m51269.0 rB
R808 c8 b5424 m45113.0 rW
R809 c8 b6072 m50537.0 rU
R810 c10 b6804 m56609.0 rW
R811 c10 b7620 m63413.0 rW
R812 c10 b8532 m71033.0 rW
R813 c10 b9552 m79565.0 rU
R814 c10 b10704 m89117.0 rB
R815 c10 b9420 m78413.0 rL
R816 c7 b7590 m68993.0 rW
R817 c10 b9192 m76583.0 rU
R818 c7 b9438 m85775.0 rD
R819 c9 b10296 m85775.0 rU
R820 c10 b11532 m96071.0 rW
R821 c10 b14304 m119135.0 rL
R822 c10 b12588 m104831.0 rW
R823 c7 b12925 m117419.0 rL
R824 c6 b11495 m104494.0 rU
R825 c4 b11600 m115989.0 rL
R826 c2 b9396 m104389.0 rW
R827 c1 b9104 m113785.0 rH
R828 c2 b9423 m104681.0 rU
R829 c3 b10278 m114104.0 rW
R830 c9 b14928 m124382.0 rU
R831 c10 b18516 m154238.0 rU
R832 c10 b20736 m172754.0 rB
R833 c10 b18252 m152018.0 rL
R834 c7 b14718 m133766.0 rS
R835 c6 b13915 m126407.0 rU
R836 c9 b16848 m140322.0 rW
R837 c8 b18864 m157170.0 rU
R838 c10 b21132 m176034.0 rU
R839 c10 b26196 m218298.0 rW
R840 c8 b29340 m244494.0 rH
R841 c8 b25824 m215154.0 rU
R842 c8 b28920 m240978.0 rB
R843 c6 b23331 m212058.0 rH
R844 c10 b22656 m188727.0 rB
R845 c10 b19932 m166071.0 rB
R846 c10 b17544 m146139.0 rU
R847 c9 b19644 m163683.0 rW
R848 c10 b22008 m183327.0 rW
R849 c10 b24648 m205335.0 rL
R850 c10 b18732 m156039.0 rB
R851 c9 b16488 m137307.0 rU
R852 c8 b18456 m153795.0 rU
R853 c10 b20676 m172251.0 rD
R854 c10 b20676 m172251.0 rU
R855 c10 b23160 m192927.0 rL
R856 c10 b20376 m169767.0 rW
R857 c8 b22824 m190143.0 rU
R858 c7 b23430 m212967.0 rU
R859 c9 b31188 m259827.0 rW
R860 c6 b32021 m291015.0 rW
R861 c10 b42612 m355057.0 rL
R862 c9 b37500 m312445.0 rJ
R863 c8 b44244 m368695.0 rB
R864 c10 b38940 m324451.0 rH
R865 c10 b34272 m285511.0 rB
R866 c8 b30156 m251239.0 rJ
R867 c7 b32615 m296473.0 rU
R868 c7 b39798 m361703.0 rD
R869 c10 b43416 m361703.0 rL
R870 c8 b38196 m318287.0 rW
R871 c6 b39215 m356483.0 rW
R872 c7 b47850 m434913.0 rJ
R873 c9 b60804 m506688.0 rW
R874 c8 b68100 m567492.0 rU
R875 c7 b69916 m635592.0 rL
R876 c10 b67884 m565676.0 rH
R877 c10 b59736 m497792.0 rU
R878 c10 b66912 m557528.0 rS
R879 c8 b62892 m524072.0 rD
R880 c5 b52410 m524072.0 rL
R881 c5 b47170 m471662.0 rH
R882 c10 b50940 m424492.0 rW
R883 c8 b63168 m526372.0 rW
R884 c10 b70752 m589540.0 rL
R885 c10 b62256 m518788.0 rW
R886 c10 b77196 m643300.0 rJ
R887 c10 b91092 m759094.0 rL
R888 c10 b80172 m668002.0 rL
R889 c10 b70548 m587830.0 rJ
R890 c9 b83244 m693652.0 rB
R891 c10 b73260 m610408.0 rW
R892 c10 b82044 m683668.0 rL
R893 c10 b72204 m601624.0 rS
R894 c8 b67872 m565522.0 rB
R895 c7 b54747 m497650.0 rH
R896 c7 b42702 m388156.0 rH
R897 c4 b34550 m345454.0 rU
R898 c4 b38010 m380004.0 rL
R899 c5 b30400 m303984.0 rL
R900 c4 b27360 m273584.0 rB
R901 c5 b24630 m246224.0 rU
R902 c6 b29799 m270854.0 rU
R903 c5 b30070 m300653.0 rW
R904 c10 b39696 m330723.0 rW
R905 c10 b44460 m370419.0 rB
R906 c8 b39120 m325959.0 rL
R907 c5 b28690 m286839.0 rB
R908 c10 b30984 m258149.0 rW
R909 c10 b38424 m320117.0 rW
R910 c8 b43032 m358541.0 rU
R911 c10 b48192 m401573.0 rS
R912 c9 b45300 m377477.0 rS
R913 c10 b42588 m354827.0 rL
R914 c10 b37476 m312239.0 rW
R915 c9 b41976 m349715.0 rL
R916 c6 b33858 m307739.0 rL
R917 c10 b32868 m273881.0 rU
R918 c10 b36816 m306749.0 rD
R919 c10 b36816 m306749.0 rL
R920 c8 b32400 m269933.0 rL
R921 c9 b28512 m237533.0 rU
R922 c10 b31932 m266045.0 rW
R923 c10 b35760 m297977.0 rB
R924 c10 b31476 m262217.0 rU
R925 c10 b35244 m293693.0 rU
R926 c10 b43704 m364181.0 rU
R927 c10 b48948 m407885.0 rS
R928 c10 b46020 m383411.0 rU
R929 c8 b51540 m429431.0 rW
R930 c8 b57720 m480971.0 rH
R931 c6 b46563 m423251.0 rB
R932 c10 b45204 m376688.0 rS
R933 c10 b42492 m354086.0 rS
R934 c8 b39948 m332840.0 rU
R935 c10 b49536 m412736.0 rU
R936 c10 b55476 m462272.0 rH
R937 c10 b48816 m406796.0 rU
R938 c9 b54684 m455612.0 rH
R939 c9 b48120 m400928.0 rB
R940 c9 b42348 m352808.0 rU
R941 c10 b47424 m395156.0 rL
R942 c10 b36048 m300308.0 rB
R943 c9 b31716 m264260.0 rL
R944 c9 b24108 m200828.0 rL
R945 c7 b19448 m176720.0 rU
R946 c5 b19620 m196168.0 rL
R947 c10 b21192 m176548.0 rW
R948 c9 b23736 m197740.0 rL
R949 c9 b18036 m150268.0 rL
R950 c10 b15876 m132232.0 rD
R951 c10 b15876 m132232.0 rB
R952 c10 b13968 m116356.0 rW
R953 c10 b15648 m130324.0 rU
R954 c10 b17520 m145972.0 rD
R955 c10 b17520 m145972.0 rU
R956 c9 b19620 m163492.0 rL
R957 c10 b17268 m143872.0 rJ
R958 c10 b20376 m169774.0 rU
R959 c8 b22824 m190150.0 rH
R960 c8 b20088 m167326.0 rW
R961 c9 b22500 m187414.0 rB
R962 c10 b19800 m164914.0 rD
R963 c6 b18150 m164914.0 rB
R964 c10 b17616 m146764.0 rU
R965 c10 b21840 m181996.0 rW
R966 c8 b24468 m203836.0 rH
R967 c7 b17039 m154900.0 rL
R968 c10 b14508 m120822.0 rS
R969 c8 b13632 m113568.0 rH
R970 c6 b11000 m99936.0 rS
R971 c10 b11340 m94436.0 rU
R972 c10 b12696 m105776.0 rW
R973 c10 b14220 m118472.0 rJ
R974 c9 b16788 m139802.0 rU
R975 c10 b20808 m173378.0 rL
R976 c10 b18312 m152570.0 rB
R977 c8 b16116 m134258.0 rD
R978 c10 b16116 m134258.0 rU
R979 c8 b18048 m150374.0 rS
R980 c10 b16968 m141350.0 rU
R981 c10 b19008 m158318.0 rD
R982 c10 b19008 m158318.0 rU
R983 c9 b21288 m177326.0 rW
R984 c10 b26400 m219902.0 rD
R985 c10 b26400 m219902.0 rJ
R986 c8 b31152 m259502.0 rS
R987 c6 b26840 m243926.0 rU
R988 c10 b32496 m270766.0 rW
R989 c9 b36396 m303262.0 rB
R990 c10 b32028 m266866.0 rU
R991 c10 b35868 m298894.0 rJ
R992 c10 b42324 m352696.0 rJ
R993 c9 b49944 m416182.0 rL
R994 c9 b43956 m366238.0 rW
R995 c8 b49224 m410194.0 rH
R996 c7 b39710 m360970.0 rU
R997 c10 b48084 m400680.0 rW
R998 c10 b59628 m496848.0 rL
R999 c10 b52476 m437220.0 rB
R1000 c10 b46176 m384744.0 rL
