============ BLACKJACK AI LOG ============
R798 c0 b36 m1192.5 rB
R799 c0 b60 m1156.5 rW
R800 c0 b104 m1216.5 rJ
R801 c0 b154 m1372.5 rU
R802 c0 b176 m1526.5 rL
R803 c0 b112 m1350.5 rU
R804 c0 b45 m1462.5 rH
R805 c0 b150 m1417.5 rS
R806 c0 b14 m1342.5 rW
R807 c0 b42 m1356.5 rW
R808 c0 b135 m1440.5 rW
R809 c0 b80 m1575.5 rW
R810 c0 b204 m1655.5 rB
R811 c0 b45 m1451.5 rL
R812 c0 b168 m1361.5 rB
R813 c0 b72 m1193.5 rL
R814 c0 b144 m1121.5 rH
R815 c0 b30 m977.5 rD
R816 c0 b20 m977.5 rB
R817 c0 b90 m957.5 rH
R818 c0 b18 m867.5 rB
R819 c0 b27 m849.5 rS
R820 c0 b72 m836.0 rL
R821 c0 b56 m692.0 rU
R822 c0 b32 m748.0 rW
R823 c0 b32 m780.0 rS
R824 c0 b24 m764.0 rB
R825 c0 b48 m740.0 rS
R826 c0 b80 m716.0 rW
R827 c0 b45 m876.0 rH
R828 c0 b36 m831.0 rB
R829 c0 b72 m795.0 rH
R830 c0 b8 m723.0 rH
R831 c0 b32 m715.0 rL
R832 c0 b70 m683.0 rW
R833 c0 b16 m753.0 rU
R834 c0 b64 m769.0 rS
R835 c0 b88 m737.0 rD
R836 c0 b8 m737.0 rS
R837 c0 b40 m733.0 rJ
R838 c0 b80 m793.0 rU
R839 c0 b81 m873.0 rL
R840 c0 b80 m792.0 rL
R841 c0 b16 m712.0 rS
R842 c0 b40 m704.0 rW
R843 c0 b56 m744.0 rB
R844 c0 b14 m688.0 rH
R845 c0 b70 m660.0 rS
R846 c0 b14 m625.0 rB
R847 c0 b7 m611.0 rL
R848 c0 b54 m597.0 rU
R849 c0 b28 m651.0 rJ
R850 c0 b63 m693.0 rL
R851 c0 b21 m630.0 rU
R852 c0 b63 m672.0 rB
R853 c0 b14 m609.0 rU
R854 c0 b84 m637.0 rL
R855 c0 b12 m553.0 rB
R856 c0 b72 m541.0 rU
R857 c0 b49 m613.0 rD
R858 c0 b84 m613.0 rW
R859 c0 b56 m781.0 rH
R860 c0 b64 m725.0 rS
R861 c0 b49 m693.0 rU
R862 c0 b72 m742.0 rJ
R863 c0 b45 m850.0 rU
R864 c0 b81 m895.0 rW
R865 c0 b20 m976.0 rL
R866 c0 b110 m956.0 rH
R867 c0 b108 m846.0 rU
R868 c0 b60 m954.0 rL
R869 c0 b36 m894.0 rL
R870 c0 b90 m858.0 rU
R871 c0 b88 m1038.0 rW
R872 c0 b48 m1126.0 rJ
R873 c0 b72 m1198.0 rU
R874 c0 b168 m1342.0 rU
R875 c0 b16 m1510.0 rW
R876 c0 b128 m1526.0 rH
R877 c0 b98 m1398.0 rU
R878 c0 b60 m1496.0 rW
R879 c0 b64 m1556.0 rU
R880 c0 b102 m1620.0 rS
R881 c0 b128 m1569.0 rU
R882 c0 b68 m1697.0 rW
R883 c0 b18 m1765.0 rH
R884 c0 b90 m1729.0 rS
R885 c0 b34 m1684.0 rU
R886 c0 b18 m1718.0 rD
R887 c0 b108 m1718.0 rW
R888 c0 b114 m1826.0 rL
R889 c0 b72 m1712.0 rU
R890 c0 b108 m1784.0 rH
R891 c0 b153 m1676.0 rS
R892 c0 b32 m1599.5 rH
R893 c0 b176 m1567.5 rW
R894 c0 b126 m1743.5 rW
R895 c0 b57 m1869.5 rU
R896 c0 b180 m1926.5 rJ
R897 c0 b242 m2196.5 rU
R898 c0 b225 m2438.5 rL
R899 c0 b46 m2213.5 rU
R900 c0 b230 m2259.5 rU
R901 c0 b175 m2489.5 rW
R902 c0 b189 m2664.5 rD
R903 c0 b243 m2664.5 rU
R904 c0 b90 m2907.5 rW
R905 c0 b210 m2997.5 rW
R906 c0 b198 m3207.5 rD
R907 c0 b66 m3207.5 rU
R908 c0 b231 m3273.5 rW
R909 c0 b432 m3504.5 rD
R910 c0 b324 m3504.5 rS
R911 c0 b204 m3342.5 rW
R912 c0 b396 m3546.5 rU
R913 c0 b280 m3942.5 rU
R914 c0 b322 m4502.5 rW
R915 c0 b539 m4824.5 rL
R916 c0 b215 m4285.5 rB
R917 c0 b492 m4070.5 rU
R918 c0 b460 m4562.5 rW
R919 c0 b660 m5482.5 rU
R920 c0 b186 m6142.5 rL
R921 c0 b120 m5956.5 rB
R922 c0 b177 m5836.5 rL
R923 c0 b57 m5659.5 rL
R924 c0 b285 m5602.5 rB
R925 c0 b216 m5317.5 rH
R926 c0 b260 m5101.5 rL
R927 c0 b539 m4841.5 rD
R928 c0 b245 m4841.5 rJ
R929 c0 b318 m5209.5 rU
R930 c0 b336 m5527.5 rS
R931 c0 b324 m5359.5 rL
R932 c0 b357 m5035.5 rU
R933 c0 b216 m5392.5 rW
R934 c0 b228 m5608.5 rW
R935 c0 b177 m5836.5 rU
R936 c0 b549 m6013.5 rW
R937 c0 b792 m7111.5 rW
R938 c0 b240 m7903.5 rU
R939 c0 b164 m8143.5 rJ
R940 c0 b588 m8389.5 rL
R941 c0 b395 m7801.5 rU
R942 c0 b164 m8196.5 rB
R943 c0 b486 m8032.5 rL
R944 c0 b380 m7546.5 rW
R945 c0 b800 m7926.5 rL
R946 c0 b192 m6326.5 rW
R947 c0 b66 m6518.5 rU
R948 c0 b396 m6584.5 rL
R949 c0 b696 m5792.5 rL
R950 c0 b153 m5096.5 rB
R951 c0 b300 m4943.5 rU
R952 c0 b477 m5243.5 rH
R953 c0 b96 m4766.5 rH
R954 c0 b282 m4670.5 rS
R955 c0 b322 m4529.5 rU
R956 c0 b147 m4851.5 rU
R957 c0 b400 m4998.5 rW
R958 c0 b324 m5398.5 rB
R959 c0 b612 m5074.5 rW
R960 c0 b627 m5686.5 rH
R961 c0 b612 m5059.5 rW
R962 c0 b63 m6283.5 rH
R963 c0 b62 m6157.5 rU
R964 c0 b756 m6219.5 rW
R965 c0 b490 m6975.5 rB
R966 c0 b455 m6485.5 rL
R967 c0 b610 m6030.5 rB
R968 c0 b220 m5420.5 rJ
R969 c0 b290 m5750.5 rL
R970 c0 b220 m5460.5 rU
R971 c0 b57 m5680.5 rB
R972 c0 b342 m5623.5 rD
R973 c0 b513 m5623.5 rH
R974 c0 b468 m5110.5 rU
R975 c0 b112 m5578.5 rL
R976 c0 b605 m5466.5 rW
R977 c0 b603 m6676.5 rU
R978 c0 b438 m7279.5 rB
R979 c0 b621 m6841.5 rB
R980 c0 b441 m6220.5 rU
R981 c0 b469 m6661.5 rU
R982 c0 b864 m7130.5 rU
R983 c0 b960 m7994.5 rW
R984 c0 b180 m8954.5 rD
R985 c0 b270 m8954.5 rL
R986 c0 b696 m8684.5 rU
R987 c0 b658 m9380.5 rL
R988 c0 b1056 m8722.5 rL
R989 c0 b847 m7666.5 rH
R990 c0 b483 m6819.5 rU
R991 c0 b518 m7302.5 rW
R992 c0 b711 m7820.5 rS
R993 c0 b675 m7465.0 rH
R994 c0 b204 m6790.0 rW
R995 c0 b490 m6994.0 rL
R996 c0 b198 m6504.0 rJ
R997 c0 b759 m6801.0 rJ
R998 c0 b80 m7940.0 rL
R999 c0 b158 m7860.0 rL
R1000 c0 b390 m7702.0 rL
