============ BLACKJACK AI LOG ============
R759 c5 b460 m4584.5 rW
R760 c5 b510 m5044.5 rU
R761 c4 b504 m5554.5 rH
R762 c4 b510 m5050.5 rU
R763 c4 b560 m5560.5 rU
R764 c4 b603 m6680.5 rB
R765 c3 b549 m6077.5 rW
R766 c4 b603 m6626.5 rW
R767 c4 b730 m7229.5 rB
R768 c3 b585 m6499.5 rU
R769 c3 b639 m7084.5 rU
R770 c5 b840 m8362.5 rB
R771 c4 b684 m7522.5 rJ
R772 c3 b774 m8548.5 rS
R773 c3 b738 m8161.5 rJ
R774 c2 b837 m9268.5 rB
R775 c1 b680 m8431.5 rU
R776 c2 b736 m9111.5 rW
R777 c0 b693 m9847.5 rD
R778 c2 b792 m9847.5 rW
R779 c2 b1035 m11431.5 rS
R780 c2 b880 m10914.0 rS
R781 c1 b840 m10474.0 rW
R782 c2 b976 m12154.0 rU
R783 c1 b924 m13130.0 rL
R784 c1 b904 m11282.0 rW
R785 c2 b976 m12186.0 rJ
R786 c2 b1096 m13650.0 rL
R787 c2 b1134 m12554.0 rJ
R788 c1 b1001 m14255.0 rW
R789 c0 b1071 m15256.0 rD
R790 c0 b918 m15256.0 rL
R791 c2 b1080 m13420.0 rL
R792 c1 b868 m12340.0 rU
R793 c1 b1064 m13208.0 rU
R794 c2 b1386 m15336.0 rU
R795 c2 b1344 m16722.0 rL
R796 c2 b1386 m15378.0 rB
R797 c2 b1120 m13992.0 rU
R798 c2 b1216 m15112.0 rU
R799 c4 b1476 m16328.0 rU
R800 c5 b1930 m19280.0 rL
R801 c7 b1705 m15420.0 rL
R802 c6 b1380 m13715.0 rW
R803 c5 b1510 m15095.0 rL
R804 c5 b1360 m13585.0 rS
R805 c5 b1300 m12905.0 rH
R806 c6 b1170 m11605.0 rW
R807 c4 b1280 m12775.0 rW
R808 c5 b1410 m14055.0 rL
R809 c7 b1397 m12645.0 rL
R810 c6 b1243 m11248.0 rL
R811 c5 b1010 m10005.0 rD
R812 c3 b909 m10005.0 rS
R813 c3 b864 m9550.5 rW
R814 c4 b1050 m10414.5 rL
R815 c4 b940 m9364.5 rU
R816 c3 b936 m10304.5 rJ
R817 c2 b1062 m11708.5 rL
R818 c0 b749 m10646.5 rW
R819 c-1 b570 m11395.5 rU
R820 c-3 b480 m11965.5 rJ
R821 c-1 b635 m12685.5 rW
R822 c-1 b670 m13320.5 rJ
R823 c-1 b720 m14325.5 rU
R824 c-2 b755 m15045.5 rW
R825 c-2 b830 m16555.5 rD
R826 c-1 b830 m16555.5 rH
R827 c1 b1106 m15725.5 rU
R828 c0 b1014 m16831.5 rS
R829 c-1 b820 m16324.5 rU
R830 c-1 b860 m17144.5 rL
R831 c0 b1085 m15424.5 rL
R832 c1 b1152 m14339.5 rL
R833 c3 b1188 m13187.5 rB
R834 c3 b1080 m11999.5 rW
R835 c3 b1179 m13079.5 rW
R836 c4 b1430 m14258.5 rU
R837 c2 b1413 m15688.5 rU
R838 c4 b1548 m17101.5 rB
R839 c3 b1404 m15553.5 rW
R840 c3 b1530 m16957.5 rU
R841 c4 b2010 m20017.5 rL
R842 c5 b1810 m18007.5 rB
R843 c4 b1458 m16197.5 rU
R844 c3 b1593 m17655.5 rJ
R845 c2 b1809 m20045.5 rS
R846 c2 b1536 m19141.0 rL
R847 c2 b1288 m16069.0 rS
R848 c2 b1240 m15425.0 rL
R849 c3 b1170 m12945.0 rW
R850 c4 b1278 m14115.0 rB
R851 c3 b1161 m12837.0 rS
R852 c3 b1107 m12256.5 rW
R853 c2 b1072 m13363.5 rW
R854 c4 b1560 m15507.5 rS
R855 c4 b1480 m14727.5 rL
R856 c5 b1330 m13247.5 rW
R857 c4 b1314 m14577.5 rB
R858 c3 b1197 m13263.5 rB
R859 c2 b1089 m12066.5 rU
R860 c4 b1188 m13155.5 rW
R861 c3 b1296 m14343.5 rW
R862 c2 b1413 m15639.5 rU
R863 c2 b1539 m17052.5 rJ
R864 c1 b1358 m19361.5 rW
R865 c-1 b1040 m20719.5 rL
R866 c0 b1182 m19679.5 rU
R867 c0 b1254 m20861.5 rB
R868 c-1 b985 m19607.5 rD
R869 c-1 b985 m19607.5 rL
R870 c-1 b935 m18622.5 rU
R871 c-1 b980 m19557.5 rU
R872 c0 b1296 m21517.5 rU
R873 c0 b1694 m24109.5 rL
R874 c1 b1664 m20721.5 rU
R875 c2 b2016 m22385.5 rL
R876 c4 b2040 m20369.5 rW
R877 c4 b2250 m22409.5 rU
R878 c4 b2470 m24659.5 rU
R879 c5 b2720 m27129.5 rW
R880 c4 b2691 m29849.5 rL
R881 c4 b2720 m27158.5 rL
R882 c5 b2450 m24438.5 rL
R883 c5 b2200 m21988.5 rU
R884 c7 b2662 m24188.5 rB
R885 c7 b2376 m21526.5 rW
R886 c6 b2400 m23902.5 rL
R887 c4 b2160 m21502.5 rU
R888 c5 b2370 m23662.5 rW
R889 c4 b2610 m26032.5 rU
R890 c4 b2583 m28642.5 rL
R891 c5 b2610 m26059.5 rU
R892 c5 b2870 m28669.5 rW
R893 c6 b3160 m31539.5 rS
R894 c5 b3000 m29959.5 rW
R895 c5 b3300 m32959.5 rU
R896 c4 b3267 m36259.5 rS
R897 c3 b3123 m34626.0 rL
R898 c3 b2844 m31503.0 rU
R899 c4 b3720 m37191.0 rU
R900 c3 b3690 m40911.0 rS
R901 c3 b3519 m39066.0 rW
R902 c2 b3834 m42585.0 rU
R903 c2 b3720 m46419.0 rU
R904 c0 b3514 m50139.0 rL
R905 c2 b3456 m43111.0 rU
R906 c2 b4194 m46567.0 rW
R907 c1 b3556 m50761.0 rJ
R908 c1 b4488 m56095.0 rU
R909 c1 b4848 m60583.0 rW
R910 c2 b5240 m65431.0 rL
R911 c2 b5418 m60191.0 rU
R912 c3 b6399 m71027.0 rL
R913 c4 b6470 m64628.0 rS
R914 c4 b6140 m61393.0 rL
R915 c3 b4977 m55253.0 rL
R916 c3 b4527 m50276.0 rU
R917 c4 b5346 m59330.0 rW
R918 c4 b6309 m70022.0 rB
R919 c4 b6380 m63713.0 rU
R920 c4 b6309 m70093.0 rU
R921 c4 b7650 m76402.0 rL
R922 c5 b6880 m68752.0 rD
R923 c7 b7568 m68752.0 rW
R924 c7 b8404 m76320.0 rB
R925 c6 b7480 m67916.0 rL
R926 c6 b6050 m60436.0 rW
R927 c6 b7315 m66486.0 rS
R928 c7 b6919 m62828.5 rD
R929 c7 b6919 m62828.5 rB
R930 c7 b6160 m55909.5 rU
R931 c8 b7513 m68229.5 rS
R932 c7 b7095 m64473.0 rU
R933 c7 b7876 m71568.0 rU
R934 c5 b7950 m79444.0 rS
R935 c6 b7550 m75469.0 rL
R936 c4 b6800 m67919.0 rL
R937 c5 b6120 m61119.0 rW
R938 c3 b6057 m67239.0 rJ
R939 c2 b6876 m76325.0 rL
R940 c3 b6255 m69449.0 rU
R941 c2 b7380 m81959.0 rU
R942 c2 b8712 m96719.0 rL
R943 c0 b6167 m88007.0 rU
R944 c1 b8032 m100341.0 rW
R945 c1 b8672 m108373.0 rL
R946 c1 b6986 m99701.0 rW
R947 c1 b8536 m106687.0 rW
R948 c0 b6918 m115223.0 rU
R949 c0 b7746 m129059.0 rU
R950 c3 b13014 m144551.0 rU
R951 c3 b14184 m157565.0 rU
R952 c3 b15462 m171749.0 rS
R953 c3 b14769 m164018.0 rB
R954 c2 b13437 m149249.0 rD
R955 c4 b13437 m149249.0 rU
R956 c4 b14643 m162686.0 rH
R957 c4 b14810 m148043.0 rU
R958 c5 b17770 m177663.0 rW
R959 c5 b19550 m195433.0 rL
R960 c6 b15640 m156333.0 rU
R961 c7 b18920 m171973.0 rH
R962 c5 b15310 m153053.0 rL
R963 c6 b13780 m137743.0 rD
R964 c6 b13780 m137743.0 rD
R965 c4 b12402 m137743.0 rU
R966 c3 b14634 m162547.0 rB
R967 c4 b13320 m147913.0 rB
R968 c4 b13460 m134593.0 rW
R969 c3 b13329 m148053.0 rU
R970 c4 b16140 m161382.0 rU
R971 c4 b17760 m177522.0 rW
R972 c5 b21310 m213042.0 rB
R973 c5 b19180 m191732.0 rL
R974 c4 b15534 m172552.0 rW
R975 c3 b16929 m188086.0 rU
R976 c1 b16408 m205015.0 rD
R977 c1 b14357 m205015.0 rS
R978 c0 b13853 m197836.5 rW
R979 c3 b19053 m211689.5 rU
R980 c2 b20772 m230742.5 rL
R981 c1 b14700 m209970.5 rH
R982 c0 b11718 m195270.5 rW
R983 c2 b19692 m218706.5 rU
R984 c2 b20648 m258090.5 rL
R985 c3 b19512 m216794.5 rJ
R986 c4 b24610 m246062.5 rS
R987 c4 b21042 m233757.5 rW
R988 c3 b22932 m254799.5 rL
R989 c3 b20871 m231867.5 rU
R990 c2 b20224 m252738.5 rL
R991 c3 b20934 m232514.5 rH
R992 c4 b19044 m211580.5 rU
R993 c4 b22473 m249668.5 rH
R994 c2 b18176 m227195.5 rU
R995 c5 b24540 m245371.5 rB
R996 c4 b22090 m220831.5 rW
R997 c5 b24300 m242921.5 rW
R998 c6 b26730 m267221.5 rL
R999 c7 b26455 m240491.5 rD
R1000 c8 b28860 m240491.5 rW
