============ BLACKJACK AI LOG ============
R720 c8 b562914 m5117311.5 rU
R721 c7 b624833 m5680225.5 rW
R722 c6 b630510 m6305058.5 rL
R723 c5 b567460 m5674548.5 rL
R724 c5 b453970 m4539628.5 rL
R725 c5 b408570 m4085658.5 rB
R726 c5 b367710 m3677088.5 rB
R727 c5 b330940 m3309378.5 rB
R728 c4 b268065 m2978438.5 rL
R729 c6 b271040 m2710373.5 rS
R730 c6 b283239 m2574853.5 rW
R731 c6 b345554 m3141331.5 rL
R732 c8 b307538 m2795777.5 rB
R733 c8 b298596 m2488239.5 rL
R734 c8 b240867 m2189643.5 rU
R735 c7 b267366 m2430510.5 rL
R736 c9 b259584 m2163144.5 rW
R737 c8 b266508 m2422728.5 rB
R738 c8 b237193 m2156220.5 rS
R739 c7 b224147 m2037624.0 rU
R740 c8 b248798 m2261771.0 rS
R741 c7 b235114 m2137372.0 rB
R742 c6 b209253 m1902258.0 rU
R743 c5 b211160 m2111511.0 rU
R744 c7 b255497 m2322671.0 rL
R745 c7 b227392 m2067174.0 rL
R746 c7 b202378 m1839782.0 rS
R747 c7 b191246 m1738593.0 rW
R748 c6 b192990 m1929839.0 rW
R749 c6 b212290 m2122829.0 rW
R750 c5 b233520 m2335119.0 rL
R751 c6 b210160 m2101599.0 rU
R752 c8 b254298 m2311759.0 rD
R753 c7 b254298 m2311759.0 rU
R754 c7 b282271 m2566057.0 rS
R755 c7 b266750 m2424921.5 rB
R756 c6 b237402 m2158171.5 rW
R757 c5 b239560 m2395573.5 rJ
R758 c3 b247950 m2754913.5 rH
R759 c5 b225910 m2259013.5 rU
R760 c6 b273350 m2484923.5 rL
R761 c6 b243276 m2211573.5 rW
R762 c5 b245490 m2454849.5 rU
R763 c5 b270040 m2700339.5 rU
R764 c5 b297040 m2970379.5 rL
R765 c6 b267340 m2673339.5 rW
R766 c6 b352891 m3208019.5 rU
R767 c6 b391710 m3560910.5 rH
R768 c5 b316930 m3169200.5 rU
R769 c5 b348620 m3486130.5 rL
R770 c6 b345136 m3137510.5 rL
R771 c7 b307164 m2792374.5 rD
R772 c5 b279240 m2792374.5 rH
R773 c4 b226188 m2513134.5 rH
R774 c5 b206080 m2060758.5 rS
R775 c4 b195780 m1957718.5 rW
R776 c6 b234930 m2349278.5 rH
R777 c5 b211440 m2114348.5 rU
R778 c4 b232580 m2325788.5 rD
R779 c6 b232580 m2325788.5 rS
R780 c5 b220950 m2209498.5 rL
R781 c6 b194436 m1767598.5 rD
R782 c7 b194436 m1767598.5 rL
R783 c6 b157320 m1573162.5 rB
R784 c5 b141590 m1415842.5 rU
R785 c5 b155750 m1557432.5 rU
R786 c5 b171320 m1713182.5 rU
R787 c6 b207306 m1884502.5 rU
R788 c7 b252912 m2299114.5 rW
R789 c5 b255210 m2552026.5 rB
R790 c4 b229690 m2296816.5 rL
R791 c4 b186048 m2067126.5 rB
R792 c4 b188110 m1881078.5 rU
R793 c4 b186228 m2069188.5 rL
R794 c4 b188300 m1882960.5 rB
R795 c4 b169470 m1694660.5 rD
R796 c4 b152523 m1694660.5 rU
R797 c4 b184720 m1847183.5 rW
R798 c4 b203200 m2031903.5 rU
R799 c6 b243840 m2438303.5 rH
R800 c7 b241395 m2194463.5 rH
R801 c5 b195310 m1953068.5 rS
R802 c5 b185550 m1855413.5 rJ
R803 c4 b192042 m2133738.5 rD
R804 c2 b170704 m2133738.5 rW
R805 c5 b230450 m2304442.5 rD
R806 c4 b207405 m2304442.5 rD
R807 c2 b207405 m2304442.5 rU
R808 c3 b226071 m2511847.5 rU
R809 c4 b246420 m2737918.5 rB
R810 c5 b249150 m2491498.5 rU
R811 c5 b274070 m2740648.5 rB
R812 c6 b271326 m2466578.5 rL
R813 c7 b211640 m1923926.5 rU
R814 c7 b234916 m2135566.5 rB
R815 c7 b209077 m1900650.5 rU
R816 c8 b232078 m2109727.5 rL
R817 c9 b225324 m1877649.5 rL
R818 c8 b198288 m1652325.5 rB
R819 c8 b159951 m1454037.5 rD
R820 c6 b145410 m1454037.5 rW
R821 c7 b191939 m1744857.5 rW
R822 c8 b255456 m2128735.5 rL
R823 c8 b224796 m1873279.5 rL
R824 c7 b181335 m1648483.5 rL
R825 c7 b161392 m1467148.5 rL
R826 c6 b143638 m1305756.5 rB
R827 c6 b127842 m1162118.5 rW
R828 c5 b129000 m1289960.5 rU
R829 c7 b170280 m1547960.5 rW
R830 c4 b154647 m1718240.5 rL
R831 c3 b140724 m1563593.5 rL
R832 c3 b128061 m1422869.5 rW
R833 c3 b139590 m1550930.5 rW
R834 c3 b152154 m1690520.5 rL
R835 c3 b138456 m1538366.5 rL
R836 c5 b126150 m1261454.5 rW
R837 c5 b151380 m1513754.5 rL
R838 c6 b149864 m1362374.5 rL
R839 c6 b133386 m1212510.5 rU
R840 c5 b134590 m1345896.5 rU
R841 c4 b133245 m1480486.5 rL
R842 c4 b134730 m1347241.5 rL
R843 c4 b121260 m1212511.5 rJ
R844 c3 b125505 m1394401.5 rU
R845 c1 b121600 m1519906.5 rL
R846 c2 b125856 m1398306.5 rW
R847 c4 b152420 m1524162.5 rL
R848 c5 b137180 m1371742.5 rB
R849 c5 b123460 m1234562.5 rL
R850 c6 b98770 m987642.5 rH
R851 c5 b88890 m888872.5 rS
R852 c5 b84450 m844427.5 rH
R853 c7 b83600 m759977.5 rW
R854 c8 b92796 m843577.5 rW
R855 c7 b103004 m936373.5 rL
R856 c7 b91674 m833369.5 rJ
R857 c6 b106799 m970880.5 rH
R858 c8 b83303 m757282.5 rU
R859 c8 b110868 m923888.5 rU
R860 c7 b113828 m1034756.5 rW
R861 c5 b114860 m1148584.5 rU
R862 c5 b126350 m1263444.5 rB
R863 c4 b113710 m1137094.5 rL
R864 c3 b92106 m1023384.5 rL
R865 c4 b83817 m931278.5 rB
R866 c3 b76275 m847461.5 rU
R867 c4 b83142 m923736.5 rH
R868 c4 b75654 m840594.5 rW
R869 c4 b82467 m916248.5 rD
R870 c3 b82467 m916248.5 rU
R871 c4 b97308 m1081182.5 rU
R872 c3 b106065 m1178490.5 rU
R873 c2 b102768 m1284555.5 rU
R874 c1 b110992 m1387323.5 rW
R875 c2 b119872 m1498315.5 rD
R876 c1 b119872 m1498315.5 rW
R877 c2 b129456 m1618187.5 rL
R878 c2 b133992 m1488731.5 rW
R879 c1 b129824 m1622723.5 rU
R880 c2 b140208 m1752547.5 rL
R881 c2 b145116 m1612339.5 rW
R882 c1 b123025 m1757455.5 rU
R883 c1 b131635 m1880480.5 rW
R884 c1 b160976 m2012115.5 rL
R885 c1 b148096 m1851139.5 rU
R886 c4 b214740 m2147331.5 rU
R887 c4 b236210 m2362071.5 rU
R888 c4 b259830 m2598281.5 rL
R889 c5 b233850 m2338451.5 rL
R890 c4 b189423 m2104601.5 rD
R891 c5 b210470 m2104601.5 rL
R892 c5 b189420 m1894131.5 rU
R893 c5 b208360 m2083551.5 rB
R894 c4 b168768 m1875191.5 rD
R895 c2 b168768 m1875191.5 rL
R896 c1 b119455 m1706423.5 rU
R897 c0 b127813 m1825878.5 rS
R898 c0 b105720 m1761972.0 rJ
R899 c0 b115236 m1920552.0 rJ
R900 c-1 b104675 m2093406.0 rL
R901 c-1 b99440 m1988731.0 rU
R902 c-1 b104410 m2088171.0 rL
R903 c1 b138866 m1983761.0 rW
R904 c0 b127362 m2122627.0 rB
R905 c0 b139671 m1995265.0 rU
R906 c1 b170800 m2134936.0 rD
R907 c2 b192150 m2134936.0 rD
R908 c4 b192150 m2134936.0 rW
R909 c3 b209439 m2327086.0 rD
R910 c4 b232710 m2327086.0 rL
R911 c5 b209440 m2094376.0 rW
R912 c5 b230390 m2303816.0 rU
R913 c5 b253430 m2534206.0 rW
R914 c4 b278770 m2787636.0 rH
R915 c5 b250890 m2508866.0 rL
R916 c6 b225800 m2257976.0 rL
R917 c6 b203220 m2032176.0 rS
R918 c6 b193060 m1930566.0 rU
R919 c5 b212370 m2123626.0 rL
R920 c3 b172017 m1911256.0 rU
R921 c5 b208330 m2083273.0 rW
R922 c4 b206253 m2291603.0 rD
R923 c3 b206253 m2291603.0 rW
R924 c4 b249790 m2497856.0 rU
R925 c4 b274770 m2747646.0 rS
R926 c4 b234927 m2610261.0 rB
R927 c3 b213786 m2375334.0 rU
R928 c3 b233028 m2589120.0 rS
R929 c3 b222543 m2472606.0 rU
R930 c3 b242568 m2695149.0 rS
R931 c3 b231651 m2573865.0 rW
R932 c3 b252504 m2805516.0 rD
R933 c3 b252504 m2805516.0 rU
R934 c3 b275229 m3058020.0 rL
R935 c3 b250452 m2782791.0 rU
R936 c2 b272997 m3033243.0 rW
R937 c4 b357930 m3579237.0 rU
R938 c6 b433092 m3937167.0 rB
R939 c6 b385451 m3504075.0 rU
R940 c5 b388960 m3889526.0 rH
R941 c5 b350060 m3500566.0 rD
R942 c3 b315054 m3500566.0 rW
R943 c3 b343413 m3815620.0 rJ
R944 c2 b389772 m4330740.0 rU
R945 c1 b377648 m4720512.0 rS
R946 c2 b407853 m4531688.0 rL
R947 c3 b371151 m4123835.0 rW
R948 c3 b404550 m4494986.0 rL
R949 c5 b409050 m4090436.0 rU
R950 c5 b449950 m4499486.0 rU
R951 c6 b494950 m4949436.0 rB
R952 c6 b445450 m4454486.0 rL
R953 c7 b441001 m4009036.0 rJ
R954 c7 b513766 m4670538.0 rH
R955 c4 b415680 m4156772.0 rU
R956 c4 b411525 m4572452.0 rU
R957 c3 b448560 m4983977.0 rW
R958 c2 b434608 m5432537.0 rU
R959 c1 b410704 m5867145.0 rB
R960 c1 b381955 m5456441.0 rH
R961 c2 b422334 m4692531.0 rB
R962 c2 b341616 m4270197.0 rB
R963 c1 b314288 m3928581.0 rS
R964 c2 b301720 m3771437.0 rW
R965 c2 b325856 m4073157.0 rW
R966 c3 b395919 m4399013.0 rL
R967 c2 b320248 m4003094.0 rW
R968 c3 b417924 m4643590.0 rU
R969 c2 b455544 m5061514.0 rL
R970 c2 b414540 m4605970.0 rB
R971 c2 b335320 m4191430.0 rS
R972 c2 b321904 m4023770.0 rB
R973 c1 b296152 m3701866.0 rW
R974 c3 b386478 m4294170.0 rB
R975 c3 b351693 m3907692.0 rL
R976 c3 b288396 m3204306.0 rS
R977 c3 b275418 m3060108.0 rL
R978 c3 b250623 m2784690.0 rL
R979 c3 b228069 m2534067.0 rL
R980 c3 b187020 m2077929.0 rL
R981 c4 b189100 m1890909.0 rL
R982 c4 b170190 m1701809.0 rL
R983 c3 b137853 m1531619.0 rW
R984 c3 b150255 m1669472.0 rW
R985 c2 b163782 m1819727.0 rU
R986 c3 b178524 m1983509.0 rS
R987 c2 b170487 m1894247.0 rW
R988 c2 b165184 m2064734.0 rL
R989 c4 b156096 m1734366.0 rS
R990 c3 b149076 m1656318.0 rB
R991 c3 b135657 m1507242.0 rH
R992 c1 b109728 m1371585.0 rU
R993 c1 b103698 m1481313.0 rU
R994 c0 b95106 m1585011.0 rU
R995 c-1 b84010 m1680117.0 rH
R996 c0 b95772 m1596107.0 rH
R997 c-1 b75020 m1500335.0 rU
R998 c0 b110278 m1575355.0 rU
R999 c1 b125720 m1795911.0 rU
R1000 c2 b153736 m1921631.0 rS
