============ BLACKJACK AI LOG ============
R775 c5 b20 m198.5 rU
R776 c8 b33 m218.5 rU
R777 c8 b33 m251.5 rL
R778 c7 b33 m218.5 rB
R779 c6 b22 m185.5 rH
R780 c7 b22 m163.5 rB
R781 c7 b22 m141.5 rU
R782 c7 b22 m163.5 rW
R783 c7 b33 m207.5 rH
R784 c5 b20 m174.5 rU
R785 c5 b20 m194.5 rW
R786 c3 b27 m214.5 rL
R787 c2 b18 m187.5 rU
R788 c2 b24 m205.5 rL
R789 c3 b18 m181.5 rD
R790 c4 b20 m181.5 rL
R791 c4 b20 m161.5 rW
R792 c3 b18 m181.5 rU
R793 c4 b20 m199.5 rU
R794 c3 b27 m219.5 rW
R795 c2 b27 m246.5 rW
R796 c3 b27 m273.5 rS
R797 c3 b27 m260.0 rW
R798 c3 b27 m287.0 rB
R799 c2 b24 m260.0 rU
R800 c2 b24 m284.0 rW
R801 c4 b40 m332.0 rL
R802 c3 b27 m292.0 rW
R803 c3 b36 m319.0 rL
R804 c4 b30 m283.0 rH
R805 c4 b30 m253.0 rU
R806 c6 b40 m313.0 rD
R807 c5 b40 m313.0 rL
R808 c5 b30 m273.0 rU
R809 c5 b40 m303.0 rU
R810 c6 b40 m343.0 rH
R811 c6 b40 m303.0 rJ
R812 c6 b44 m363.0 rB
R813 c7 b44 m319.0 rD
R814 c6 b40 m319.0 rU
R815 c5 b40 m359.0 rL
R816 c5 b40 m319.0 rW
R817 c6 b44 m399.0 rH
R818 c6 b40 m355.0 rD
R819 c6 b40 m355.0 rW
R820 c4 b40 m395.0 rS
R821 c5 b40 m375.0 rB
R822 c5 b40 m335.0 rU
R823 c5 b40 m375.0 rW
R824 c5 b50 m415.0 rD
R825 c5 b50 m415.0 rU
R826 c4 b45 m465.0 rL
R827 c5 b50 m420.0 rB
R828 c6 b40 m370.0 rW
R829 c6 b50 m410.0 rW
R830 c5 b50 m460.0 rL
R831 c6 b50 m410.0 rW
R832 c5 b50 m460.0 rS
R833 c5 b50 m435.0 rD
R834 c6 b50 m435.0 rW
R835 c6 b50 m485.0 rH
R836 c4 b50 m435.0 rU
R837 c3 b45 m485.0 rW
R838 c1 b48 m530.0 rW
R839 c0 b42 m578.0 rB
R840 c0 b36 m536.0 rL
R841 c2 b40 m464.0 rL
R842 c4 b45 m424.0 rU
R843 c4 b54 m514.0 rL
R844 c4 b50 m460.0 rW
R845 c4 b60 m510.0 rH
R846 c2 b45 m450.0 rW
R847 c1 b35 m495.0 rJ
R848 c0 b36 m548.0 rJ
R849 c0 b42 m602.0 rS
R850 c0 b36 m581.0 rH
R851 c0 b36 m545.0 rU
R852 c-1 b30 m581.0 rW
R853 c-1 b35 m611.0 rU
R854 c-1 b35 m646.0 rL
R855 c1 b49 m611.0 rW
R856 c1 b56 m709.0 rS
R857 c0 b49 m681.0 rW
R858 c1 b56 m779.0 rS
R859 c1 b64 m751.0 rL
R860 c2 b56 m623.0 rS
R861 c2 b54 m595.0 rS
R862 c3 b54 m568.0 rL
R863 c3 b54 m514.0 rU
R864 c4 b54 m568.0 rU
R865 c4 b63 m622.0 rL
R866 c4 b60 m559.0 rL
R867 c5 b50 m499.0 rU
R868 c6 b60 m549.0 rS
R869 c7 b66 m519.0 rU
R870 c7 b66 m585.0 rL
R871 c10 b60 m453.0 rS
R872 c9 b60 m423.0 rS
R873 c9 b48 m393.0 rL
R874 c8 b48 m345.0 rW
R875 c10 b60 m441.0 rS
R876 c9 b60 m411.0 rL
R877 c9 b48 m351.0 rW
R878 c9 b48 m399.0 rD
R879 c8 b48 m399.0 rU
R880 c9 b60 m447.0 rB
R881 c8 b48 m387.0 rH
R882 c7 b44 m339.0 rW
R883 c7 b44 m383.0 rW
R884 c6 b50 m427.0 rL
R885 c4 b40 m377.0 rU
R886 c5 b50 m417.0 rU
R887 c5 b50 m467.0 rJ
R888 c6 b60 m542.0 rD
R889 c7 b66 m542.0 rB
R890 c7 b55 m476.0 rU
R891 c6 b60 m531.0 rD
R892 c5 b60 m531.0 rL
R893 c6 b50 m471.0 rB
R894 c5 b50 m421.0 rH
R895 c6 b40 m371.0 rW
R896 c5 b50 m411.0 rL
R897 c4 b40 m361.0 rS
R898 c4 b40 m341.0 rL
R899 c6 b30 m261.0 rD
R900 c5 b30 m261.0 rH
R901 c7 b33 m201.0 rH
R902 c4 b20 m168.0 rB
R903 c4 b20 m148.0 rB
R904 c3 b18 m128.0 rB
R905 c4 b18 m110.0 rU
R906 c5 b20 m146.0 rU
R907 c4 b20 m166.0 rW
R908 c5 b20 m186.0 rW
R909 c4 b30 m206.0 rW
R910 c3 b27 m236.0 rW
R911 c4 b30 m263.0 rJ
R912 c5 b40 m308.0 rU
R913 c5 b40 m348.0 rW
R914 c5 b40 m388.0 rU
R915 c5 b50 m468.0 rU
R916 c6 b60 m568.0 rW
R917 c4 b70 m628.0 rD
R918 c2 b63 m628.0 rH
R919 c3 b54 m502.0 rU
R920 c3 b63 m610.0 rL
R921 c2 b54 m547.0 rD
R922 c6 b60 m547.0 rB
R923 c5 b50 m487.0 rU
R924 c5 b60 m537.0 rU
R925 c6 b66 m597.0 rL
R926 c5 b60 m531.0 rW
R927 c5 b60 m591.0 rW
R928 c5 b70 m651.0 rU
R929 c6 b88 m721.0 rS
R930 c6 b77 m677.0 rW
R931 c6 b88 m754.0 rW
R932 c4 b90 m842.0 rL
R933 c5 b70 m662.0 rL
R934 c4 b54 m592.0 rU
R935 c2 b63 m646.0 rU
R936 c3 b72 m709.0 rD
R937 c4 b72 m709.0 rB
R938 c4 b63 m637.0 rW
R939 c2 b63 m700.0 rW
R940 c3 b72 m763.0 rB
R941 c2 b63 m691.0 rB
R942 c3 b63 m628.0 rU
R943 c4 b70 m691.0 rU
R944 c4 b80 m761.0 rD
R945 c4 b80 m761.0 rU
R946 c5 b90 m841.0 rL
R947 c6 b88 m751.0 rU
R948 c6 b90 m839.0 rB
R949 c5 b80 m749.0 rU
R950 c6 b90 m829.0 rD
R951 c4 b81 m829.0 rW
R952 c6 b110 m991.0 rW
R953 c5 b120 m1101.0 rB
R954 c4 b90 m981.0 rB
R955 c3 b81 m891.0 rU
R956 c3 b90 m972.0 rU
R957 c3 b108 m1152.0 rS
R958 c2 b99 m1098.0 rW
R959 c2 b117 m1296.0 rU
R960 c3 b135 m1413.0 rL
R961 c3 b117 m1278.0 rL
R962 c4 b99 m1044.0 rL
R963 c5 b100 m945.0 rB
R964 c4 b90 m845.0 rD
R965 c4 b90 m845.0 rU
R966 c4 b90 m935.0 rS
R967 c3 b81 m890.0 rW
R968 c3 b90 m971.0 rL
R969 c2 b72 m881.0 rS
R970 c3 b81 m845.0 rH
R971 c0 b56 m764.0 rL
R972 c1 b56 m708.0 rL
R973 c1 b49 m652.0 rL
R974 c1 b56 m603.0 rL
R975 c2 b45 m491.0 rW
R976 c3 b54 m536.0 rU
R977 c4 b54 m590.0 rH
R978 c4 b54 m536.0 rW
R979 c3 b54 m590.0 rL
R980 c2 b48 m536.0 rW
R981 c0 b36 m584.0 rH
R982 c2 b48 m548.0 rL
R983 c3 b45 m500.0 rB
R984 c3 b45 m455.0 rU
R985 c3 b45 m500.0 rH
R986 c4 b45 m455.0 rL
R987 c5 b50 m410.0 rL
R988 c5 b40 m310.0 rU
R989 c5 b40 m350.0 rL
R990 c4 b30 m270.0 rL
R991 c3 b27 m240.0 rU
R992 c4 b30 m267.0 rU
R993 c4 b27 m297.0 rU
R994 c4 b40 m324.0 rW
R995 c4 b36 m364.0 rW
R996 c4 b36 m400.0 rJ
R997 c4 b50 m454.0 rS
R998 c5 b50 m429.0 rL
R999 c5 b40 m329.0 rW
R1000 c4 b36 m369.0 rS
