============ BLACKJACK AI LOG ============
R735 c1 b966 m13751.5 rL
R736 c1 b1024 m12785.5 rW
R737 c2 b1112 m13809.5 rW
R738 c1 b1200 m14921.5 rL
R739 c1 b966 m13721.5 rL
R740 c0 b768 m12755.5 rB
R741 c0 b720 m11987.5 rH
R742 c1 b742 m10547.5 rU
R743 c1 b791 m11289.5 rW
R744 c1 b847 m12080.5 rD
R745 c1 b968 m12080.5 rB
R746 c1 b784 m11112.5 rH
R747 c-1 b520 m10328.5 rL
R748 c0 b558 m9288.5 rW
R749 c-1 b495 m9846.5 rH
R750 c-1 b470 m9351.5 rJ
R751 c-1 b505 m10056.5 rW
R752 c0 b636 m10561.5 rL
R753 c1 b744 m9289.5 rH
R754 c0 b602 m8545.5 rU
R755 c0 b644 m9147.5 rW
R756 c2 b840 m10435.5 rL
R757 c2 b864 m9595.5 rB
R758 c1 b704 m8731.5 rS
R759 c2 b672 m8379.5 rL
R760 c4 b780 m7707.5 rB
R761 c4 b630 m6927.5 rH
R762 c3 b567 m6297.5 rJ
R763 c2 b648 m7148.5 rH
R764 c2 b594 m6500.5 rL
R765 c1 b480 m5906.5 rL
R766 c2 b440 m5426.5 rB
R767 c2 b450 m4986.5 rB
R768 c1 b368 m4536.5 rL
R769 c1 b294 m4168.5 rW
R770 c0 b315 m4462.5 rW
R771 c0 b288 m4777.5 rS
R772 c-1 b235 m4633.5 rU
R773 c0 b294 m4868.5 rJ
R774 c0 b378 m5309.5 rW
R775 c1 b456 m5687.5 rU
R776 c0 b434 m6143.5 rW
R777 c0 b462 m6577.5 rS
R778 c0 b384 m6346.5 rU
R779 c-1 b340 m6730.5 rS
R780 c-1 b330 m6560.5 rD
R781 c0 b396 m6560.5 rL
R782 c-1 b310 m6164.5 rL
R783 c-1 b295 m5854.5 rL
R784 c0 b318 m5264.5 rU
R785 c2 b480 m5900.5 rW
R786 c1 b448 m6380.5 rB
R787 c0 b420 m5932.5 rW
R788 c3 b612 m6772.5 rL
R789 c2 b558 m6160.5 rU
R790 c1 b544 m6718.5 rU
R791 c3 b657 m7262.5 rU
R792 c2 b720 m7919.5 rH
R793 c2 b576 m7199.5 rL
R794 c1 b488 m6047.5 rW
R795 c0 b396 m6535.5 rH
R796 c2 b522 m5743.5 rL
R797 c1 b424 m5221.5 rD
R798 c0 b318 m5221.5 rD
R799 c1 b371 m5221.5 rS
R800 c1 b357 m5036.0 rL
R801 c1 b376 m4679.0 rH
R802 c0 b264 m4303.0 rB
R803 c0 b246 m4039.0 rL
R804 c-1 b190 m3793.0 rB
R805 c-1 b185 m3603.0 rS
R806 c-2 b180 m3510.5 rB
R807 c-2 b170 m3330.5 rS
R808 c-2 b165 m3245.5 rB
R809 c-2 b155 m3080.5 rL
R810 c-1 b150 m2925.5 rL
R811 c-1 b140 m2775.5 rW
R812 c-1 b150 m2915.5 rW
R813 c0 b217 m3065.5 rU
R814 c0 b231 m3282.5 rB
R815 c1 b217 m3051.5 rB
R816 c0 b203 m2834.5 rS
R817 c0 b196 m2733.0 rW
R818 c0 b210 m2929.0 rL
R819 c2 b224 m2719.0 rB
R820 c3 b225 m2495.0 rB
R821 c2 b184 m2270.0 rU
R822 c0 b175 m2454.0 rD
R823 c1 b175 m2454.0 rU
R824 c1 b216 m2629.0 rU
R825 c1 b203 m2845.0 rD
R826 c1 b203 m2845.0 rD
R827 c0 b174 m2845.0 rB
R828 c-1 b135 m2671.0 rJ
R829 c-1 b145 m2874.0 rW
R830 c0 b186 m3019.0 rW
R831 c0 b231 m3205.0 rB
R832 c0 b180 m2974.0 rL
R833 c0 b196 m2794.0 rB
R834 c0 b156 m2598.0 rU
R835 c0 b168 m2754.0 rU
R836 c0 b186 m3090.0 rL
R837 c0 b180 m2904.0 rB
R838 c0 b168 m2724.0 rU
R839 c0 b174 m2892.0 rW
R840 c0 b217 m3066.0 rH
R841 c0 b174 m2849.0 rH
R842 c-2 b135 m2675.0 rU
R843 c-1 b145 m2810.0 rL
R844 c0 b156 m2520.0 rS
R845 c0 b150 m2442.0 rU
R846 c0 b182 m2592.0 rW
R847 c0 b196 m2774.0 rS
R848 c0 b189 m2676.0 rJ
R849 c1 b240 m2960.0 rD
R850 c2 b240 m2960.0 rL
R851 c1 b196 m2720.0 rS
R852 c0 b189 m2622.0 rU
R853 c1 b203 m2811.0 rW
R854 c0 b217 m3014.0 rW
R855 c0 b198 m3231.0 rD
R856 c0 b231 m3231.0 rL
R857 c1 b210 m3000.0 rW
R858 c0 b231 m3210.0 rU
R859 c1 b245 m3441.0 rL
R860 c2 b256 m3196.0 rS
R861 c2 b248 m3068.0 rL
R862 c2 b232 m2820.0 rH
R863 c0 b156 m2588.0 rW
R864 c0 b168 m2744.0 rL
R865 c-2 b130 m2576.0 rS
R866 c-1 b130 m2511.0 rU
R867 c0 b168 m2771.0 rL
R868 c0 b189 m2603.0 rU
R869 c2 b224 m2792.0 rW
R870 c2 b297 m3240.0 rL
R871 c3 b270 m2943.0 rS
R872 c3 b261 m2808.0 rL
R873 c3 b234 m2547.0 rB
R874 c2 b192 m2313.0 rL
R875 c0 b154 m2121.0 rU
R876 c0 b138 m2275.0 rL
R877 c0 b154 m2137.0 rU
R878 c0 b161 m2291.0 rU
R879 c-1 b125 m2452.0 rL
R880 c-1 b115 m2202.0 rL
R881 c0 b126 m2087.0 rU
R882 c0 b138 m2213.0 rL
R883 c1 b147 m2075.0 rW
R884 c2 b216 m2369.0 rW
R885 c2 b234 m2585.0 rB
R886 c3 b216 m2351.0 rL
R887 c3 b198 m2135.0 rL
R888 c3 b180 m1937.0 rW
R889 c2 b176 m2117.0 rJ
R890 c0 b168 m2381.0 rU
R891 c0 b156 m2549.0 rL
R892 c1 b168 m2393.0 rU
R893 c1 b224 m2729.0 rL
R894 c2 b208 m2505.0 rW
R895 c0 b196 m2713.0 rW
R896 c-1 b150 m2909.0 rD
R897 c0 b210 m2909.0 rL
R898 c2 b243 m2699.0 rW
R899 c2 b270 m2942.0 rU
R900 c2 b297 m3212.0 rL
R901 c1 b210 m2915.0 rL
R902 c0 b168 m2705.0 rU
R903 c0 b174 m2873.0 rL
R904 c0 b156 m2525.0 rU
R905 c-1 b135 m2681.0 rL
R906 c0 b156 m2546.0 rB
R907 c0 b144 m2390.0 rL
R908 c0 b138 m2246.0 rL
R909 c1 b140 m1970.0 rL
R910 c2 b136 m1690.0 rU
R911 c2 b152 m1826.0 rW
R912 c0 b120 m1978.0 rJ
R913 c-1 b110 m2158.0 rW
R914 c0 b138 m2268.0 rL
R915 c1 b176 m2130.0 rW
R916 c-1 b120 m2306.0 rU
R917 c0 b156 m2546.0 rJ
R918 c-2 b140 m2780.0 rS
R919 c-2 b140 m2710.0 rB
R920 c-3 b104 m2570.0 rU
R921 c-3 b108 m2674.0 rW
R922 c-1 b145 m2890.0 rW
R923 c-1 b155 m3035.0 rU
R924 c0 b204 m3345.0 rU
R925 c-1 b180 m3549.0 rW
R926 c-1 b190 m3729.0 rB
R927 c-1 b180 m3539.0 rU
R928 c-2 b190 m3719.0 rH
R929 c-1 b180 m3529.0 rD
R930 c-1 b180 m3529.0 rW
R931 c-2 b190 m3709.0 rH
R932 c-4 b108 m3519.0 rW
R933 c-4 b111 m3627.0 rS
R934 c-3 b144 m3571.5 rU
R935 c-4 b114 m3715.5 rU
R936 c-3 b160 m3943.5 rU
R937 c-2 b210 m4103.5 rW
R938 c0 b264 m4313.5 rL
R939 c1 b287 m4049.5 rW
R940 c1 b308 m4336.5 rW
R941 c-1 b235 m4644.5 rW
R942 c-1 b245 m4879.5 rL
R943 c-1 b235 m4634.5 rU
R944 c-2 b245 m4869.5 rW
R945 c-3 b208 m5114.5 rD
R946 c-3 b208 m5114.5 rS
R947 c-3 b204 m5010.5 rB
R948 c-3 b196 m4806.5 rW
R949 c-3 b204 m5002.5 rL
R950 c0 b276 m4594.5 rH
R951 c0 b264 m4318.5 rL
R952 c0 b246 m4054.5 rL
R953 c0 b216 m3562.5 rB
R954 c-1 b170 m3346.5 rS
R955 c-1 b165 m3261.5 rS
R956 c-2 b160 m3179.0 rW
R957 c-2 b170 m3339.0 rL
R958 c-1 b160 m3169.0 rW
R959 c-1 b170 m3329.0 rB
R960 c-2 b160 m3159.0 rU
R961 c-1 b170 m3319.0 rU
R962 c-2 b175 m3489.0 rU
R963 c-3 b148 m3664.0 rB
R964 c-4 b108 m3516.0 rD
R965 c-5 b108 m3516.0 rL
R966 c-4 b105 m3408.0 rL
R967 c-3 b136 m3303.0 rD
R968 c-3 b136 m3303.0 rH
R969 c-3 b124 m3031.0 rU
R970 c-3 b128 m3155.0 rU
R971 c-4 b99 m3283.0 rU
R972 c-3 b136 m3382.0 rB
R973 c-4 b99 m3246.0 rW
R974 c-2 b175 m3444.0 rL
R975 c-1 b155 m3094.0 rU
R976 c-1 b165 m3249.0 rD
R977 c-2 b165 m3249.0 rD
R978 c-2 b165 m3249.0 rD
R979 c0 b198 m3249.0 rL
R980 c1 b248 m3051.0 rU
R981 c1 b264 m3299.0 rL
R982 c2 b224 m2771.0 rH
R983 c1 b182 m2547.0 rJ
R984 c0 b174 m2820.0 rU
R985 c1 b210 m2994.0 rW
R986 c1 b231 m3204.0 rS
R987 c0 b217 m3088.5 rU
R988 c1 b238 m3305.5 rB
R989 c0 b186 m3067.5 rD
R990 c-2 b155 m3067.5 rU
R991 c-1 b165 m3222.5 rU
R992 c-2 b170 m3387.5 rU
R993 c-2 b180 m3557.5 rW
R994 c-2 b190 m3737.5 rU
R995 c-1 b200 m3927.5 rL
R996 c-2 b190 m3727.5 rH
R997 c-2 b170 m3347.5 rB
R998 c-2 b160 m3177.5 rJ
R999 c-4 b105 m3417.5 rU
R1000 c-2 b180 m3522.5 rU
