============ BLACKJACK AI LOG ============
R733 c-6 b322 m16065.0 rU
R734 c-5 b504 m16709.0 rJ
R735 c-5 b525 m17465.0 rL
R736 c-5 b510 m16940.0 rW
R737 c-6 b350 m17450.0 rD
R738 c-7 b350 m17450.0 rL
R739 c-7 b342 m17100.0 rB
R740 c-7 b336 m16758.0 rB
R741 c-8 b165 m16422.0 rL
R742 c-9 b163 m16257.0 rL
R743 c-7 b322 m16094.0 rL
R744 c-8 b158 m15772.0 rL
R745 c-8 b157 m15614.0 rL
R746 c-9 b155 m15457.0 rB
R747 c-10 b154 m15302.0 rU
R748 c-8 b157 m15610.0 rH
R749 c-8 b155 m15453.0 rU
R750 c-6 b314 m15608.0 rJ
R751 c-6 b322 m16079.0 rW
R752 c-6 b330 m16401.0 rU
R753 c-6 b336 m16731.0 rL
R754 c-5 b492 m16395.0 rS
R755 c-5 b486 m16149.0 rL
R756 c-5 b471 m15663.0 rU
R757 c-3 b668 m16605.0 rL
R758 c-4 b480 m15937.0 rU
R759 c-4 b495 m16417.0 rJ
R760 c-5 b516 m17160.0 rU
R761 c-6 b354 m17676.0 rB
R762 c-6 b348 m17322.0 rB
R763 c-6 b340 m16974.0 rJ
R764 c-8 b175 m17484.0 rU
R765 c-8 b177 m17659.0 rW
R766 c-10 b179 m17836.0 rU
R767 c-10 b181 m18015.0 rU
R768 c-11 b182 m18196.0 rS
R769 c-11 b182 m18105.0 rU
R770 c-12 b183 m18287.0 rL
R771 c-12 b182 m18104.0 rL
R772 c-10 b178 m17740.0 rL
R773 c-9 b176 m17562.0 rD
R774 c-6 b352 m17562.0 rW
R775 c-7 b360 m17914.0 rB
R776 c-8 b176 m17554.0 rL
R777 c-8 b174 m17378.0 rW
R778 c-8 b176 m17552.0 rH
R779 c-8 b174 m17376.0 rL
R780 c-8 b171 m17028.0 rH
R781 c-8 b169 m16857.0 rL
R782 c-8 b167 m16688.0 rW
R783 c-10 b169 m16855.0 rW
R784 c-10 b171 m17024.0 rH
R785 c-9 b169 m16853.0 rW
R786 c-11 b171 m17022.0 rS
R787 c-11 b170 m16936.5 rW
R788 c-11 b172 m17106.5 rD
R789 c-9 b172 m17106.5 rB
R790 c-10 b170 m16934.5 rH
R791 c-7 b336 m16764.5 rL
R792 c-6 b330 m16428.5 rW
R793 c-7 b336 m16758.5 rU
R794 c-7 b342 m17094.5 rH
R795 c-6 b336 m16752.5 rW
R796 c-3 b684 m17088.5 rD
R797 c-5 b513 m17088.5 rW
R798 c-6 b354 m17601.5 rW
R799 c-5 b540 m17955.5 rL
R800 c-4 b525 m17415.5 rU
R801 c-4 b540 m17940.5 rL
R802 c-6 b350 m17400.5 rU
R803 c-6 b356 m17750.5 rW
R804 c-6 b364 m18106.5 rB
R805 c-7 b356 m17742.5 rW
R806 c-6 b362 m18098.5 rH
R807 c-6 b356 m17736.5 rU
R808 c-6 b362 m18092.5 rU
R809 c-7 b370 m18454.5 rB
R810 c-7 b362 m18084.5 rU
R811 c-6 b378 m18808.5 rU
R812 c-6 b384 m19186.5 rB
R813 c-7 b378 m18802.5 rS
R814 c-8 b187 m18613.5 rJ
R815 c-8 b189 m18894.5 rL
R816 c-8 b188 m18705.5 rU
R817 c-9 b189 m18893.5 rW
R818 c-9 b191 m19082.5 rW
R819 c-10 b193 m19273.5 rL
R820 c-8 b191 m19080.5 rH
R821 c-10 b189 m18889.5 rB
R822 c-11 b188 m18700.5 rJ
R823 c-11 b190 m18982.5 rW
R824 c-10 b194 m19362.5 rU
R825 c-9 b196 m19556.5 rH
R826 c-7 b388 m19360.5 rL
R827 c-5 b570 m18972.5 rU
R828 c-6 b392 m19542.5 rB
R829 c-6 b384 m19150.5 rJ
R830 c-7 b396 m19726.5 rW
R831 c-6 b404 m20122.5 rW
R832 c-6 b412 m20526.5 rS
R833 c-6 b408 m20320.5 rJ
R834 c-7 b420 m20932.5 rL
R835 c-8 b206 m20512.5 rB
R836 c-7 b408 m20306.5 rL
R837 c-9 b199 m19898.5 rB
R838 c-8 b197 m19699.5 rD
R839 c-9 b197 m19699.5 rB
R840 c-9 b196 m19502.5 rD
R841 c-7 b392 m19502.5 rW
R842 c-5 b609 m20286.5 rS
R843 c-6 b400 m19982.0 rH
R844 c-6 b392 m19582.0 rB
R845 c-5 b576 m19190.0 rW
R846 c-6 b396 m19766.0 rD
R847 c-6 b396 m19766.0 rL
R848 c-6 b388 m19370.0 rU
R849 c-6 b396 m19758.0 rU
R850 c-7 b404 m20154.0 rS
R851 c-6 b400 m19952.0 rB
R852 c-5 b588 m19552.0 rL
R853 c-6 b380 m18964.0 rU
R854 c-6 b388 m19344.0 rH
R855 c-8 b190 m18956.0 rW
R856 c-8 b194 m19336.0 rW
R857 c-9 b196 m19530.0 rB
R858 c-9 b194 m19334.0 rU
R859 c-8 b196 m19528.0 rL
R860 c-8 b194 m19332.0 rS
R861 c-7 b386 m19235.0 rS
R862 c-7 b382 m19042.0 rW
R863 c-6 b398 m19806.0 rU
R864 c-5 b609 m20204.0 rL
R865 c-4 b588 m19595.0 rW
R866 c-5 b606 m20183.0 rU
R867 c-4 b624 m20789.0 rU
R868 c-5 b645 m21413.0 rB
R869 c-5 b624 m20768.0 rL
R870 c-5 b606 m20144.0 rU
R871 c-5 b624 m20750.0 rB
R872 c-6 b404 m20126.0 rH
R873 c-7 b396 m19722.0 rU
R874 c-6 b412 m20514.0 rL
R875 c-5 b606 m20102.0 rL
R876 c-5 b585 m19496.0 rW
R877 c-4 b603 m20081.0 rL
R878 c-3 b756 m18875.0 rJ
R879 c-3 b804 m20009.0 rL
R880 c-5 b579 m19205.0 rW
R881 c-6 b396 m19784.0 rU
R882 c-4 b606 m20180.0 rD
R883 c-5 b606 m20180.0 rU
R884 c-5 b624 m20786.0 rL
R885 c-3 b808 m20162.0 rB
R886 c-4 b582 m19354.0 rU
R887 c-5 b600 m19936.0 rH
R888 c-5 b582 m19336.0 rL
R889 c-5 b546 m18172.0 rS
R890 c-6 b358 m17899.0 rL
R891 c-6 b352 m17541.0 rB
R892 c-6 b344 m17189.0 rW
R893 c-7 b352 m17533.0 rW
R894 c-7 b358 m17885.0 rU
R895 c-6 b366 m18243.0 rU
R896 c-6 b380 m18975.0 rL
R897 c-7 b372 m18595.0 rH
R898 c-7 b366 m18223.0 rL
R899 c-5 b525 m17491.0 rU
R900 c-5 b543 m18016.0 rS
R901 c-5 b534 m17744.5 rU
R902 c-6 b366 m18278.5 rW
R903 c-7 b374 m18644.5 rL
R904 c-6 b366 m18270.5 rU
R905 c-7 b374 m18636.5 rL
R906 c-7 b366 m18262.5 rW
R907 c-4 b570 m18994.5 rL
R908 c-5 b555 m18424.5 rW
R909 c-6 b380 m18979.5 rL
R910 c-5 b558 m18599.5 rS
R911 c-5 b552 m18320.5 rU
R912 c-6 b378 m18872.5 rU
R913 c-5 b579 m19250.5 rS
R914 c-5 b570 m18961.0 rL
R915 c-6 b368 m18391.0 rS
R916 c-6 b366 m18207.0 rB
R917 c-6 b358 m17841.0 rS
R918 c-6 b354 m17662.0 rW
R919 c-6 b362 m18016.0 rW
R920 c-8 b184 m18378.0 rL
R921 c-7 b364 m18194.0 rL
R922 c-7 b358 m17830.0 rD
R923 c-8 b179 m17830.0 rH
R924 c-7 b354 m17651.0 rW
R925 c-6 b368 m18359.0 rU
R926 c-5 b564 m18727.0 rW
R927 c-5 b579 m19291.0 rU
R928 c-4 b615 m20449.0 rS
R929 c-5 b606 m20141.5 rS
R930 c-4 b597 m19838.5 rL
R931 c-5 b579 m19241.5 rW
R932 c-6 b398 m19820.5 rW
R933 c-5 b609 m20218.5 rB
R934 c-6 b394 m19609.5 rL
R935 c-4 b579 m19215.5 rU
R936 c-6 b396 m19794.5 rU
R937 c-5 b606 m20190.5 rJ
R938 c-6 b422 m21099.5 rU
R939 c-6 b432 m21521.5 rL
R940 c-6 b422 m21089.5 rL
R941 c-5 b621 m20667.5 rL
R942 c-3 b804 m20046.5 rB
R943 c-3 b772 m19242.5 rS
R944 c-2 b945 m18856.5 rU
R945 c-3 b796 m19801.5 rW
R946 c-3 b824 m20597.5 rW
R947 c-4 b645 m21421.5 rU
R948 c-4 b684 m22711.5 rU
R949 c-4 b702 m23395.5 rH
R950 c-3 b908 m22693.5 rU
R951 c-5 b711 m23601.5 rW
R952 c-6 b488 m24312.5 rL
R953 c-5 b717 m23824.5 rB
R954 c-5 b696 m23107.5 rW
R955 c-6 b478 m23803.5 rS
R956 c-6 b472 m23564.5 rW
R957 c-5 b723 m24036.5 rJ
R958 c-6 b504 m25121.5 rH
R959 c-6 b494 m24617.5 rB
R960 c-6 b484 m24123.5 rL
R961 c-5 b711 m23639.5 rU
R962 c-4 b732 m24350.5 rH
R963 c-5 b711 m23618.5 rS
R964 c-6 b466 m23263.0 rU
R965 c-4 b726 m24195.0 rU
R966 c-4 b750 m24921.0 rW
R967 c-3 b1028 m25671.0 rU
R968 c-4 b801 m26699.0 rU
R969 c-5 b825 m27500.0 rU
R970 c-5 b852 m28325.0 rJ
R971 c-4 b891 m29603.0 rS
R972 c-4 b876 m29157.5 rS
R973 c-5 b864 m28719.5 rU
R974 c-6 b592 m29583.5 rB
R975 c-6 b580 m28991.5 rL
R976 c-4 b837 m27831.5 rB
R977 c-3 b1080 m26994.5 rU
R978 c-4 b843 m28074.5 rW
R979 c-4 b870 m28917.5 rU
R980 c-4 b894 m29787.5 rL
R981 c-5 b867 m28893.5 rU
R982 c-6 b596 m29760.5 rS
R983 c-6 b590 m29462.5 rL
R984 c-7 b578 m28872.5 rW
R985 c-6 b602 m30028.5 rD
R986 c-6 b602 m30028.5 rB
R987 c-6 b590 m29426.5 rW
R988 c-6 b602 m30016.5 rB
R989 c-6 b590 m29414.5 rU
R990 c-6 b602 m30004.5 rW
R991 c-5 b939 m31208.5 rL
R992 c-5 b909 m30269.5 rS
R993 c-5 b897 m29815.0 rU
R994 c-4 b951 m31609.0 rL
R995 c-2 b1535 m30658.0 rB
R996 c-3 b1168 m29123.0 rH
R997 c-4 b840 m27955.0 rL
R998 c-2 b1360 m27115.0 rL
R999 c-3 b1032 m25755.0 rU
R1000 c-2 b1340 m26787.0 rS
