============ BLACKJACK AI LOG ============
R729 c7 b4686 m42504.0 rU
R730 c4 b4720 m47190.0 rL
R731 c5 b4250 m42470.0 rU
R732 c5 b4680 m46720.0 rW
R733 c8 b5654 m51400.0 rH
R734 c4 b4580 m45746.0 rW
R735 c5 b5500 m54906.0 rW
R736 c7 b6655 m60406.0 rH
R737 c6 b5918 m53751.0 rH
R738 c10 b5748 m47833.0 rL
R739 c8 b4631 m42085.0 rL
R740 c5 b3750 m37454.0 rL
R741 c4 b3380 m33704.0 rU
R742 c3 b3339 m37084.0 rU
R743 c4 b4050 m40423.0 rW
R744 c4 b4450 m44473.0 rU
R745 c4 b4410 m48923.0 rL
R746 c3 b3618 m40103.0 rW
R747 c2 b3942 m43721.0 rJ
R748 c3 b4473 m49634.0 rL
R749 c4 b4520 m45161.0 rU
R750 c4 b4473 m49681.0 rW
R751 c7 b5962 m54154.0 rW
R752 c7 b6622 m60116.0 rH
R753 c7 b5885 m53494.0 rL
R754 c7 b5247 m47609.0 rS
R755 c8 b4950 m44985.5 rW
R756 c10 b6588 m54885.5 rB
R757 c8 b5313 m48297.5 rH
R758 c7 b4730 m42984.5 rD
R759 c5 b4300 m42984.5 rW
R760 c3 b4257 m47284.5 rH
R761 c3 b3879 m43027.5 rL
R762 c1 b3136 m39148.5 rL
R763 c3 b3249 m36012.5 rB
R764 c3 b2952 m32763.5 rU
R765 c3 b3222 m35715.5 rS
R766 c5 b3420 m34104.5 rD
R767 c1 b2394 m34104.5 rL
R768 c1 b2352 m29316.5 rU
R769 c3 b3069 m34020.5 rH
R770 c8 b3069 m27882.5 rW
R771 c9 b4092 m34020.5 rL
R772 c9 b3600 m29928.5 rL
R773 c14 b2736 m22728.5 rU
R774 c13 b3060 m25464.5 rB
R775 c12 b2700 m22404.5 rW
R776 c10 b3024 m25104.5 rH
R777 c12 b2652 m22080.5 rU
R778 c12 b3288 m27384.5 rL
R779 c12 b2892 m24096.5 rH
R780 c8 b2343 m21204.5 rL
R781 c6 b1826 m16518.5 rB
R782 c5 b1470 m14692.5 rU
R783 c7 b1947 m17632.5 rW
R784 c6 b1960 m19579.5 rW
R785 c5 b2160 m21539.5 rL
R786 c4 b1940 m19379.5 rH
R787 c5 b1750 m17439.5 rU
R788 c3 b1728 m19189.5 rU
R789 c4 b2100 m20917.5 rJ
R790 c3 b2169 m24067.5 rW
R791 c4 b2367 m26236.5 rB
R792 c3 b2151 m23869.5 rJ
R793 c2 b2439 m27096.5 rW
R794 c0 b2072 m29535.5 rW
R795 c1 b2219 m31607.5 rS
R796 c0 b2135 m30498.0 rL
R797 c2 b2556 m28363.0 rW
R798 c2 b2480 m30919.0 rU
R799 c4 b3340 m33399.0 rS
R800 c5 b3180 m31729.0 rU
R801 c3 b3150 m34909.0 rB
R802 c1 b2226 m31759.0 rS
R803 c0 b1842 m30646.0 rW
R804 c-1 b1625 m32488.0 rL
R805 c-2 b1545 m30863.0 rH
R806 c0 b1946 m27773.0 rU
R807 c2 b2384 m29719.0 rH
R808 c3 b2466 m27335.0 rD
R809 c5 b2740 m27335.0 rL
R810 c3 b2214 m24595.0 rU
R811 c5 b2690 m26809.0 rJ
R812 c4 b2781 m30844.0 rU
R813 c4 b3650 m36406.0 rH
R814 c4 b3280 m32756.0 rS
R815 c3 b2808 m31116.0 rW
R816 c5 b3400 m33924.0 rB
R817 c4 b2754 m30524.0 rW
R818 c2 b2997 m33278.0 rW
R819 c2 b3144 m39272.0 rD
R820 c1 b2751 m39272.0 rS
R821 c1 b2653 m37896.5 rU
R822 c0 b2436 m40549.5 rS
R823 c-1 b1970 m39331.5 rS
R824 c0 b2688 m38346.5 rL
R825 c2 b2640 m32970.5 rU
R826 c-1 b1785 m35610.5 rL
R827 c2 b3051 m33825.5 rL
R828 c3 b2772 m30774.5 rW
R829 c4 b3640 m36318.5 rW
R830 c5 b4000 m39958.5 rU
R831 c6 b4400 m43958.5 rH
R832 c6 b3520 m35158.5 rB
R833 c4 b3170 m31638.5 rD
R834 c5 b3170 m31638.5 rJ
R835 c5 b3640 m36393.5 rW
R836 c4 b4010 m40033.5 rH
R837 c5 b3610 m36023.5 rU
R838 c4 b3573 m39633.5 rW
R839 c4 b4680 m46779.5 rL
R840 c6 b4631 m42099.5 rS
R841 c6 b4378 m39784.0 rW
R842 c2 b3978 m44162.0 rU
R843 c4 b4338 m48140.0 rU
R844 c6 b5250 m52478.0 rH
R845 c9 b5040 m41978.0 rL
R846 c7 b4070 m36938.0 rU
R847 c5 b4110 m41008.0 rD
R848 c3 b3699 m41008.0 rB
R849 c4 b3366 m37309.0 rS
R850 c4 b3213 m35626.0 rW
R851 c2 b3501 m38839.0 rU
R852 c0 b2968 m42340.0 rL
R853 c2 b3152 m39372.0 rL
R854 c1 b2648 m33068.0 rU
R855 c2 b3222 m35716.0 rJ
R856 c2 b3248 m40549.0 rL
R857 c4 b3366 m37301.0 rW
R858 c4 b4410 m44033.0 rW
R859 c6 b4850 m48443.0 rS
R860 c5 b4610 m46018.0 rS
R861 c5 b4380 m43713.0 rW
R862 c3 b4329 m48093.0 rH
R863 c0 b2628 m43764.0 rL
R864 c0 b2472 m41136.0 rL
R865 c-2 b1935 m38664.0 rL
R866 c1 b2784 m34794.0 rJ
R867 c3 b3510 m38970.0 rW
R868 c2 b3400 m42480.0 rU
R869 c2 b3672 m45880.0 rU
R870 c4 b4960 m49552.0 rL
R871 c4 b4460 m44592.0 rU
R872 c5 b4910 m49052.0 rW
R873 c6 b6479 m58872.0 rB
R874 c5 b5240 m52393.0 rL
R875 c5 b4720 m47153.0 rD
R876 c9 b5664 m47153.0 rU
R877 c11 b7020 m58481.0 rW
R878 c11 b7872 m65501.0 rD
R879 c11 b7872 m65501.0 rU
R880 c8 b8808 m73373.0 rD
R881 c4 b7340 m73373.0 rU
R882 c2 b7272 m80713.0 rU
R883 c3 b8577 m95257.0 rJ
R884 c1 b7574 m108123.0 rL
R885 c1 b7042 m100549.0 rW
R886 c2 b9176 m114633.0 rJ
R887 c2 b10272 m128397.0 rB
R888 c4 b10638 m118125.0 rU
R889 c2 b10304 m128763.0 rW
R890 c0 b8346 m139067.0 rB
R891 c0 b7848 m130721.0 rW
R892 c-1 b6930 m138569.0 rD
R893 c-3 b5544 m138569.0 rL
R894 c-3 b5324 m133025.0 rL
R895 c0 b7344 m122377.0 rB
R896 c1 b8057 m115033.0 rW
R897 c1 b10496 m131147.0 rU
R898 c3 b12753 m141643.0 rB
R899 c2 b10312 m128890.0 rU
R900 c4 b13464 m149514.0 rW
R901 c2 b15885 m176442.0 rH
R902 c1 b11242 m160557.0 rU
R903 c2 b13744 m171799.0 rL
R904 c3 b14229 m158055.0 rL
R905 c5 b14390 m143826.0 rW
R906 c7 b17413 m158216.0 rL
R907 c5 b14090 m140803.0 rU
R908 c4 b15490 m154893.0 rU
R909 c4 b17040 m170383.0 rJ
R910 c2 b15680 m195943.0 rW
R911 c2 b16936 m211623.0 rW
R912 c1 b18288 m228559.0 rW
R913 c1 b19752 m246847.0 rU
R914 c2 b25776 m286351.0 rU
R915 c0 b21854 m312127.0 rD
R916 c0 b18732 m312127.0 rL
R917 c1 b19229 m274663.0 rL
R918 c1 b20440 m255434.0 rW
R919 c-2 b13795 m275874.0 rD
R920 c-3 b11036 m275874.0 rL
R921 c-4 b7947 m264838.0 rL
R922 c-4 b7707 m256891.0 rL
R923 c0 b17444 m249184.0 rL
R924 c5 b23180 m231740.0 rB
R925 c6 b20860 m208560.0 rW
R926 c3 b20655 m229420.0 rU
R927 c6 b25010 m250075.0 rD
R928 c5 b25010 m250075.0 rU
R929 c4 b30010 m300095.0 rL
R930 c2 b24309 m270085.0 rS
R931 c1 b20640 m257930.5 rS
R932 c0 b17339 m247610.5 rJ
R933 c0 b16422 m273619.5 rW
R934 c-3 b11604 m290041.5 rW
R935 c0 b18102 m301645.5 rL
R936 c1 b21240 m265441.5 rW
R937 c1 b22936 m286681.5 rW
R938 c0 b18582 m309617.5 rU
R939 c1 b22974 m328199.5 rB
R940 c0 b18318 m305225.5 rU
R941 c0 b23933 m341861.5 rB
R942 c-1 b15900 m317928.5 rU
R943 c1 b23373 m333828.5 rL
R944 c1 b21735 m310455.5 rH
R945 c3 b24030 m266985.5 rW
R946 c3 b26199 m291015.5 rW
R947 c3 b30915 m343413.5 rU
R948 c1 b29952 m374328.5 rW
R949 c3 b36387 m404280.5 rB
R950 c2 b29432 m367893.5 rW
R951 c3 b35766 m397325.5 rU
R952 c2 b38979 m433091.5 rW
R953 c3 b42489 m472070.5 rH
R954 c3 b38664 m429581.5 rU
R955 c0 b32781 m468245.5 rW
R956 c4 b48051 m533807.5 rH
R957 c0 b34006 m485756.5 rW
R958 c2 b41584 m519762.5 rD
R959 c2 b41584 m519762.5 rD
R960 c2 b46782 m519762.5 rL
R961 c2 b38358 m426198.5 rL
R962 c4 b34911 m387840.5 rD
R963 c6 b42669 m387840.5 rL
R964 c6 b34520 m345171.5 rL
R965 c7 b34177 m310651.5 rS
R966 c7 b32296 m293563.0 rU
R967 c9 b42984 m358155.0 rD
R968 c10 b42984 m358155.0 rW
R969 c10 b48144 m401139.0 rL
R970 c9 b42360 m352995.0 rD
R971 c8 b38830 m352995.0 rW
R972 c6 b43109 m391825.0 rU
R973 c5 b43500 m434934.0 rL
R974 c4 b35235 m391434.0 rU
R975 c2 b34136 m426669.0 rU
R976 c2 b41481 m460805.0 rS
R977 c3 b39609 m440064.5 rB
R978 c2 b36045 m400455.5 rL
R979 c1 b29160 m364410.5 rJ
R980 c1 b28574 m408150.5 rW
R981 c0 b32571 m465298.5 rL
R982 c2 b38952 m432727.5 rL
R983 c6 b39039 m354823.5 rU
R984 c5 b39390 m393862.5 rL
R985 c4 b35450 m354472.5 rU
R986 c4 b35100 m389922.5 rH
R987 c1 b28392 m354822.5 rU
R988 c3 b34497 m383214.5 rH
R989 c2 b27904 m348717.5 rJ
R990 c0 b23436 m390573.5 rB
R991 c0 b22032 m367137.5 rS
R992 c-1 b17810 m356121.5 rU
R993 c3 b33660 m373931.5 rS
R994 c5 b35720 m357101.5 rS
R995 c4 b30537 m339241.5 rH
R996 c7 b33968 m308704.5 rW
R997 c6 b37697 m342672.5 rW
R998 c6 b45991 m418066.5 rD
R999 c8 b45991 m418066.5 rW
R1000 c7 b51051 m464057.5 rL
