============ BLACKJACK AI LOG ============
R774 c76 b24 m189.0 rL
R775 c77 b24 m141.0 rL
R776 c77 b24 m117.0 rL
R777 c76 b12 m93.0 rU
R778 c78 b24 m117.0 rS
R779 c78 b24 m105.0 rU
R780 c79 b24 m129.0 rD
R781 c79 b24 m129.0 rD
R782 c77 b24 m129.0 rU
R783 c76 b24 m153.0 rW
R784 c77 b24 m177.0 rU
R785 c76 b36 m201.0 rL
R786 c77 b24 m165.0 rL
R787 c77 b24 m141.0 rD
R788 c75 b24 m141.0 rU
R789 c75 b24 m165.0 rS
R790 c76 b24 m153.0 rU
R791 c78 b36 m201.0 rL
R792 c78 b24 m129.0 rU
R793 c78 b24 m153.0 rJ
R794 c77 b24 m189.0 rW
R795 c77 b36 m213.0 rW
R796 c77 b36 m249.0 rS
R797 c76 b36 m231.0 rD
R798 c76 b36 m231.0 rW
R799 c77 b36 m267.0 rL
R800 c77 b36 m231.0 rU
R801 c76 b36 m267.0 rL
R802 c78 b36 m231.0 rH
R803 c79 b24 m195.0 rL
R804 c80 b24 m171.0 rU
R805 c80 b36 m219.0 rD
R806 c81 b36 m219.0 rB
R807 c80 b24 m183.0 rS
R808 c80 b24 m171.0 rL
R809 c81 b24 m123.0 rW
R810 c80 b24 m147.0 rW
R811 c80 b24 m171.0 rB
R812 c80 b24 m147.0 rL
R813 c83 b24 m123.0 rD
R814 c83 b24 m123.0 rW
R815 c82 b24 m147.0 rW
R816 c80 b24 m171.0 rU
R817 c80 b24 m195.0 rW
R818 c82 b36 m219.0 rB
R819 c82 b24 m183.0 rW
R820 c82 b36 m207.0 rL
R821 c83 b24 m135.0 rS
R822 c82 b24 m123.0 rH
R823 c82 b12 m99.0 rJ
R824 c80 b24 m117.0 rW
R825 c79 b24 m141.0 rL
R826 c81 b24 m117.0 rB
R827 c80 b12 m93.0 rU
R828 c80 b24 m105.0 rL
R829 c79 b12 m81.0 rL
R830 c81 b12 m57.0 rW
R831 c81 b12 m69.0 rS
R832 c81 b12 m63.0 rB
R833 c82 b12 m51.0 rU
R834 c83 b12 m63.0 rD
R835 c83 b12 m63.0 rW
R836 c83 b12 m75.0 rD
R837 c83 b12 m75.0 rD
R838 c82 b12 m75.0 rB
R839 c83 b12 m63.0 rH
R840 c82 b12 m51.0 rS
R841 c82 b12 m45.0 rD
R842 c83 b12 m45.0 rH
R843 c84 b12 m33.0 rH
R844 c82 b12 m21.0 rU
R845 c82 b12 m33.0 rU
R846 c82 b12 m45.0 rW
R847 c82 b12 m69.0 rW
R848 c82 b12 m81.0 rL
R849 c83 b12 m69.0 rU
R850 c83 b12 m81.0 rL
R851 c83 b12 m69.0 rH
R852 c83 b12 m57.0 rW
R853 c82 b12 m69.0 rL
R854 c80 b12 m57.0 rW
R855 c83 b12 m69.0 rL
R856 c83 b12 m57.0 rW
R857 c83 b12 m69.0 rU
R858 c84 b12 m81.0 rL
R859 c83 b12 m69.0 rU
R860 c83 b12 m81.0 rB
R861 c83 b12 m69.0 rU
R862 c82 b12 m81.0 rU
R863 c82 b12 m93.0 rH
R864 c84 b12 m81.0 rU
R865 c85 b12 m93.0 rW
R866 c83 b24 m105.0 rW
R867 c84 b24 m129.0 rL
R868 c85 b24 m105.0 rH
R869 c85 b12 m81.0 rS
R870 c85 b12 m75.0 rB
R871 c85 b12 m63.0 rL
R872 c84 b12 m51.0 rL
R873 c86 b12 m39.0 rU
R874 c86 b12 m51.0 rL
R875 c85 b12 m39.0 rU
R876 c85 b12 m51.0 rH
R877 c87 b12 m39.0 rL
R878 c87 b12 m27.0 rU
R879 c86 b12 m39.0 rJ
R880 c85 b12 m57.0 rU
R881 c85 b12 m81.0 rL
R882 c85 b12 m69.0 rD
R883 c83 b12 m69.0 rL
R884 c85 b12 m45.0 rH
R885 c86 b12 m33.0 rL
R886 c85 b12 m21.0 rL
R887
OUT OF MONEY!
