============ BLACKJACK AI LOG ============
R727 c65 b480612 m4005059.0 rB
R728 c64 b422940 m3524447.0 rU
R729 c67 b524448 m4370327.0 rU
R730 c69 b650316 m5419223.0 rH
R731 c69 b572280 m4768907.0 rB
R732 c70 b503604 m4196627.0 rU
R733 c72 b564036 m4700231.0 rL
R734 c72 b496344 m4136195.0 rJ
R735 c72 b585696 m4880711.0 rL
R736 c73 b515412 m4295015.0 rH
R737 c73 b453564 m3779603.0 rS
R738 c73 b426348 m3552821.0 rW
R739 c74 b477504 m3979169.0 rJ
R740 c73 b563460 m4695425.0 rS
R741 c74 b529644 m4413695.0 rD
R742 c74 b529644 m4413695.0 rU
R743 c74 b593208 m4943339.0 rL
R744 c73 b522024 m4350131.0 rW
R745 c71 b584664 m4872155.0 rU
R746 c70 b654828 m5456819.0 rU
R747 c71 b811980 m6766475.0 rD
R748 c71 b811980 m6766475.0 rB
R749 c71 b714540 m5954495.0 rW
R750 c72 b800292 m6669035.0 rW
R751 c72 b896328 m7469327.0 rD
R752 c74 b896328 m7469327.0 rU
R753 c76 b1003884 m8365655.0 rB
R754 c76 b883416 m7361771.0 rH
R755 c76 b777408 m6478355.0 rL
R756 c77 b684120 m5700947.0 rL
R757 c76 b602028 m5016827.0 rL
R758 c76 b529776 m4414799.0 rD
R759 c74 b529776 m4414799.0 rW
R760 c74 b593352 m4944575.0 rW
R761 c73 b664560 m5537927.0 rU
R762 c74 b744300 m6202487.0 rH
R763 c71 b654984 m5458187.0 rW
R764 c71 b733584 m6113171.0 rU
R765 c72 b821616 m6846755.0 rL
R766 c73 b723024 m6025139.0 rW
R767 c73 b809784 m6748163.0 rW
R768 c72 b906960 m7557947.0 rJ
R769 c73 b1070208 m8918387.0 rU
R770 c72 b1198632 m9988595.0 rU
R771 c71 b1342476 m11187227.0 rW
R772 c70 b1503576 m12529703.0 rW
R773 c72 b1864428 m15536855.0 rW
R774 c72 b2088156 m17401283.0 rU
R775 c72 b2338740 m19489439.0 rH
R776 c73 b1777440 m14811959.0 rU
R777 c73 b1990728 m16589399.0 rB
R778 c73 b1751844 m14598671.0 rU
R779 c75 b2172288 m18102359.0 rU
R780 c75 b2432964 m20274647.0 rL
R781 c75 b1849056 m15408719.0 rB
R782 c74 b1627164 m13559663.0 rW
R783 c73 b1822428 m15186827.0 rJ
R784 c72 b2150460 m17920469.0 rL
R785 c74 b1892412 m15770009.0 rS
R786 c75 b1778868 m14823803.0 rL
R787 c75 b1565400 m13044935.0 rJ
R788 c74 b1847172 m15393035.0 rB
R789 c73 b1625508 m13545863.0 rW
R790 c74 b1820568 m15171371.0 rB
R791 c74 b1602108 m13350803.0 rJ
R792 c74 b1890480 m15753965.0 rD
R793 c74 b1890480 m15753965.0 rU
R794 c75 b2117340 m17644445.0 rU
R795 c76 b2371416 m19761785.0 rL
R796 c77 b2086848 m17390369.0 rU
R797 c77 b2337276 m19477217.0 rD
R798 c76 b2337276 m19477217.0 rW
R799 c74 b2617740 m21814493.0 rH
R800 c75 b2303616 m19196753.0 rW
R801 c76 b2856480 m23803985.0 rU
R802 c78 b3199260 m26660465.0 rW
R803 c77 b3583176 m29859725.0 rU
R804 c77 b4013160 m33442901.0 rW
R805 c76 b4976316 m41469221.0 rB
R806 c78 b4379160 m36492905.0 rB
R807 c77 b3853656 m32113745.0 rW
R808 c76 b4316100 m35967401.0 rU
R809 c77 b4834032 m40283501.0 rW
R810 c78 b5414112 m45117533.0 rU
R811 c77 b6063804 m50531645.0 rB
R812 c76 b5336148 m44467841.0 rU
R813 c76 b5976480 m49803989.0 rU
R814 c76 b6693660 m55780469.0 rJ
R815 c76 b7898520 m65820959.0 rL
R816 c78 b6950700 m57922439.0 rW
R817 c76 b7784784 m64873139.0 rL
R818 c76 b6850608 m57088355.0 rD
R819 c76 b6850608 m57088355.0 rL
R820 c75 b6028536 m50237747.0 rU
R821 c75 b6751956 m56266283.0 rW
R822 c75 b7562196 m63018239.0 rU
R823 c77 b8469660 m70580435.0 rS
R824 c77 b7961484 m66345605.0 rL
R825 c78 b6050724 m50422637.0 rU
R826 c78 b6776808 m56473361.0 rL
R827 c77 b5963592 m49696553.0 rD
R828 c75 b5963592 m49696553.0 rL
R829 c76 b4532328 m37769369.0 rB
R830 c76 b3988452 m33237041.0 rW
R831 c75 b4467060 m37225493.0 rL
R832 c74 b3931020 m32758433.0 rL
R833 c74 b3459300 m28827413.0 rL
R834 c74 b3044184 m25368113.0 rL
R835 c77 b2678880 m22323929.0 rU
R836 c77 b3000348 m25002809.0 rL
R837 c78 b2280264 m19002113.0 rL
R838 c79 b1732992 m14441585.0 rL
R839 c79 b1525032 m12708593.0 rL
R840 c79 b1342032 m11183561.0 rL
R841 c80 b1180992 m9841529.0 rU
R842 c79 b1322712 m11022521.0 rH
R843 c79 b1163988 m9699809.0 rW
R844 c77 b1303656 m10863797.0 rB
R845 c77 b1147224 m9560141.0 rL
R846 c78 b1009560 m8412917.0 rW
R847 c78 b1130700 m9422477.0 rU
R848 c76 b1266384 m10553177.0 rH
R849 c79 b1114416 m9286793.0 rL
R850 c79 b980688 m8172377.0 rL
R851 c81 b863004 m7191689.0 rU
R852 c81 b1070124 m8917697.0 rW
R853 c81 b1198548 m9987821.0 rU
R854 c81 b1342368 m11186369.0 rL
R855 c81 b1181292 m9844001.0 rU
R856 c80 b1323036 m11025293.0 rU
R857 c81 b1481808 m12348329.0 rU
R858 c81 b1659624 m13830137.0 rU
R859 c81 b1858776 m15489761.0 rU
R860 c81 b2081832 m17348537.0 rB
R861 c80 b1832016 m15266705.0 rB
R862 c80 b1612164 m13434689.0 rU
R863 c78 b1805628 m15046853.0 rS
R864 c79 b1697292 m14144039.0 rS
R865 c79 b1595448 m13295393.0 rU
R866 c80 b1786908 m14890841.0 rU
R867 c81 b2001336 m16677749.0 rL
R868 c82 b1761180 m14676413.0 rL
R869 c84 b1549836 m12915233.0 rU
R870 c83 b1735812 m14465069.0 rW
R871 c84 b2152404 m17936693.0 rD
R872 c83 b2152404 m17936693.0 rS
R873 c83 b2023260 m16860491.0 rS
R874 c83 b1901868 m15848861.0 rU
R875 c84 b2358312 m19652597.0 rW
R876 c84 b2641320 m22010909.0 rW
R877 c85 b2958276 m24652229.0 rB
R878 c84 b2603280 m21693953.0 rJ
R879 c84 b3071868 m25598873.0 rJ
R880 c85 b3624804 m30206675.0 rL
R881 c85 b3189828 m26581871.0 rW
R882 c85 b3572604 m29771699.0 rL
R883 c85 b3143892 m26199095.0 rB
R884 c84 b2766636 m23055203.0 rU
R885 c82 b3098628 m25821839.0 rU
R886 c83 b3470460 m28920467.0 rD
R887 c81 b3470460 m28920467.0 rL
R888 c79 b3054012 m25450007.0 rU
R889 c81 b3786972 m31558031.0 rB
R890 c80 b3332532 m27771059.0 rD
R891 c80 b3332532 m27771059.0 rH
R892 c80 b2532720 m21105995.0 rL
R893 c81 b1924872 m16040555.0 rS
R894 c81 b1809384 m15078119.0 rL
R895 c84 b1375128 m11459351.0 rW
R896 c83 b1540140 m12834479.0 rL
R897 c84 b1170504 m9754199.0 rL
R898 c84 b1030044 m8583695.0 rB
R899 c85 b906444 m7553651.0 rW
R900 c83 b1015212 m8460095.0 rU
R901 c83 b1137048 m9475307.0 rD
R902 c84 b1137048 m9475307.0 rU
R903 c84 b1273488 m10612355.0 rW
R904 c85 b1426308 m11885843.0 rS
R905 c84 b1340724 m11172689.0 rD
R906 c85 b1340724 m11172689.0 rL
R907 c84 b1179840 m9831965.0 rL
R908 c85 b1038264 m8652125.0 rW
R909 c86 b1162848 m9690389.0 rS
R910 c86 b1093080 m9108965.0 rW
R911 c87 b1224252 m10202045.0 rW
R912 c86 b1371156 m11426297.0 rL
R913 c87 b1206624 m10055141.0 rS
R914 c87 b1134228 m9451829.0 rS
R915 c87 b1066176 m8884715.0 rU
R916 c86 b1194108 m9950891.0 rS
R917 c86 b1122468 m9353837.0 rU
R918 c86 b1257168 m10476305.0 rS
R919 c85 b1181736 m9847721.0 rW
R920 c85 b1465344 m12211193.0 rH
R921 c86 b1289508 m10745849.0 rS
R922 c85 b1212132 m10101095.0 rW
R923 c84 b1357596 m11313227.0 rW
R924 c85 b1520508 m12670823.0 rJ
R925 c88 b1794192 m14951585.0 rL
R926 c88 b1578888 m13157393.0 rJ
R927 c88 b1863096 m15525725.0 rL
R928 c88 b1639524 m13662629.0 rB
R929 c88 b1442784 m12023105.0 rS
R930 c87 b1356216 m11301713.0 rS
R931 c87 b1274844 m10623605.0 rS
R932 c86 b1198344 m9986183.0 rW
R933 c88 b1485948 m12382871.0 rH
R934 c88 b1307640 m10896923.0 rD
R935 c87 b1307640 m10896923.0 rL
R936 c88 b1150716 m9589283.0 rL
R937 c89 b1012632 m8438567.0 rW
R938 c87 b1134144 m9451199.0 rH
R939 c87 b998052 m8317055.0 rL
R940 c86 b878292 m7319003.0 rU
R941 c85 b983676 m8197295.0 rU
R942 c86 b1219764 m10164647.0 rL
R943 c87 b1073388 m8944883.0 rW
R944 c87 b1202196 m10018271.0 rB
R945 c87 b1057932 m8816075.0 rU
R946 c89 b1311840 m10931939.0 rU
R947 c90 b1626684 m13555619.0 rU
R948 c91 b1821888 m15182303.0 rL
R949 c93 b1603260 m13360415.0 rU
R950 c93 b1795644 m14963675.0 rB
R951 c94 b1580172 m13168031.0 rH
R952 c94 b1390548 m11587859.0 rW
R953 c92 b1557420 m12978407.0 rD
R954 c93 b1557420 m12978407.0 rH
R955 c91 b1370520 m11420987.0 rW
R956 c89 b1534992 m12791507.0 rU
R957 c89 b1719180 m14326499.0 rU
R958 c89 b1925484 m16045679.0 rJ
R959 c88 b2272080 m18933905.0 rW
R960 c88 b2544720 m21205985.0 rW
R961 c87 b2850096 m23750705.0 rL
R962 c88 b2166072 m18050513.0 rS
R963 c88 b2036100 m16967477.0 rL
R964 c89 b1791768 m14931377.0 rW
R965 c90 b2006784 m16723145.0 rW
R966 c89 b2247600 m18729929.0 rU
R967 c90 b2517312 m20977529.0 rB
R968 c90 b2215236 m18460217.0 rB
R969 c92 b1949400 m16244981.0 rL
R970 c93 b1715472 m14295581.0 rU
R971 c93 b1921332 m16011053.0 rB
R972 c93 b1690776 m14089721.0 rH
R973 c93 b1284984 m10708169.0 rJ
R974 c92 b1516284 m12635645.0 rS
R975 c92 b1425312 m11877503.0 rL
R976 c92 b1254264 m10452191.0 rW
R977 c93 b1555296 m12960719.0 rH
R978 c93 b1368660 m11405423.0 rW
R979 c94 b1697136 m14142743.0 rU
R980 c94 b1900788 m15839879.0 rB
R981 c93 b1672692 m13939091.0 rU
R982 c93 b1873416 m15611783.0 rW
R983 c93 b2098224 m17485199.0 rU
R984 c93 b2350020 m19583423.0 rW
R985 c91 b2632020 m21933443.0 rL
R986 c93 b2316180 m19301423.0 rW
R987 c91 b2594124 m21617603.0 rW
R988 c92 b2905416 m24211727.0 rL
R989 c91 b2556768 m21306311.0 rH
R990 c92 b1943136 m16192775.0 rD
R991 c92 b1943136 m16192775.0 rU
R992 c92 b2409492 m20079047.0 rB
R993 c93 b2120352 m17669555.0 rW
R994 c94 b2629236 m21910259.0 rU
R995 c95 b2944740 m24539495.0 rJ
R996 c94 b3474804 m28956605.0 rB
R997 c94 b3057828 m25481801.0 rW
R998 c94 b3424764 m28539629.0 rB
R999 c93 b3013788 m25114865.0 rW
R1000 c92 b3375444 m28128653.0 rU
