============ BLACKJACK AI LOG ============
R778 c82 b12 m96.0 rJ
R779 c81 b24 m114.0 rU
R780 c80 b24 m138.0 rH
R781 c79 b24 m114.0 rS
R782 c79 b24 m102.0 rL
R783 c79 b12 m78.0 rU
R784 c78 b12 m90.0 rB
R785 c79 b12 m78.0 rB
R786 c79 b12 m66.0 rB
R787 c78 b12 m54.0 rL
R788 c80 b12 m42.0 rL
R789 c82 b12 m30.0 rS
R790 c81 b12 m24.0 rW
R791 c81 b12 m36.0 rL
R792 c84 b12 m24.0 rW
R793 c84 b12 m36.0 rL
R794 c83 b12 m24.0 rU
R795 c86 b12 m36.0 rB
R796 c86 b12 m24.0 rW
R797 c84 b12 m36.0 rB
R798 c84 b12 m24.0 rU
R799 c86 b12 m36.0 rU
R800 c86 b12 m48.0 rH
R801 c86 b12 m24.0 rL
R802 c86 b12 m12.0 rL
R803
OUT OF MONEY!
